"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
11,"θάπτω",2290,"no","eu matei, eu subjuguei"
1,"Θάρα",2291,"no","Terá"
6,"θαρρέω",2292,"no","Eu sou corajoso, eu de bom ânimo"
7,"θαρσέω",2293,"no","Eu sou corajoso, eu de bom ânimo"
1,"θάρσος",2294,"no","coragem"
2,"θαῦμα",2295,"no","Marvel, maravilha"
43,"θαυμάζω",2296,"no","eu admiro, eu me maravilho, eu me pergunto"
1,"θαυμάσιος",2297,"no","Maravilhoso"
6,"θαυμαστός",2298,"no","maravilhoso, maravilhoso"
1,"θεά",2299,"no","deusa"
23,"θεάομαι",2300,"no","eu vejo, eu contemplo, eu visito"
1,"θεατρίζω",2301,"no","Eu vejo, eis que eu contemplo, eu visito"
3,"θέατρον",2302,"no","teatro, espetáculo"
7,"θεῖον",2303,"no","Brimstone, enxofre"
3,"θεῖος",2304,"no","divino"
1,"θειότης",2305,"no","divindade"
1,"θειώδης",2306,"no","de enxofre, sulfuroso"
62,"θέλημα",2307,"no","vontade, desejo"
1,"θέλησις",2308,"no","disposto, Will"
207,"θέλω",2309,"no","eu quero, eu desejo"
16,"θεμέλιος",2310,"no","fundamento"
5,"θεμελιόω",2311,"no","Eu encontrei, coloco a fundação"
1,"θεοδίδακτος",2312,"no","ensinado por Deus"
1,"θεομάχος",2314,"no","lutando contra Deus"
1,"θεόπνευστος",2315,"no","Respirado a Deus, inspirado por Deus"
1311,"θεός",2316,"no","deus, Deus"
1,"θεοσέβεια",2317,"no","Reverência por Deus"
1,"θεοσεβής",2318,"no","devoto, piedoso"
1,"θεοστυγής",2319,"no","Odiar Deus, odioso a Deus"
1,"θεότης",2320,"no","Deidade, Divindade"
2,"Θεόφιλος",2321,"no","Teophilus"
3,"θεραπεία",2322,"no","cuidado, atenção, cura"
43,"θεραπεύω",2323,"no","eu curo, eu cuido, eu sirvo, eu curo"
1,"θεράπων",2324,"no","servo, esperando"
21,"θερίζω",2325,"no","eu colho, eu recolho"
13,"θερισμός",2326,"no","colheita"
2,"θεριστής",2327,"no","ceifeiro, colheitadeira"
6,"θερμαίνω",2328,"no","Eu colho, colito"
1,"θέρμη",2329,"no","calor"
3,"θέρος",2330,"no","verão"
4,"Θεσσαλονικεύς",2331,"no","Thessalonian"
5,"Θεσσαλονίκη",2332,"no","Thessalonica"
1,"Θευδᾶς",2333,"no","Theuda"
57,"θεωρέω",2334,"no","eu contemplo, eu vejo"
1,"θεωρία",2335,"no","vista, espetáculo"
1,"θήκη",2336,"no","bainha, bainha, receptáculo"
5,"θηλάζω",2337,"no","Eu dou chuco, eu sugo"
5,"θῆλυς",2338,"no","fêmea"
1,"θήρα",2339,"no","Caça, aprisionando"
1,"θηρεύω",2340,"no","Eu caço, procuro pegar"
1,"θηριομαχέω",2341,"no","Eu caço, procuro pegar"
45,"θηρίον",2342,"no","besta, animal"
8,"θησαυρίζω",2343,"no","Eu armazeno, eu valorizo, eu salvo"
17,"θησαυρός",2344,"no","tesouro"
3,"θιγγάνω",2345,"no","Eu toco, eu lidar"
10,"θλίβω",2346,"no","eu estreito, eu persigo, eu pressiono duramente"
45,"θλῖψις",2347,"no","tribulação, aflição, angústia, perseguição,"
9,"θνῄσκω",2348,"no","Eu estou morrendo, estou morto"
6,"θνητός",2349,"no","mortal"
1,"θορυβάζω",2350,"yes","Eu perturbei muito, aterro, eu ganho com pânico"
4,"θορυβέω",2350,"no","Eu perturbei muito, aterro, eu ganho com pânico"
7,"θόρυβος",2351,"no","Ruído confuso, motim, perturbação"
1,"θραύω",2352,"no","Eu esmago, eu me quebro"
1,"θρέμμα",2353,"no","gado"
4,"θρηνέω",2354,"no","Eu lamento, lamento"
4,"θρησκεία",2356,"no","adoração ritual, religião"
1,"θρησκός",2357,"no","religioso"
2,"θριαμβεύω",2358,"no","Eu levo ao redor, faço um espetáculo de"
15,"θρίξ",2359,"no","cabelo"
3,"θροέω",2360,"no","Eu perturbei, eu agite"
1,"θρόμβος",2361,"no","coágulo, gota grande"
62,"θρόνος",2362,"no","trono, assento"
4,"Θυάτειρα",2363,"no","Thyatira"
28,"θυγάτηρ",2364,"no","filha"
2,"θυγάτριον",2365,"no","filha mais nova"
1,"θύελλα",2366,"no","tempestade, tempestade"
1,"θύϊνος",2367,"no","da árvore cidra"
6,"θυμίαμα",2368,"no","incenso"
1,"θυμιατήριον",2369,"no","altar de incenso"
1,"θυμιάω",2370,"no","Eu perturbei, eu agite"
1,"θυμομαχέω",2371,"no","Eu perturbei, eu agite"
18,"θυμός",2372,"no","ira"
1,"θυμόω",2373,"no","Eu provoco à raiva, estou cheia de paixão com raiva"
39,"θύρα",2374,"no","porta"
1,"θυρεός",2375,"no","Grande escudo"
2,"θυρίς",2376,"no","lâmina de janela"
4,"θυρωρός",2377,"no","Door-Keeper, Porter"
28,"θυσία",2378,"no","sacrifício"
23,"θυσιαστήριον",2379,"no","altar"
14,"θύω",2380,"no","eu sacrifico, eu mato"
11,"Θωμᾶς",2381,"no","Tomé"
5,"θώραξ",2382,"no","peitoral"
2,"Ἰάϊρος",2383,"no","Jairo"
27,"Ἰακώβ",2384,"no","Jacó"
42,"Ἰάκωβος",2385,"no","Tiago"
3,"ἴαμα",2386,"no","Cura, curando"
1,"Ἰαμβρῆς",2387,"no","Jambres"
1,"Ἰανναί",2388,"no","Jannai"
1,"Ἰάννης",2389,"no","Jannes"
26,"ἰάομαι",2390,"no","eu sacrifico, eu mato"
1,"Ἰάρετ",2391,"no","Jared"
3,"ἴασις",2392,"no","curar, cura"
4,"ἴασπις",2393,"no","jaspe"
5,"Ἰάσων",2394,"no","Jason"
6,"ἰατρός",2395,"no","médico"
113,"ἴδιος",2398,"no","próprio"
5,"ἰδιώτης",2399,"no","Amador, leigo"
1,"Ἰδουμαία",2401,"no","Ocioso, edom"
1,"ἱδρώς",2402,"no","suor, transpiração"
1,"Ἰεζάβελ",2403,"no","Jezebel"
1,"Ἱεράπολις",2404,"no","Hierapolis"
2,"ἱερατεία",2405,"no","dever do padre"
2,"ἱεράτευμα",2406,"no","ato ou escritório de sacerdócio"
1,"ἱερατεύω",2407,"no","Eu sacrifique, eu mato"
3,"Ἰερεμίας",2408,"no","Jeremias"
31,"ἱερεύς",2409,"no","sacerdote"
7,"Ἰεριχώ",2410,"no","Jericó"
1,"ἱερόθυτος",1494,"yes","sacrificado a uma imagem"
1,"ἱεροπρεπής",2412,"no","adequado para um personagem sagrado, reverente"
71,"ἱερός",2411,"no","templo, santuário"
3,"ἱερός",2413,"no","Sagrado, Santo"
63,"Ἱεροσόλυμα",2414,"no",""
76,"Ἱεροσόλυμα",2419,"no",""
2,"Ἱεροσολυμίτης",2415,"no","habitante de Jerusalém"
1,"ἱεροσυλέω",2416,"no","Eu sacrifique, eu mato"
1,"ἱερόσυλος",2417,"no","roubando templos, sacrilégios"
1,"ἱερουργέω",2418,"no","Eu sacrifique, eu mato"
3,"ἱερωσύνη",2420,"no","escritório sacerdotal"
5,"Ἰεσσαί",2421,"no","Jesse"
1,"Ἰεφθάε",2422,"no","Jeftá"
2,"Ἰεχονίας",2423,"no","Jechoniah"
913,"Ἰησοῦς",2424,"no","Jesus"
40,"ἱκανός",2425,"no","suficiente, digno, muito"
1,"ἱκανότης",2426,"no","Suficiência, capacidade, poder"
2,"ἱκανόω",2427,"no","Eu sacrifique, eu mato"
1,"ἱκετηρία",2428,"no","Súplica, Entrada"
1,"ἰκμάς",2429,"no","umidade"
6,"Ἰκόνιον",2430,"no","Icium"
1,"ἱλαρός",2431,"no","alegre, alegre"
1,"ἱλαρότης",2432,"no","alegria"
2,"ἱλάσκομαι",2433,"no","Eu tenho misericórdia, eu perdoo"
2,"ἱλασμός",2434,"no","propiciação, expiação de sacrifício"
2,"ἱλαστήριος",2435,"no","oferta de pecado, cobrindo"
2,"ἵλεως",2436,"no","propício, perdoar"
1,"Ἰλλυρικόν",2437,"no","Illyicum"
4,"ἱμάς",2438,"no","tanga, cinta"
2,"ἱματίζω",2439,"no","Eu tenho misericórdia, eu perdoo"
60,"ἱμάτιον",2440,"no","veste, roupa"
5,"ἱματισμός",2441,"no","roupas, roupas"
669,"ἵνα",2443,"no","para que, de modo que, a fim de que"
10,"Ἰόππη",2445,"no","Jope"
15,"Ἰορδάνης",2446,"no","Jordão"
3,"ἰός",2447,"no","veneno, ferrugem"
44,"Ἰουδαία",2449,"no","Judeia"
1,"Ἰουδαΐζω",2450,"no","Eu tenho misericórdia, eu perdoo"
1,"Ἰουδαϊκός",2451,"no","Judaico, Judaico"
1,"Ἰουδαϊκῶς",2452,"no","na maneira de judeus"
194,"Ἰουδαῖος",2453,"no","judeu, judaico"
2,"Ἰουδαϊσμός",2454,"no","Religião judaica, judaísmo"
7,"Ἰούδας",2448,"no","Judá, Judas, Jude"
37,"Ἰούδας",2455,"no","Judá, Judas"
1,"Ἰουλία",2456,"no","Julia"
2,"Ἰούλιος",2457,"no","Júlio"
1,"Ἰουνιᾶς",2458,"no","Trilhas"
3,"Ἰοῦστος",2459,"no","Somente"
2,"ἱππεύς",2460,"no","soldado montado"
1,"ἱππικός",2461,"no","cavaleiro"
17,"ἵππος",2462,"no","cavalo"
2,"ἶρις",2463,"no","arco-íris"
20,"Ἰσαάκ",2464,"no","Isaque"
1,"ἰσάγγελος",2465,"no","Como os anjos"
11,"Ἰσκαριώθ",2469,"no","Iscariotes"
8,"ἴσος",2470,"no","igual, idêntico"
3,"ἰσότης",2471,"no","igualdade"
1,"ἰσότιμος",2472,"no","igualmente privilegiado, igual"
1,"ἰσόψυχος",2473,"no","like-minded"
68,"Ἰσραήλ",2474,"no","Israel"
9,"Ἰσραηλίτης",2475,"no","israelita"
1,"Ἰσσαχάρ",2466,"no","Issachar"
153,"ἵστημι",2476,"no","eu faço ficar de pé, eu estou de pé, eu permaneço, eu me apresento"
1,"ἱστορέω",2477,"no","Eu me familiarizo com, eu visito"
28,"ἰσχυρός",2478,"no","forte, poderoso"
10,"ἰσχύς",2479,"no","força, poder"
28,"ἰσχύω",2480,"no","eu posso, eu sou capaz, eu sou forte"
1,"ἴσως",2481,"no","talvez"
4,"Ἰταλία",2482,"no","Itália"
1,"Ἰταλικός",2483,"no","italiano"
1,"Ἰτουραῖος",2484,"no","Ituraan"
2,"ἰχθύδιον",2485,"no","peixinho"
20,"ἰχθύς",2486,"no","peixe"
3,"ἴχνος",2487,"no","pista, passos"
2,"Ἰωαθάμ",2488,"no","Jotam"
1,"Ἰωανάν",2490,"no","Joanan"
2,"Ἰωάννα",2489,"no","Joanna"
134,"Ἰωάννης",2491,"no","João"
1,"Ἰώβ",2492,"no","Trabalho"
3,"Ἰωβήδ",5601,"no","Almoço"
1,"Ἰωδά",2448,"yes","Judá, Judas, Jude"
1,"Ἰωήλ",2493,"no","Joel"
1,"Ἰωνάμ",2494,"no","Jonam"
9,"Ἰωνᾶς",2495,"no","Joná"
2,"Ἰωράμ",2496,"no","Joram, Jehoram"
1,"Ἰωρίμ",2497,"no","Jor"
2,"Ἰωσαφάτ",2498,"no","Josafá"
3,"Ἰωσῆς",2500,"no","Joses"
35,"Ἰωσήφ",2501,"no","José"
1,"Ἰωσήχ",2501,"yes","Joseph"
2,"Ἰωσίας",2502,"no","Josiah"
1,"ἰῶτα",2503,"no","Pequena letra do alfabeto grego"
84,"κἀγώ",2504,"no","eu também, mas eu"
1,"καθά",2505,"no","Como"
3,"καθαίρεσις",2506,"no","derrubando, destruindo"
9,"καθαιρέω",2507,"no","Eu derrubei, eu defesto, destruo"
1,"καθαίρω",2508,"no","Eu limpei, eu purifique, ameuni-lo"
17,"καθάπερ",2509,"no","mesmo assim"
1,"καθάπτω",2510,"no","Eu coloco, preso em"
31,"καθαρίζω",2511,"no","eu coloco, eu prendo"
7,"καθαρισμός",2512,"no","Limpeza, purificação, purificação"
26,"καθαρός",2513,"no","limpo, limpa, puro, pura"
1,"καθαρότης",2514,"no","Limpeza, pureza"
3,"καθέδρα",2515,"no","assento, cadeira"
7,"καθέζομαι",2516,"no","Eu estou sentado, sento, estou sentado"
1,"καθεῖς",2596,"yes","de, contra, de acordo com, durante todo, durante"
5,"καθεξῆς",2517,"no","em ordem, logo após"
22,"καθεύδω",2518,"no","eu durmo, eu estou dormindo"
2,"καθηγητής",2519,"no","líder, professor, guia"
2,"καθήκω",2520,"no","Eu durmo, estou dormindo"
91,"κάθημαι",2521,"no","eu sento, eu me assento"
1,"καθημερινός",2522,"no","Diário"
46,"καθίζω",2523,"no","eu coloco, eu faço sentar, eu me sento"
4,"καθίημι",2524,"no","Eu coloco, eu faço para sentar"
21,"καθίστημι",2525,"no","eu estabeleço, eu nomeio, eu conduzo"
4,"καθό",2526,"no","como, de acordo como"
1,"καθόλου",2527,"no","inteiramente, em tudo"
1,"καθοπλίζω",2528,"no","Eu estabeleci, eu estabelecimento, nomeei, eu conduzo"
1,"καθοράω",2529,"no","Eu estabeleci, eu estabelecimento, nomeei, eu conduzo"
6,"καθότι",2530,"no","de acordo como, porque"
179,"καθώς",2531,"no","assim como, como"
8978,"καί",2532,"no","e, até mesmo, também, isto é"
9,"Καϊάφας",2533,"no","Caifás"
1,"καίγε",2534,"no","Mesmo, de fato"
3,"Κάϊν",2535,"no","Caim"
2,"Καϊνάμ",2536,"no","Cainan"
42,"καινός",2537,"no","novo, nova, fresco, fresca"
2,"καινότης",2538,"no","frescura, novidade"
5,"καίπερ",2539,"no","Apesar"
86,"καιρός",2540,"no","tempo, oportunidade"
29,"Καῖσαρ",2541,"no","César"
17,"Καισάρεια",2542,"no","Cesareia"
2,"καίτοι",2543,"no","e ainda, embora"
1,"καίτοιγε",2544,"no","e ainda, embora"
12,"καίω",2545,"no","eu acendo, eu ardo, eu incendio, eu queimo"
10,"κἀκεῖ",2546,"no","e lá, e lá"
10,"κἀκεῖθεν",2547,"no","e daí, e de lá"
22,"κἀκεῖνος",2548,"no","e ele, e ela, e isso"
11,"κακία",2549,"no","mal, maldade, malícia"
1,"κακοήθεια",2550,"no","mentalidade do mal"
4,"κακολογέω",2551,"no","Eu falo mal de, eu amaldiçoo"
1,"κακοπάθεια",2552,"no","Sofrimento"
3,"κακοπαθέω",2553,"no","Eu sofro mal, eu suporto aflição"
4,"κακοποιέω",2554,"no","Eu faço mal, sinto errado"
3,"κακοποιός",2555,"no","um malfeitor"
50,"κακός",2556,"no","mal, ruim"
4,"κακοῦργος",2557,"no","um criminoso"
2,"κακουχέω",2558,"no","Eu faço mal, sinto errado"
6,"κακόω",2559,"no","Eu faço mal, sinto errado"
16,"κακῶς",2560,"no","mal"
1,"κάκωσις",2561,"no","aflição, maus-tratos"
1,"καλάμη",2562,"no","restolho"
12,"κάλαμος",2563,"no","cana"
148,"καλέω",2564,"no","eu chamo, eu convido, eu nomeio"
1,"καλλιέλαιος",2565,"no","oliveira cultivada"
1,"καλοδιδάσκαλος",2567,"no","um professor daquilo que é nobre"
1,"καλοποιέω",2569,"no","Eu chamo, eu convido, eu nomeio"
1,"καλός",2566,"no","muito bem"
101,"καλός",2570,"no","bom, lindo, belo"
4,"κάλυμμα",2571,"no","véu"
8,"καλύπτω",2572,"no","Eu véu, eu me escondo, eu escondo, envolvo"
36,"καλῶς",2573,"no","bem, nobremente, com razão"
6,"κάμηλος",2574,"no","camelo"
4,"κάμινος",2575,"no","forno"
2,"καμμύω",2576,"no","Eu véu, eu me escondo, eu escondo, envolvo"
2,"κάμνω",2577,"no","Eu estou cansado, eu vou"
4,"κάμπτω",2578,"no","Eu me inclino, me curvo"
16,"κἄν",2579,"no","e se, mesmo se"
4,"Κανά",2580,"no","Cana"
2,"Καναναῖος",2581,"no","Cananita"
1,"Κανδάκη",2582,"no","Candace"
4,"κανών",2583,"no","Regra, Regulamento, Província"
1,"καπηλεύω",2585,"no","Eu falk, eu negocio em"
13,"καπνός",2586,"no","fumaça"
2,"Καππαδοκία",2587,"no","Capadócia"
156,"καρδία",2588,"no","coração, íntimo, intenção"
2,"καρδιογνώστης",2589,"no","Governo da vida interior"
66,"καρπός",2590,"no","fruto"
1,"Κάρπος",2591,"no","Carpo"
8,"καρποφορέω",2592,"no","Eu falk, eu negocio em"
1,"καρποφόρος",2593,"no","frutífero"
1,"καρτερέω",2594,"no","Eu persevere, eu suporto"
6,"κάρφος",2595,"no","talo seco, chip de madeira"
472,"κατά",2596,"no","para baixo de, contra, de acordo com, ao longo, durante"
82,"καταβαίνω",2597,"no","eu desço"
2,"καταβάλλω",2598,"no","Eu coloco, deito"
1,"καταβαρέω",2599,"no","Eu fardo, eu oprimi"
1,"καταβαρύνω",2599,"yes","Eu fardo, eu oprimi"
1,"κατάβασις",2600,"no","descida"
11,"καταβολή",2602,"no","fundamento, fundação, semeadura"
1,"καταβραβεύω",2603,"no","Eu decido contra, eu condeno"
1,"καταγγελεύς",2604,"no","repórter, herald"
18,"καταγγέλλω",2605,"no","eu prego, eu declaro abertamente"
3,"καταγελάω",2606,"no","Eu rio, eu ridicularizo"
3,"καταγινώσκω",2607,"no","Eu condeno, eu culpo"
4,"κατάγνυμι",2608,"no","Eu condeno, eu culpo"
9,"κατάγω",2609,"no","Eu lízo, eu derrutei"
1,"καταγωνίζομαι",2610,"no","Eu lízo, eu derrutei"
1,"καταδέω",2611,"no","Eu lízo, eu derrutei"
1,"κατάδηλος",2612,"no","bem claro"
5,"καταδικάζω",2613,"no","Eu lízo, eu derrutei"
1,"καταδίκη",2613,"yes","condenar"
1,"καταδιώκω",2614,"no","Eu caço, eu sigo de perto"
2,"καταδουλόω",2615,"no","Eu caço, eu sigo de perto"
2,"καταδυναστεύω",2616,"no","Eu dominei, eu gostaria, trato duramente"
1,"κατάθεμα",2652,"no","maldição, coisa acudada"
1,"καταθεματίζω",2653,"no","Eu maldito, dedico a destruição"
13,"καταισχύνω",2617,"no","eu envergonho, eu desrespeito, eu confundo"
12,"κατακαίω",2618,"no","eu queimo, eu consumo inteiramente"
3,"κατακαλύπτω",2619,"no","Eu véu, eu cubro a cabeça"
4,"κατακαυχάομαι",2620,"no","Eu véu, eu cubro a cabeça"
12,"κατάκειμαι",2621,"no","eu reclino, eu deito, eu adoeço"
2,"κατακλάω",2622,"no","Eu recline, estou deitada doente"
2,"κατακλείω",2623,"no","Eu calei a boca, confino"
1,"κατακληρονομέω",2624,"no","Eu calei a boca, confino"
5,"κατακλίνω",2625,"no","Eu recline, eu motivo para reclinar"
1,"κατακλύζω",2626,"no","Eu inunho, eu sobrecarrei"
4,"κατακλυσμός",2627,"no","dilúvio, inundação"
2,"κατακολουθέω",2628,"no","Eu inunho, eu sobrecarrei"
1,"κατακόπτω",2629,"no","Eu bati, eu feri"
1,"κατακρημνίζω",2630,"no","Eu bati, eu feri"
3,"κατάκριμα",2631,"no","punição após condenação"
18,"κατακρίνω",2632,"no","eu bato, eu firo"
2,"κατάκρισις",2633,"no","ato de condenação"
4,"κατακυριεύω",2634,"no","Eu exercito autoridade, eu dominei"
5,"καταλαλέω",2635,"no","Eu exercito autoridade, eu dominei"
2,"καταλαλιά",2636,"no","mal-falado, backbiting, detração"
1,"κατάλαλος",2637,"no","Slandoubers, back-mordendo"
15,"καταλαμβάνω",2638,"no","eu venço, eu prendo, eu capturo"
1,"καταλέγω",2639,"no","Eu entro em uma lista, eu me registro"
24,"καταλείπω",2641,"no","eu abandono, eu deixo"
1,"καταλιθάζω",2642,"no","Eu pedra para baixo, eu pedra até a morte"
4,"καταλλαγή",2643,"no","reconciliação"
6,"καταλλάσσω",2644,"no","Eu pedra para baixo, eu pedra até a morte"
1,"κατάλοιπος",2645,"no","deixado para trás, o restante"
3,"κατάλυμα",2646,"no","Inn, alojamento-lugar"
17,"καταλύω",2647,"no","eu destruo, eu derribo, eu desfaço, eu revogo, eu anulo, eu me hospedo"
1,"καταμανθάνω",2648,"no","Eu entendo, considero cuidadosamente"
3,"καταμαρτυρέω",2649,"no","Eu entendo, considero cuidadosamente"
2,"καταμένω",2650,"no","Eu espero, fico, eu permaneço, eu permaneço"
1,"καταναλίσκω",2654,"no","Eu espero, fico, eu permaneço, eu permaneço"
3,"καταναρκάω",2655,"no","Eu fardo, eu maisiro"
1,"κατανεύω",2656,"no","Eu aceno, eu faço um sinal"
14,"κατανοέω",2657,"no","eu entendo, eu percebo, eu considero"
13,"καταντάω",2658,"no","eu desço, eu chego, eu alcanço"
1,"κατάνυξις",2659,"no","sono profundo, estupor"
1,"κατανύσσομαι",2660,"no","Eu sou perfurado, eu pito"
3,"καταξιόω",2661,"no","Eu sou perfurado, eu pito"
5,"καταπατέω",2662,"no","Eu sou perfurado, eu pito"
9,"κατάπαυσις",2663,"no","descansando, descanse"
4,"καταπαύω",2664,"no","Eu descanso, eu falo para descansar"
6,"καταπέτασμα",2665,"no","véu, cortina"
7,"καταπίνω",2666,"no","Eu engulo, devoro, destruo"
3,"καταπίπτω",2667,"no","Eu engulo, devoro, destruo"
1,"καταπλέω",2668,"no","Eu engulo, devoro, destruo"
2,"καταπονέω",2669,"no","Eu engulo, devoro, destruo"
2,"καταποντίζω",2670,"no","Eu afundo no mar, eu estou afogado"
6,"κατάρα",2671,"no","maldição, amaldiçoando"
5,"καταράομαι",2672,"no","Eu afundo no mar, eu estou afogado"
27,"καταργέω",2673,"no","abolir, eu torno em nada, eu corto"
1,"καταριθμέω",2674,"no","Eu trago para nada, eu sever, eu aboli"
13,"καταρτίζω",2675,"no","eu me encaixo, eu me preparo"
1,"κατάρτισις",2676,"no","aperfeiçoamento"
1,"καταρτισμός",2677,"no","aperfeiçoamento"
4,"κατασείω",2678,"no","Eu tremo, eu aceno, eu leco"
1,"κατασκάπτω",2679,"no","Eu cavei abaixo, eu demolir"
11,"κατασκευάζω",2680,"no","eu construo, eu me preparo, eu faço"
4,"κατασκηνόω",2681,"no","Eu encontro, eu tabernáculo, morar"
2,"κατασκήνωσις",2682,"no","Morada"
1,"κατασκιάζω",2683,"no","Eu encontro, eu tabernáculo, morar"
1,"κατασκοπέω",2684,"no","Eu espio, eu traço"
1,"κατάσκοπος",2685,"no","espião"
1,"κατασοφίζομαι",2686,"no","Eu espio, eu traço"
2,"καταστέλλω",2687,"no","Eu apazigi, eu restringo"
1,"κατάστημα",2688,"no","comportamento, conduta"
1,"καταστολή",2689,"no","vestido, vestido, traje"
3,"καταστρέφω",2690,"no","Eu derrube, derrubei"
1,"καταστρηνιάω",2691,"no","Eu derrube, derrubei"
2,"καταστροφή",2692,"no","derrubar, destruição"
1,"καταστρώννυμι",2693,"no","Eu derrube, derrubei"
1,"κατασύρω",2694,"no","Eu derrube, derrubei"
1,"κατασφάζω",2695,"no","Eu derrube, derrubei"
1,"κατασφραγίζω",2696,"no","Eu derrube, derrubei"
2,"κατάσχεσις",2697,"no","posse"
3,"κατατίθημι",2698,"no","Deitei, eu deposito"
1,"κατατομή",2699,"no","mutilação, estragar"
1,"κατατρέχω",2701,"no","Deitei, eu deposito"
4,"καταφέρω",2702,"no","Eu trago, eu opropiço"
2,"καταφεύγω",2703,"no","Eu trago, eu opropiço"
1,"καταφθείρω",2704,"no","Eu destruo, eu corrox"
6,"καταφιλέω",2705,"no","Eu destruo, eu corrox"
9,"καταφρονέω",2706,"no","Eu desprezo, desprezo"
1,"καταφρονητής",2707,"no","despiñer"
2,"καταχέω",2708,"no","Eu desprezo, desprezo"
1,"καταχθόνιος",2709,"no","Sob a terra, subterrânea"
2,"καταχράομαι",2710,"no","Eu desprezo, desprezo"
1,"καταψύχω",2711,"no","Eu esfrie, eu atualizo"
1,"κατείδωλος",2712,"no","cheio de imagens de ídolos"
9,"κατέναντι",2713,"no","em frente, na frente de"
3,"κατενώπιον",2714,"no","antes do rosto de"
2,"κατεξουσιάζω",2715,"no","Eu esfrie, eu atualizo"
22,"κατεργάζομαι",2716,"no","eu trabalho, eu produzo, eu realizo"
15,"κατέρχομαι",2718,"no","eu trabalho, eu produzo, eu realizo"
14,"κατεσθίω",2719,"no","eu trabalho, eu produzo, eu realizo"
3,"κατευθύνω",2720,"no","Eu faço direto, dirijo"
1,"κατευλογέω",2127,"yes","Eu faço direto, dirijo"
1,"κατεφίστημι",2721,"no","Eu corro, eu assalto"
18,"κατέχω",2722,"no","eu seguro, eu ligo, eu restrinjo"
23,"κατηγορέω",2723,"no","eu acuso, eu cobro, eu processo"
3,"κατηγορία",2724,"no","cobrar, acusação"
6,"κατήγορος",2725,"no","Procurador, Accuser"
1,"κατήφεια",2726,"no","semblante abatido, melancolia, dejeção"
8,"κατηχέω",2727,"no","Eu acuso, eu cobro, eu processar"
1,"κατιόω",2728,"no","Eu acuso, eu cobro, eu processar"
3,"κατισχύω",2729,"no","Eu prevali contra, eu overpower, sou capaz"
44,"κατοικέω",2730,"no","eu habito, eu me estabeleço"
1,"κατοίκησις",2731,"no","habitação, morada, habitação"
2,"κατοικητήριον",2732,"no","Habitação, Habitação"
1,"κατοικία",2733,"no","habitação, habitação"
1,"κατοικίζω",2730,"yes","Eu habito, me estabeleci, eu habito"
1,"κατοπτρίζω",2734,"no","Eu espelho, refletir"
11,"κάτω",2736,"no","abaixo, abaixo, menor, menos"
1,"κατώτερος",2737,"no","mais baixo"
1,"Καῦδα",2802,"no","Cauda, Clauda"
2,"καῦμα",2738,"no","calor ardente, calor"
4,"καυματίζω",2739,"no","Eu queimo, eu queimadiço"
1,"καῦσις",2740,"no","queimando"
2,"καυσόω",2741,"no","Eu queimo, eu queimadiço"
1,"καυστηριάζω",2743,"no","Eu cauterizo, eu mear"
3,"καύσων",2742,"no","calor escaldante, vento quente"
36,"καυχάομαι",2744,"no","eu me glorio, eu me gabo"
11,"καύχημα",2745,"no","glória, jactância, orgulho "
11,"καύχησις",2746,"no","gloriar-se, jactar-se, orgulhar-se, glória, jactância"
16,"Καφαρναούμ",2584,"no","Cafarnaum"
2,"Κεγχρεαί",2747,"no","Cenchreae"
1,"Κεδρών",2748,"no","Briga"
24,"κεῖμαι",2749,"no","eu estou colocado, eu estou deitado, eu estou aqui"
1,"κειρία",2750,"no","bandagem, roupas graves"
4,"κείρω",2751,"no","Eu cortei, cortei o cabelo de"
1,"κέλευσμα",2752,"no","Palavra de comando, ligue"
25,"κελεύω",2753,"no","eu comando, eu peço"
1,"κενοδοξία",2754,"no","Vainglory, orgulho vazio"
1,"κενόδοξος",2755,"no","Vainglorious"
18,"κενός",2756,"no","vazio, vão, oco"
2,"κενοφωνία",2757,"no","disputação vazia, balbucia sem valor"
5,"κενόω",2758,"no","Eu esvaziço, eu privo de conteúdo, eu faço irreal"
4,"κέντρον",2759,"no","picada, goad"
3,"κεντυρίων",2760,"no","centurião"
1,"κενῶς",2761,"no","falsamente, em vão"
2,"κεραία",2762,"no","apóstrofo"
3,"κεραμεύς",2763,"no","oleiro"
1,"κεραμικός",2764,"no","de argila, feita por um oleiro"
2,"κεράμιον",2765,"no","Jarro, embarcação de terra"
1,"κέραμος",2766,"no","telha, telhado"
3,"κεράννυμι",2767,"no","Eu me misturo, eu derramo para beber"
11,"κέρας",2768,"no","chifre"
1,"κεράτιον",2769,"no","Lembre-se dabob"
17,"κερδαίνω",2770,"no","eu ganho, eu evito perda"
3,"κέρδος",2771,"no","ganho, vantagem"
1,"κέρμα",2772,"no","moeda pequena"
1,"κερματιστής",2773,"no","Money-Changer"
2,"κεφάλαιον",2774,"no","assunto chefe, soma de dinheiro"
75,"κεφαλή",2776,"no","cabeça"
1,"κεφαλιόω",2775,"no","Eu ganho, eu ganho, evito perda"
1,"κεφαλίς",2777,"no","rolo, volume"
1,"κημόω",5392,"yes","Eu focinho, eu silêncio"
4,"κῆνσος",2778,"no","Imposto de pesquisa"
5,"κῆπος",2779,"no","Jardim"
1,"κηπουρός",2780,"no","jardineiro"
