"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
1,"καταθεματίζω",2653,"no",""
13,"καταισχύνω",2617,"no","avergonzar, deshonrar, confundir"
12,"κατακαίω",2618,"no","quemar, consumir en el fuego"
3,"κατακαλύπτω",2619,"no",""
4,"κατακαυχάομαι",2620,"no",""
12,"κατάκειμαι",2621,"no","estar enfermo; estar a la mesa"
2,"κατακλάω",2622,"no",""
2,"κατακλείω",2623,"no",""
1,"κατακληρονομέω",2624,"no",""
5,"κατακλίνω",2625,"no",""
1,"κατακλύζω",2626,"no",""
4,"κατακλυσμός",2627,"no",""
2,"κατακολουθέω",2628,"no",""
1,"κατακόπτω",2629,"no",""
1,"κατακρημνίζω",2630,"no",""
3,"κατάκριμα",2631,"no",""
18,"κατακρίνω",2632,"no","condenar"
2,"κατάκρισις",2633,"no",""
4,"κατακυριεύω",2634,"no",""
5,"καταλαλέω",2635,"no",""
2,"καταλαλιά",2636,"no",""
1,"κατάλαλος",2637,"no",""
15,"καταλαμβάνω",2638,"no","agarrar firmemente, alcanzar, comprender"
1,"καταλέγω",2639,"no",""
24,"καταλείπω",2641,"no","dejar atrás, abandonar"
1,"καταλιθάζω",2642,"no",""
4,"καταλλαγή",2643,"no",""
6,"καταλλάσσω",2644,"no",""
1,"κατάλοιπος",2645,"no",""
3,"κατάλυμα",2646,"no",""
17,"καταλύω",2647,"no","disolver, derrocar, desenjaezar, encontrar alojamiento"
1,"καταμανθάνω",2648,"no",""
3,"καταμαρτυρέω",2649,"no",""
2,"καταμένω",2650,"no",""
1,"καταναλίσκω",2654,"no",""
3,"καταναρκάω",2655,"no",""
1,"κατανεύω",2656,"no",""
14,"κατανοέω",2657,"no","entender, percivir, considerar"
13,"καταντάω",2658,"no","bajar, llegar, lograr, alcanzar"
1,"κατάνυξις",2659,"no",""
1,"κατανύσσομαι",2660,"no",""
3,"καταξιόω",2661,"no",""
5,"καταπατέω",2662,"no",""
9,"κατάπαυσις",2663,"no",""
4,"καταπαύω",2664,"no",""
6,"καταπέτασμα",2665,"no",""
7,"καταπίνω",2666,"no",""
3,"καταπίπτω",2667,"no",""
1,"καταπλέω",2668,"no",""
2,"καταπονέω",2669,"no",""
2,"καταποντίζω",2670,"no",""
6,"κατάρα",2671,"no",""
5,"καταράομαι",2672,"no",""
27,"καταργέω",2673,"no","anular, cancelar, abolir"
1,"καταριθμέω",2674,"no",""
13,"καταρτίζω",2675,"no","remendar, arreglar"
1,"κατάρτισις",2676,"no",""
1,"καταρτισμός",2677,"no",""
4,"κατασείω",2678,"no",""
1,"κατασκάπτω",2679,"no",""
11,"κατασκευάζω",2680,"no","preparar, construir"
4,"κατασκηνόω",2681,"no",""
2,"κατασκήνωσις",2682,"no",""
1,"κατασκιάζω",2683,"no",""
1,"κατασκοπέω",2684,"no",""
1,"κατάσκοπος",2685,"no",""
1,"κατασοφίζομαι",2686,"no",""
2,"καταστέλλω",2687,"no",""
1,"κατάστημα",2688,"no",""
1,"καταστολή",2689,"no",""
3,"καταστρέφω",2690,"no",""
1,"καταστρηνιάω",2691,"no",""
2,"καταστροφή",2692,"no",""
1,"καταστρώννυμι",2693,"no",""
1,"κατασύρω",2694,"no",""
1,"κατασφάζω",2695,"no",""
1,"κατασφραγίζω",2696,"no",""
2,"κατάσχεσις",2697,"no",""
3,"κατατίθημι",2698,"no",""
1,"κατατομή",2699,"no",""
1,"κατατρέχω",2701,"no",""
4,"καταφέρω",2702,"no",""
2,"καταφεύγω",2703,"no",""
1,"καταφθείρω",2704,"no",""
6,"καταφιλέω",2705,"no",""
9,"καταφρονέω",2706,"no",""
1,"καταφρονητής",2707,"no",""
2,"καταχέω",2708,"no",""
1,"καταχθόνιος",2709,"no",""
2,"καταχράομαι",2710,"no",""
1,"καταψύχω",2711,"no",""
1,"κατείδωλος",2712,"no",""
9,"κατέναντι",2713,"no",""
3,"κατενώπιον",2714,"no",""
2,"κατεξουσιάζω",2715,"no",""
22,"κατεργάζομαι",2716,"no","elaborar, producir, realizar"
15,"κατέρχομαι",2718,"no","bajar o venir abajo"
14,"κατεσθίω",2719,"no","devorar, consumir"
3,"κατευθύνω",2720,"no",""
1,"κατευλογέω",2127,"yes",""
1,"κατεφίστημι",2721,"no",""
18,"κατέχω",2722,"no","aguantarse, retener, conservar"
23,"κατηγορέω",2723,"no","acusar"
3,"κατηγορία",2724,"no",""
6,"κατήγορος",2725,"no",""
1,"κατήφεια",2726,"no",""
8,"κατηχέω",2727,"no",""
1,"κατιόω",2728,"no",""
3,"κατισχύω",2729,"no",""
44,"κατοικέω",2730,"no","habitar, residir"
1,"κατοίκησις",2731,"no",""
2,"κατοικητήριον",2732,"no",""
1,"κατοικία",2733,"no",""
1,"κατοικίζω",2730,"yes",""
1,"κατοπτρίζω",2734,"no",""
11,"κάτω",2736,"no","abajo, debajo, mas abajo, debajo de, menos"
1,"κατώτερος",2737,"no",""
1,"Καῦδα",2802,"no",""
2,"καῦμα",2738,"no",""
4,"καυματίζω",2739,"no",""
1,"καῦσις",2740,"no",""
2,"καυσόω",2741,"no",""
1,"καυστηριάζω",2743,"no",""
3,"καύσων",2742,"no",""
36,"καυχάομαι",2744,"no","jactarse, gloriarse"
11,"καύχημα",2745,"no","jactancia"
11,"καύχησις",2746,"no","jactancia, orgullo"
16,"Καφαρναούμ",2584,"no","Capernaum"
2,"Κεγχρεαί",2747,"no",""
1,"Κεδρών",2748,"no",""
24,"κεῖμαι",2749,"no","poner, acostar; estar acostado"
1,"κειρία",2750,"no",""
4,"κείρω",2751,"no",""
1,"κέλευσμα",2752,"no",""
25,"κελεύω",2753,"no","ordenar, mandar"
1,"κενοδοξία",2754,"no",""
1,"κενόδοξος",2755,"no",""
18,"κενός",2756,"no","vacío, vano, hueco"
2,"κενοφωνία",2757,"no",""
5,"κενόω",2758,"no",""
4,"κέντρον",2759,"no",""
3,"κεντυρίων",2760,"no",""
1,"κενῶς",2761,"no",""
2,"κεραία",2762,"no",""
3,"κεραμεύς",2763,"no",""
1,"κεραμικός",2764,"no",""
2,"κεράμιον",2765,"no",""
1,"κέραμος",2766,"no",""
3,"κεράννυμι",2767,"no",""
11,"κέρας",2768,"no","cuerno; poder, fuerza"
1,"κεράτιον",2769,"no",""
17,"κερδαίνω",2770,"no","acumular, ganar, evadir perdida"
3,"κέρδος",2771,"no",""
1,"κέρμα",2772,"no",""
1,"κερματιστής",2773,"no",""
2,"κεφάλαιον",2774,"no",""
75,"κεφαλή",2776,"no","cabeza"
1,"κεφαλιόω",2775,"no",""
1,"κεφαλίς",2777,"no",""
1,"κημόω",5392,"yes",""
4,"κῆνσος",2778,"no",""
5,"κῆπος",2779,"no",""
1,"κηπουρός",2780,"no",""
9,"κήρυγμα",2782,"no",""
3,"κῆρυξ",2783,"no",""
61,"κηρύσσω",2784,"no","proclamar, predicar"
1,"κῆτος",2785,"no",""
9,"Κηφᾶς",2786,"no",""
6,"κιβωτός",2787,"no",""
4,"κιθάρα",2788,"no",""
2,"κιθαρίζω",2789,"no",""
2,"κιθαρῳδός",2790,"no",""
8,"Κιλικία",2791,"no",""
4,"κινδυνεύω",2793,"no",""
9,"κίνδυνος",2794,"no",""
8,"κινέω",2795,"no",""
1,"κίνησις",2796,"no",""
1,"κιννάμωμον",2792,"no",""
1,"Κίς",2797,"no",""
1,"κίχρημι",5531,"no",""
11,"κλάδος",2798,"no","rama"
40,"κλαίω",2799,"no","llorar, llorar por, lamentarse"
2,"κλάσις",2800,"no",""
9,"κλάσμα",2801,"no",""
1,"Κλαυδία",2803,"no",""
3,"Κλαύδιος",2804,"no",""
9,"κλαυθμός",2805,"no",""
14,"κλάω",2806,"no","partir, romper"
6,"κλείς",2807,"no",""
16,"κλείω",2808,"no","cerrar, callar"
1,"κλέμμα",2809,"no",""
1,"Κλεοπᾶς",2810,"no",""
1,"κλέος",2811,"no",""
16,"κλέπτης",2812,"no","ladrón"
13,"κλέπτω",2813,"no","robar"
4,"κλῆμα",2814,"no",""
1,"Κλήμης",2815,"no",""
18,"κληρονομέω",2816,"no","heredar, obtener"
14,"κληρονομία",2817,"no","herencia"
15,"κληρονόμος",2818,"no","heredero"
11,"κλῆρος",2819,"no","lote, porción"
1,"κληρόω",2820,"no",""
11,"κλῆσις",2821,"no","llamado, invitación, vocación"
10,"κλητός",2822,"no","llamado, invitado"
2,"κλίβανος",2823,"no",""
3,"κλίμα",2824,"no",""
1,"κλινάριον",2826,"yes",""
8,"κλίνη",2825,"no",""
2,"κλινίδιον",2826,"no",""
7,"κλίνω",2827,"no",""
1,"κλισία",2828,"no",""
2,"κλοπή",2829,"no",""
2,"κλύδων",2830,"no",""
1,"κλυδωνίζομαι",2831,"no",""
1,"Κλωπᾶς",2832,"no",""
1,"κνήθω",2833,"no",""
1,"Κνίδος",2834,"no",""
2,"κοδράντης",2835,"no",""
23,"κοιλία",2836,"no","estómago, vientre, hombre interno"
18,"κοιμάομαι",2837,"no","dormirse, estoy dormido"
1,"κοίμησις",2838,"no",""
14,"κοινός",2839,"no","común, compartido, inmundo"
14,"κοινόω",2840,"no","hacer o llamar impuro"
8,"κοινωνέω",2841,"no",""
19,"κοινωνία",2842,"no","participación, comunión, hermanda"
1,"κοινωνικός",2843,"no",""
10,"κοινωνός",2844,"no","partícipe, compañero"
4,"κοίτη",2845,"no",""
1,"κοιτών",2846,"no",""
6,"κόκκινος",2847,"no",""
7,"κόκκος",2848,"no",""
2,"κολάζω",2849,"no",""
1,"κολακεία",2850,"no",""
2,"κόλασις",2851,"no",""
5,"κολαφίζω",2852,"no",""
12,"κολλάω",2853,"no","unirse, asociarse, juntarse"
1,"κολλούριον",2854,"no",""
3,"κολλυβιστής",2855,"no",""
4,"κολοβόω",2856,"no",""
1,"Κολοσσαί",2857,"no",""
6,"κόλπος",2859,"no",""
1,"κολυμβάω",2860,"no",""
4,"κολυμβήθρα",2861,"no",""
1,"κολωνία",2862,"no",""
2,"κομάω",2863,"no",""
1,"κόμη",2864,"no",""
11,"κομίζω",2865,"no","traer, recibir, recuperar"
1,"κομψότερον",2866,"no",""
2,"κονιάω",2867,"no",""
5,"κονιορτός",2868,"no",""
3,"κοπάζω",2869,"no",""
1,"κοπετός",2870,"no",""
1,"κοπή",2871,"no",""
22,"κοπιάω",2872,"no","cansarse, fatigarse; trabajar arduamente"
18,"κόπος",2873,"no","peligro, afán, trabajo"
1,"κοπρία",2874,"no",""
1,"κόπριον",2874,"yes",""
8,"κόπτω",2875,"no",""
1,"κόραξ",2876,"no",""
8,"κοράσιον",2877,"no",""
2,"κορβᾶν",2878,"no",""
1,"Κόρε",2879,"no",""
2,"κορέννυμι",2880,"no",""
2,"Κορίνθιος",2881,"no",""
6,"Κόρινθος",2882,"no",""
8,"Κορνήλιος",2883,"no",""
1,"κόρος",2884,"no",""
10,"κοσμέω",2885,"no","poner en orden, adornar"
2,"κοσμικός",2886,"no",""
2,"κόσμιος",2887,"no",""
1,"κοσμοκράτωρ",2888,"no",""
185,"κόσμος",2889,"no","mundo, universo"
1,"Κούαρτος",2890,"no",""
1,"κοῦμ",2891,"no",""
3,"κουστωδία",2892,"no",""
1,"κουφίζω",2893,"no",""
6,"κόφινος",2894,"no",""
11,"κράβαττος",2895,"no","cama, colchón, tapete"
55,"κράζω",2896,"no","gritar, clamar"
1,"κραιπάλη",2897,"no",""
4,"κρανίον",2898,"no",""
5,"κράσπεδον",2899,"no",""
1,"κραταιός",2900,"no",""
4,"κραταιόω",2901,"no",""
47,"κρατέω",2902,"no","agarrar, obtener"
4,"κράτιστος",2903,"no",""
12,"κράτος",2904,"no","dominio, fuerza, poder"
9,"κραυγάζω",2905,"no",""
6,"κραυγή",2906,"no",""
2,"κρέας",2907,"no",""
5,"κρείττων",2908,"no",""
14,"κρείττων",2909,"no","más fuerte, más excelente"
7,"κρεμάννυμι",2910,"no",""
3,"κρημνός",2911,"no",""
2,"Κρής",2912,"no",""
1,"Κρήσκης",2913,"no",""
5,"Κρήτη",2914,"no",""
1,"κριθή",2915,"no",""
2,"κρίθινος",2916,"no",""
27,"κρίμα",2917,"no","juicio, veredicto, demanda"
2,"κρίνον",2918,"no",""
114,"κρίνω",2919,"no","juzgar; decidir"
47,"κρίσις",2920,"no","juzgando, juicio divino"
2,"Κρίσπος",2921,"no",""
3,"κριτήριον",2922,"no",""
19,"κριτής",2923,"no","juez"
1,"κριτικός",2924,"no",""
9,"κρούω",2925,"no",""
1,"κρύπτη",2926,"no",""
17,"κρυπτός",2927,"no","secreto, oculto, escondido"
19,"κρύπτω",2928,"no","esconder, encubrir, atesorar"
1,"κρυσταλλίζω",2929,"no",""
2,"κρύσταλλος",2930,"no",""
2,"κρυφαῖος",2927,"yes",""
1,"κρυφῇ",2931,"no",""
7,"κτάομαι",2932,"no",""
4,"κτῆμα",2933,"no",""
4,"κτῆνος",2934,"no",""
1,"κτήτωρ",2935,"no",""
15,"κτίζω",2936,"no","crear, formar, dar forma, hacer"
19,"κτίσις",2937,"no","creación, criatura, institución"
4,"κτίσμα",2938,"no",""
1,"κτίστης",2939,"no",""
1,"κυβεία",2940,"no",""
1,"κυβέρνησις",2941,"no",""
2,"κυβερνήτης",2942,"no",""
1,"κυκλεύω",2944,"yes",""
3,"κυκλόθεν",2943,"no",""
4,"κυκλόω",2944,"no",""
8,"κύκλῳ",2945,"no",""
1,"κυλισμός",2946,"no",""
1,"κυλίω",2947,"no",""
4,"κυλλός",2948,"no",""
4,"κῦμα",2949,"no",""
1,"κύμβαλον",2950,"no",""
1,"κύμινον",2951,"no",""
4,"κυνάριον",2952,"no",""
3,"Κύπριος",2953,"no",""
5,"Κύπρος",2954,"no",""
3,"κύπτω",2955,"no",""
6,"Κυρηναῖος",2956,"no",""
1,"Κυρήνη",2957,"no",""
1,"Κυρήνιος",2958,"no",""
2,"κυρία",2959,"no",""
2,"κυριακός",2960,"no",""
7,"κυριεύω",2961,"no",""
718,"κύριος",2962,"no","señor, Señor, maestro"
4,"κυριότης",2963,"no",""
2,"κυρόω",2964,"no",""
5,"κύων",2965,"no",""
1,"κῶλον",2966,"no",""
23,"κωλύω",2967,"no","prevenir, impedir"
27,"κώμη",2968,"no","aldea, pueblo"
1,"κωμόπολις",2969,"no",""
3,"κῶμος",2970,"no",""
1,"κώνωψ",2971,"no",""
1,"Κώς",2972,"no",""
1,"Κωσάμ",2973,"no",""
14,"κωφός",2974,"no","mudo; sordo"
4,"λαγχάνω",2975,"no",""
15,"Λάζαρος",2976,"no","Lázaro"
4,"λάθρᾳ",2977,"no",""
3,"λαῖλαψ",2978,"no",""
1,"λακάω",2997,"no",""
1,"λακτίζω",2979,"no",""
298,"λαλέω",2980,"no","hablar, decir"
3,"λαλιά",2981,"no",""
258,"λαμβάνω",2983,"no","recibir, obtener"
1,"Λάμεχ",2984,"no",""
9,"λαμπάς",2985,"no",""
9,"λαμπρός",2986,"no",""
1,"λαμπρότης",2987,"no",""
1,"λαμπρῶς",2988,"no",""
7,"λάμπω",2989,"no",""
6,"λανθάνω",2990,"no",""
1,"λαξευτός",2991,"no",""
6,"Λαοδίκεια",2993,"no",""
1,"Λαοδικεύς",2994,"no",""
142,"λαός",2992,"no","gente, multitud"
1,"λάρυγξ",2995,"no",""
1,"Λασαία",2996,"no",""
2,"λατομέω",2998,"no",""
5,"λατρεία",2999,"no",""
21,"λατρεύω",3000,"no","servir, adorar"
4,"λάχανον",3001,"no",""
4,"λεγιών",3003,"no",""
2255,"λέγω",3004,"no","decir, hablar"
1,"λεῖμμα",3005,"no",""
1,"λεῖος",3006,"no",""
6,"λείπω",3007,"no",""
3,"λειτουργέω",3008,"no",""
6,"λειτουργία",3009,"no",""
1,"λειτουργικός",3010,"no",""
5,"λειτουργός",3011,"no",""
2,"λεμά",2982,"no",""
2,"λέντιον",3012,"no",""
1,"λεπίς",3013,"no",""
4,"λέπρα",3014,"no",""
9,"λεπρός",3015,"no",""
3,"λεπτός",3016,"no",""
4,"Λευί",3017,"no",""
4,"Λευί",3018,"no",""
3,"Λευίτης",3019,"no",""
1,"Λευιτικός",3020,"no",""
2,"λευκαίνω",3021,"no",""
25,"λευκός",3022,"no","blanco, brillante"
9,"λέων",3023,"no",""
1,"λήθη",3024,"no",""
1,"λῆμψις",3028,"no",""
5,"ληνός",3025,"no",""
1,"λῆρος",3026,"no",""
15,"λῃστής",3027,"no","ladrón, asaltante, bandido"
12,"λίαν",3029,"no","muy, mucho, extremadamente o sumamente"
2,"λίβανος",3030,"no",""
2,"λιβανωτός",3031,"no",""
1,"Λιβερτῖνος",3032,"no",""
1,"Λιβύη",3033,"no",""
8,"λιθάζω",3034,"no",""
3,"λίθινος",3035,"no",""
8,"λιθοβολέω",3036,"no",""
59,"λίθος",3037,"no","piedra"
1,"λιθόστρωτος",3038,"no",""
2,"λικμάω",3039,"no",""
3,"λιμήν",3040,"no",""
11,"λίμνη",3041,"no","lago"
12,"λιμός",3042,"no","hambruna, hambre"
2,"λίνον",3043,"no",""
1,"Λίνος",3044,"no",""
1,"λιπαρός",3045,"no",""
2,"λίτρα",3046,"no",""
1,"λίψ",3047,"no",""
2,"λογεία",3048,"no",""
40,"λογίζομαι",3049,"no","contar, tomar en cuenta, decidir"
2,"λογικός",3050,"no",""
4,"λόγιον",3051,"no",""
1,"λόγιος",3052,"no",""
2,"λογισμός",3053,"no",""
1,"λογομαχέω",3054,"no",""
1,"λογομαχία",3055,"no",""
331,"λόγος",3056,"no","palabra, discurso, declaración divina, analogía"
1,"λόγχη",3057,"no",""
4,"λοιδορέω",3058,"no",""
3,"λοιδορία",3059,"no",""
2,"λοίδορος",3060,"no",""
2,"λοιμός (II)",3061,"no",""
40,"λοιπός",3062,"no","atrás, dejado atrás, el resto"
13,"λοιπός",3063,"no","finalmente, de aquí en adelante, de ahora en adelante, más allá de eso"
2,"λοιπός",3064,"no",""
3,"Λουκᾶς",3065,"no",""
2,"Λούκιος",3066,"no",""
2,"λουτρόν",3067,"no",""
5,"λούω",3068,"no",""
3,"Λύδδα",3069,"no",""
2,"Λυδία",3070,"no",""
1,"Λυκαονία",3071,"no",""
1,"Λυκαονιστί",3072,"no",""
1,"Λυκία",3073,"no",""
6,"λύκος",3074,"no",""
1,"λυμαίνω",3075,"no",""
26,"λυπέω",3076,"no","dolor, sufrir, vejar o afligir"
16,"λύπη",3077,"no","tristeza, aflicción"
1,"Λυσανίας",3078,"no",""
2,"Λυσίας",3079,"no",""
1,"λύσις",3080,"no",""
1,"λυσιτελέω",3081,"no",""
6,"Λύστρα",3082,"no",""
2,"λύτρον",3083,"no",""
3,"λυτρόω",3084,"no",""
3,"λύτρωσις",3085,"no",""
1,"λυτρωτής",3086,"no",""
12,"λυχνία",3087,"no","candelero, candelabro"
14,"λύχνος",3088,"no","lámpara"
42,"λύω",3089,"no","suelto, dejar suelto, destruir"
1,"Λωΐς",3090,"no",""
4,"Λώτ",3091,"no",""
1,"Μάαθ",3092,"no",""
1,"Μαγαδάν",3093,"yes",""
12,"Μαγδαληνή",3094,"no","mujer de Magdala"
1,"μαγεία",3095,"no",""
1,"μαγεύω",3096,"no",""
6,"μάγος",3097,"no",""
1,"Μαγώγ",3098,"no",""
1,"Μαδιάμ",3099,"no",""
4,"μαθητεύω",3100,"no",""
261,"μαθητής",3101,"no","aprendiz, discípulo, estudiante"
1,"μαθήτρια",3102,"no",""
5,"Μαθθαῖος",3156,"no",""
2,"Μαθθάτ",3158,"no",""
2,"Μαθθίας",3159,"no",""
1,"Μαθουσαλά",3103,"no",""
5,"μαίνομαι",3105,"no",""
2,"μακαρίζω",3106,"no",""
50,"μακάριος",3107,"no","bienaventurado, dichoso, feliz, bendito"
3,"μακαρισμός",3108,"no",""
22,"Μακεδονία",3109,"no","Macedonia"
5,"Μακεδών",3110,"no",""
1,"μάκελλον",3111,"no",""
9,"μακράν",3112,"no",""
14,"μακρόθεν",3113,"no","desde lejos"
10,"μακροθυμέω",3114,"no","sufrir largamente, tener paciencia, ser tolerante"
14,"μακροθυμία",3115,"no","paciencia"
1,"μακροθύμως",3116,"no",""
5,"μακρός",3117,"no",""
1,"μακροχρόνιος",3118,"no",""
3,"μαλακία",3119,"no",""
4,"μαλακός",3120,"no",""
1,"Μαλελεήλ",3121,"no",""
12,"μάλιστα",3122,"no","especialmente, sobre todo"
81,"μᾶλλον",3123,"no","más, mucho más; cuánto más, con mayor razón"
1,"Μάλχος",3124,"no",""
1,"μάμμη",3125,"no",""
4,"μαμωνᾶς",3126,"no",""
1,"Μαναήν",3127,"no",""
3,"Μανασσῆ",3128,"no",""
25,"μανθάνω",3129,"no","aprender"
1,"μανία",3130,"no",""
4,"μάννα",3131,"no",""
1,"μαντεύομαι",3132,"no",""
1,"μαραίνω",3133,"no",""
2,"μαράνα θᾶ",3134,"no",""
9,"μαργαρίτης",3135,"no",""
13,"Μάρθα",3136,"no","Marta"
54,"Μαρία",3137,"no","María, Miriam"
8,"Μᾶρκος",3138,"no",""
1,"μάρμαρος",3139,"no",""
76,"μαρτυρέω",3140,"no","dar testimonio, testificar"
37,"μαρτυρία",3141,"no","testigo, evidencia, testimonio"
20,"μαρτύριον",3142,"no","testigo, evidencia, testimonio"
5,"μαρτύρομαι",3143,"no",""
35,"μάρτυς",3144,"no","testigo"
1,"μασάομαι",3145,"no",""
7,"μαστιγόω",3146,"no",""
1,"μαστίζω",3147,"no",""
6,"μάστιξ",3148,"no",""
3,"μαστός",3149,"no",""
1,"ματαιολογία",3150,"no",""
1,"ματαιολόγος",3151,"no",""
6,"μάταιος",3152,"no",""
3,"ματαιότης",3153,"no",""
1,"ματαιόω",3154,"no",""
2,"μάτην",3155,"no",""
2,"Ματθάν",3157,"no",""
1,"Ματταθά",3160,"no",""
2,"Ματταθίας",3161,"no",""
29,"μάχαιρα",3162,"no","espada"
4,"μάχη",3163,"no",""
4,"μάχομαι",3164,"no",""
1,"μεγαλεῖος",3167,"no",""
3,"μεγαλειότης",3168,"no",""
1,"μεγαλοπρεπής",3169,"no",""
8,"μεγαλύνω",3170,"no",""
1,"μεγάλως",3171,"no",""
3,"μεγαλωσύνη",3172,"no",""
243,"μέγας",3173,"no","grande"
1,"μέγεθος",3174,"no",""
3,"μεγιστάν",3175,"no",""
8,"μεθερμηνεύω",3177,"no",""
3,"μέθη",3178,"no",""
5,"μεθίστημι",3179,"no",""
2,"μεθοδεία",3180,"no",""
4,"μεθύσκω",3182,"no",""
2,"μέθυσος",3183,"no",""
6,"μεθύω",3184,"no",""
3,"μέλας",3188,"no",""
3,"μέλας",3189,"no",""
1,"Μελεά",3190,"no",""
10,"μέλει",3199,"no","es una preocupación; concierne"
2,"μελετάω",3191,"no",""
4,"μέλι",3192,"no",""
1,"Μελίτη",3194,"no",""
110,"μέλλω",3195,"no","estar a punto de"
34,"μέλος",3196,"no","extremidad, miembro"
2,"Μελχί",3197,"no",""
8,"Μελχισέδεκ",3198,"no",""
1,"μεμβράνα",3200,"no",""
2,"μέμφομαι",3201,"no",""
1,"μεμψίμοιρος",3202,"no",""
180,"μέν",3303,"no","verdaderamente, ciertamente"
1,"Μεννά",3104,"yes",""
1,"μενοῦν",3304,"yes",""
2,"μενοῦνγε",3304,"no",""
8,"μέντοι",3305,"no",""
118,"μένω",3306,"no","quedar(se), permanecer, estar"
14,"μερίζω",3307,"no","dividir, partir, compartir"
6,"μέριμνα",3308,"no",""
19,"μεριμνάω",3309,"no","estar ansioso, distraído"
5,"μερίς",3310,"no",""
2,"μερισμός",3311,"no",""
1,"μεριστής",3312,"no",""
42,"μέρος",3313,"no","parte, porción"
2,"μεσημβρία",3314,"no",""
1,"μεσιτεύω",3315,"no",""
6,"μεσίτης",3316,"no",""
4,"μεσονύκτιον",3317,"no",""
2,"Μεσοποταμία",3318,"no",""
58,"μέσος",3319,"no","medio, en medio de"
1,"μεσότοιχον",3320,"no",""
3,"μεσουράνημα",3321,"no",""
1,"μεσόω",3322,"no",""
2,"Μεσσίας",3323,"no",""
9,"μεστός",3324,"no",""
1,"μεστόω",3325,"no",""
470,"μετά",3326,"no","con (gen); después de (acus)"
12,"μεταβαίνω",3327,"no","partir, salir, ir"
1,"μεταβάλλω",3328,"no",""
2,"μετάγω",3329,"no",""
5,"μεταδίδωμι",3330,"no",""
3,"μετάθεσις",3331,"no",""
2,"μεταίρω",3332,"no",""
4,"μετακαλέω",3333,"no",""
1,"μετακινέω",3334,"no",""
7,"μεταλαμβάνω",3335,"no",""
1,"μετάλημψις",3336,"no",""
2,"μεταλλάσσω",3337,"no",""
6,"μεταμέλομαι",3338,"no",""
4,"μεταμορφόω",3339,"no",""
34,"μετανοέω",3340,"no","arrepentir, cambiar mi mente"
22,"μετάνοια",3341,"no","arrepentimiento, cambio de mente"
9,"μεταξύ",3342,"no",""
9,"μεταπέμπω",3343,"no",""
2,"μεταστρέφω",3344,"no",""
5,"μετασχηματίζω",3345,"no",""
6,"μετατίθημι",3346,"no",""
1,"μετατρέπω",3344,"yes",""
1,"μετέπειτα",3347,"no",""
8,"μετέχω",3348,"no",""
1,"μετεωρίζομαι",3349,"no",""
4,"μετοικεσία",3350,"no",""
2,"μετοικίζω",3351,"no",""
1,"μετοχή",3352,"no",""
6,"μέτοχος",3353,"no",""
11,"μετρέω",3354,"no","medir, estimar"
1,"μετρητής",3355,"no",""
1,"μετριοπαθέω",3356,"no",""
1,"μετρίως",3357,"no",""
14,"μέτρον",3358,"no","medida, vara de medir"
8,"μέτωπον",3359,"no",""
18,"μέχρι",3360,"no","hasta (gen)"
1060,"μή",3361,"no","no"
2,"μηδαμῶς",3365,"no",""
57,"μηδέ",3366,"no","y no, ni siquiera"
90,"μηδείς",3367,"no","nadie, nada, ningún"
1,"μηδέποτε",3368,"no",""
1,"μηδέπω",3369,"no",""
1,"Μῆδος",3370,"no",""
22,"μηκέτι",3371,"no","no más, ya no"
3,"μῆκος",3372,"no",""
1,"μηκύνω",3373,"no",""
1,"μηλωτή",3374,"no",""
1,"μήν (I)",3375,"no",""
18,"μήν (II)",3376,"no","mes"
4,"μηνύω",3377,"no",""
2,"μήπω",3380,"no",""
1,"μηρός",3382,"no",""
34,"μήτε",3383,"no","ni, ninguno, ni siquiera"
84,"μήτηρ",3384,"no","madre"
17,"μήτι",3385,"no","si no, a no ser que"
1,"μήτιγε",3386,"no",""
2,"μήτρα",3388,"no",""
1,"μητρολῴας",3389,"no",""
5,"μιαίνω",3392,"no",""
1,"μίασμα",3393,"no",""
1,"μιασμός",3394,"no",""
1,"μίγμα",3395,"no",""
4,"μίγνυμι",3396,"no",""
46,"μικρός",3398,"no","pequeño, poco, de poca importancia"
3,"Μίλητος",3399,"no",""
1,"μίλιον",3400,"no",""
4,"μιμέομαι",3401,"no",""
6,"μιμητής",3402,"no",""
23,"μιμνῄσκω",3403,"no","recordar, traer a memoria"
40,"μισέω",3404,"no","odiar, detestar"
3,"μισθαποδοσία",3405,"no",""
1,"μισθαποδότης",3406,"no",""
2,"μίσθιος",3407,"no",""
29,"μισθός",3408,"no","paga, salario; recompensa"
2,"μισθόω",3409,"no",""
1,"μίσθωμα",3410,"no",""
3,"μισθωτός",3411,"no",""
1,"Μιτυλήνη",3412,"no",""
2,"Μιχαήλ",3413,"no",""
9,"μνᾶ",3414,"no",""
1,"Μνάσων",3416,"no",""
7,"μνεία",3417,"no",""
10,"μνῆμα",3418,"no","tumba, monumento"
38,"μνημεῖον",3419,"no","tumba, sepulcro"
1,"μνήμη",3420,"no",""
21,"μνημονεύω",3421,"no","recordar, hacer mención a"
3,"μνημόσυνον",3422,"no",""
3,"μνηστεύω",3423,"no",""
1,"μογιλάλος",3424,"no",""
3,"μόδιος",3426,"no",""
7,"μοιχαλίς",3428,"no",""
4,"μοιχάω",3429,"no",""
