"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
8,"KMWC/","כְּמֹושׁ ","kᵊmôš","kemoshi, alak, kitamalak",,,,,,,,,,,,,,,,
3,"KMN/","כַּמֹּן ","kammōn","lainish, purw, pitishw, hazipurwi",,,,,,,,,,,,,,,,
1,"KMS[","כמס ","KMS",,"akib, hazina, ghal, jiweke, hawavunji",,,,,,,,,,,,,,,
3,"KMR/","כֹּמֶר ","kōmer","wakemari, ulili",,,,,,,,,,,,,,,,
4,"KMR[","כמר ","KMR",,,"moto, joto, akiota, hu, chakula",,,,,,,,,,,,,,
1,"KMRJR/","כַּמְרִיר ","kamrîr","giza, gizani, pofu, mweusi, weus",,,,,,,,,,,,,,,,
546,"KN","כֵּן ","kēn","haki, kweli, mema, sawasawa, sheria, ili, hiyo, basi, ndivyo, hivyo",,,,,,,,,,,,,,,,
26,"KN/","כֵּן I","kēn","haki, kweli, mema, sawasawa, sheria, ili, hiyo, basi, ndivyo, hivyo",,,,,,,,,,,,,,,,
16,"KN=/","כֵּן II","kēn","mahali, tak, vyake, pale, pake",,,,,,,,,,,,,,,,
5,"KN==/","כֵּן III","kēn","chaw, yapig",,,,,,,,,,,,,,,,
1,"KNH/","כַּנָּה I","kannāʰ","taw, mwanzi, tawi, chipukiz, mianzi, mizabibu, shamb, zao",,,,,,,,,,,,,,,,
1,"KNH=/","כַּנֵּה II","kannēʰ","kane",,,,,,,,,,,,,,,,
4,"KNH[","כנה ","KNH",,,,"pendeke, niju",,,,,,,,,,,,,
42,"KNWR/","כִּנֹּור ","kinnôr","nub, nand, ustadi, futie",,,,,,,,,,,,,,,,
3,"KNJHW/","כָּנְיָהוּ ","kānyāhû","konia",,,,,,,,,,,,,,,,
2,"KNM/","כִּנָּם ","kinnām","chaw, yapig",,,,,,,,,,,,,,,,
1,"KNNJ/","כְּנָנִי ","kᵊnānî","kenani",,,,,,,,,,,,,,,,
1,"KNNJH/","כְּנַנְיָה ","kᵊnanyāʰ","kenania, waongoze",,,,,,,,,,,,,,,,
3,"KNNJHW/","כָּנַנְיָהוּ I","kānanyāhû","konania",,,,,,,,,,,,,,,,
2,"KNNJHW=/","כְּנַנְיָהוּ II","kᵊnanyāhû","kenania, waongoze",,,,,,,,,,,,,,,,
11,"KNS[","כנס ","KNS",,"kusany, kusanyi, sany, kuta, okot",,"kusany, kusanyi, sany, kuta, okot",,"kusany, kusanyi, sany, kuta, okot",,,,,,,,,,,
36,"KN<[","כנע ","KNʕ",,,"jinyenyeke, nyenyeke, unyenyekevu, shindw, shind",,,,"jinyenyeke, nyenyeke, unyenyekevu, shindw, shind",,,,,,,,,,
1,"KN<H/","כִּנְעָה ","kinʕāʰ",,,,,,,,,,,,,,,,,
93,"KN<N/","כְּנַעַן ","kᵊnaʕan","kanaani, biashara, oti, ukaldayo",,,,,,,,,,,,,,,,
5,"KN<NH/","כְּנַעֲנָה ","kᵊnaʕᵃnāʰ","kenaana",,,,,,,,,,,,,,,,
73,"KN<NJ/","כְּנַעֲנִי I","kᵊnaʕᵃnî","wakanaani, mkanaani, tuzingir, mtwali, biashara, oti, ukaldayo",,,,,,,,,,,,,,,,
1,"KN<NJ=/","כִּנְעָנִי II","kinʕānî","wakanaani, mkanaani, tuzingir, mtwali, biashara, oti, ukaldayo",,,,,,,,,,,,,,,,
109,"KNP/","כָּנָף ","kānāf","baw, mbaw, bawa, upindo, ncha",,,,,,,,,,,,,,,,
1,"KNP[","כנף ","KNF",,,"pembeni, pemb, geuka, minara, karibieni",,,,,,,,,,,,,,
7,"KNRT/","כִּנֶּרֶת ","kinneret","kinerethi, kinerothi",,,,,,,,,,,,,,,,
1,"KNT/","כְּנָת ","kᵊnāt","wenzao, anga, wenzake, wavuvi",,,,,,,,,,,,,,,,
136,"KS>/","כִּסֵּא I","kissēˀ","kiti, enzi, kitini, wal, ameapa",,,,,,,,,,,,,,,,
2,"KS>=/","כֶּסֶא II","keseˀ","mpev, ukiw",,,,,,,,,,,,,,,,
152,"KSH[","כסה ","KSH",,"funik, sitir, funika, pazi, funiki","funik, sitir, funika, pazi, funiki","funik, sitir, funika, pazi, funiki","funik, sitir, funika, pazi, funiki","funik, sitir, funika, pazi, funiki",,,,,,,,,,,
2,"KSWJ/","כָּסוּי ","kāsûy","funik, sitir, funika, pazi, funiki",,,,,,,,,,,,,,,,
1,"KSWLT/","כְּסוּלֹת ","kᵊsûlōt","kesulothi",,,,,,,,,,,,,,,,
8,"KSWT/","כְּסוּת ","kᵊsût","funik, sitir, funika, pazi, funiki",,,,,,,,,,,,,,,,
2,"KSX[","כסח ","KSḤ",,"mbali, fany, kat, tili, teng",,,,,,,,,,,,,,,
70,"KSJL/","כְּסִיל I","kᵊsîl","umba, wajinga, upuz, mjinga, wazimu",,,,,,,,,,,,,,,,
4,"KSJL=/","כְּסִיל II","kᵊsîl","sayari, kuch, ayaitaye",,,,,,,,,,,,,,,,
1,"KSJL==/","כְּסִיל III","kᵊsîl","kesili",,,,,,,,,,,,,,,,
1,"KSJLWT/","כְּסִילוּת ","kᵊsîlût","umba, wajinga, upuz, mjinga, wazimu",,,,,,,,,,,,,,,,
6,"KSL/","כֶּסֶל I","kesel","viun, unon, kusudi, kaul, nawe",,,,,,,,,,,,,,,,
7,"KSL=/","כֶּסֶל II","kesel","viun, unon, kusudi, kaul, nawe",,,,,,,,,,,,,,,,
1,"KSL[","כסל ","KSL",,"umba, wajinga, upuz, mjinga, wazimu",,,,,,,,,,,,,,,
2,"KSLH/","כִּסְלָה ","kislāʰ","tumain, tegemeo, uthabiti, kufanya, pumziki",,,,,,,,,,,,,,,,
2,"KSLW/","כִּסְלֵו ","kislēw","kislevu",,,,,,,,,,,,,,,,
1,"KSLWN/","כְּסָלֹון I","kᵊsālôn","kesaloni",,,,,,,,,,,,,,,,
1,"KSLWN=/","כִּסְלֹון II","kislôn","kisloni",,,,,,,,,,,,,,,,
2,"KSLXJM/","כַּסְלֻחִים ","kasluḥîm","wakasluhi",,,,,,,,,,,,,,,,
1,"KSLT_TBR/","כִּסְלֹת תָּבֹר ","kislōt tāvōr","kisiloth-ubori",,,,,,,,,,,,,,,,
2,"KSM[","כסם ","KSM",,"manyoya, nywele, nyo, kilianguka, akatwe",,,,,,,,,,,,,,,
1,"KSMJM/","כֻּסְּמִים ","kussᵊmîm","semeth",,,,,,,,,,,,,,,,
2,"KSMT/","כֻּסֶּמֶת ","kussemet","semeth",,,,,,,,,,,,,,,,
1,"KSS[","כסס ","KSS",,"ulaj",,,,,,,,,,,,,,,
403,"KSP/","כֶּסֶף ","kesef","fedha, hama, mali, kima, jir",,,,,,,,,,,,,,,,
6,"KSP[","כסף ","KSF",,"tama, shauku, fukuz, sana, man","tama, shauku, fukuz, sana, man",,,,,,,,,,,,,,
2,"KSPJ>/","כָּסִפְיָא ","kāsifyāˀ","kasifia",,,,,,,,,,,,,,,,
2,"KST/","כֶּסֶת ","keset","hirizi",,,,,,,,,,,,,,,,
25,"K<S/","כַּעַס ","kaʕas","huzuni, ghadhabu, masumbufu, sikitik, dhik",,,,,,,,,,,,,,,,
54,"K<S[","כעס ","KʕS",,"kasiri, amka, uchungu, ghadhibi, nikasiri",,"kasiri, amka, uchungu, ghadhibi, nikasiri",,,"kasiri, amka, uchungu, ghadhibi, nikasiri",,,,,,,,,,
192,"KP/","כַּף I","kaf","mkono, mikono, mkononi, mikononi, kwa",,,,,,,,,,,,,,,,
2,"KP=/","כֵּף II","kēf","mwamba, jabal, miamba, amba, gumegume",,,,,,,,,,,,,,,,
4,"KPH/","כִּפָּה ","kippāʰ","taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,
1,"KPH[","כפה ","KFH",,"shindw, kanya, tiish, huwatiisha, shind",,,,,,,,,,,,,,,
3,"KPWR/","כְּפֹור I","kᵊfôr","bakul, besen, vitasa, unip, komb, barafu, sakitu, huimwaga",,,,,,,,,,,,,,,,
9,"KPWR=/","כְּפֹור II","kᵊfôr","bakul, besen, vitasa, unip, komb, barafu, sakitu, huimwaga",,,,,,,,,,,,,,,,
1,"KPJS/","כָּפִיס ","kāfîs","boriti, nguz, vingine, tutwae, viguzo",,,,,,,,,,,,,,,,
31,"KPJR/","כְּפִיר ","kᵊfîr","simb, jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,
4,"KPJRH/","כְּפִירָה ","kᵊfîrāʰ","kefira",,,,,,,,,,,,,,,,
1,"KPJRJM=/","כְּפִירִים II","kᵊfîrîm","simb, jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,
3,"KPL/","כֶּפֶל ","kefel","mbili, pach, maradufu, kunj, uongezwe",,,,,,,,,,,,,,,,
5,"KPL[","כפל ","KFL",,"mbili, pach, maradufu, kunj, uongezwe","mbili, pach, maradufu, kunj, uongezwe",,,,,,,,,,,,,,
2,"KPN/","כָּפָן ","kāfān","njaa, mibaya, takuj, akakiharibu",,,,,,,,,,,,,,,,
1,"KPN[","כפן ","KFN",,"njaa",,,,,,,,,,,,,,,
5,"KPP[","כפף ","KFF",,"inam, nyosh, pigi, wamechimba, pinda","inam, nyosh, pigi, wamechimba, pinda",,,,,,,,,,,,,,
13,"KPR/","כֹּפֶר I","kōfer","kombo, fidi, wakombo, kombole, kukombo, lami, hina, jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,
1,"KPR=/","כֹּפֶר II","kōfer","kombo, fidi, wakombo, kombole, kukombo, lami, hina, jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,
2,"KPR==/","כָּפָר III","kāfār","jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,
1,"KPR===/","כֹּפֶר IV","kōfer","kombo, fidi, wakombo, kombole, kukombo, lami, hina, jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,
3,"KPR====/","כֹּפֶר V","kōfer","kombo, fidi, wakombo, kombole, kukombo, lami, hina, jij, jijin, wal, weny, visivyo",,,,,,,,,,,,,,,,
102,"KPR[","כפר ","KFR",,"pata, sadaka, sameh, taka, amsamehe, funik, sitir, funika, pazi, funiki",,"pata, sadaka, sameh, taka, amsamehe, funik, sitir, funika, pazi, funiki","pata, sadaka, sameh, taka, amsamehe, funik, sitir, funika, pazi, funiki","pata, sadaka, sameh, taka, amsamehe, funik, sitir, funika, pazi, funiki",,,,,,"pata, sadaka, sameh, taka, amsamehe, funik, sitir, funika, pazi, funiki",,,,,
8,"KPRJM/","כִּפֻּרִים ","kippurîm","pata",,,,,,,,,,,,,,,,
27,"KPRT/","כַּפֹּרֶת ","kappōret","rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,
1,"KPC[","כפשׁ ","KFŠ",,,,,,,"amenivunja",,,,,,,,,,
18,"KPTWR/","כַּפְתֹּור I","kaftôr","taj, taji, tov, tovu, nguz",,,,,,,,,,,,,,,,
3,"KPTWR=/","כַּפְתֹּור II","kaftôr","kaftori",,,,,,,,,,,,,,,,
3,"KPTRJ/","כַּפְתֹּרִי ","kaftōrî","wakaftori",,,,,,,,,,,,,,,,
12,"KR/","כַּר I","kar","tandik, ngamia, papa, labani, basi, chunga, malisho, lish, viunga, mbug, dume, kondoo, wana, wanaume, kium",,,,,,,,,,,,,,,,
8,"KR=/","כֹּר II","kōr","kori",,,,,,,,,,,,,,,,
3,"KR==/","כַּר III","kar","tandik, ngamia, papa, labani, basi, chunga, malisho, lish, viunga, mbug, dume, kondoo, wana, wanaume, kium",,,,,,,,,,,,,,,,
1,"KR===/","כַּר IV","kar","tandik, ngamia, papa, labani, basi, chunga, malisho, lish, viunga, mbug, dume, kondoo, wana, wanaume, kium",,,,,,,,,,,,,,,,
1,"KRBL[","כרבל ","KRVL",,,,,"amevaa, twapumua",,,,,,,,,,,,
1,"KRH/","כֵּרָה I","kērāʰ","karamu, lish, shib, papa, nyw",,,,,,,,,,,,,,,,
1,"KRH=/","כָּרָה II","kārāʰ","sim, vitupu, nyuf, lija, handak",,,,,,,,,,,,,,,,
1,"KRH==[","כרה III","KRH",,"chimb, tobo, ng'o, nichimbi, tumbuki",,,,,,,,,,,,,,,
4,"KRH=[","כרה II","KRH",,"biashara, huu, walitoa, dunda, nunueni, karamu, lish, shib, papa, nyw",,,,,,,,,,,,,,,
14,"KRH[","כרה I","KRH",,"chimb, tobo, ng'o, nichimbi, tumbuki","chimb, tobo, ng'o, nichimbi, tumbuki",,,,,,,,,,,,,,
91,"KRWB/","כְּרוּב I","kᵊrûv","kerub",,,,,,,,,,,,,,,,
2,"KRWB=/","כְּרוּב II","kᵊrûv","kerub",,,,,,,,,,,,,,,,
3,"KRWTH/","כְּרוּתָה ","kᵊrûtāʰ","boriti, nguz, vingine, tutwae, viguzo",,,,,,,,,,,,,,,,
2,"KRJ/","כָּרִי ","kārî","wakari",,,,,,,,,,,,,,,,
2,"KRJT/","כְּרִית ","kᵊrît","kerithi",,,,,,,,,,,,,,,,
4,"KRJTWT/","כְּרִיתוּת ","kᵊrîtût","talaka, kumtoa, funguliw",,,,,,,,,,,,,,,,
2,"KRKB/","כַּרְכֹּב ","karkōv","ufikie, ukaw",,,,,,,,,,,,,,,,
1,"KRKWM/","כַּרְכֹּום ","karkôm","zafarani, kolezi",,,,,,,,,,,,,,,,
3,"KRKMJC/","כַּרְכְּמִישׁ ","karkᵊmîš","karkemishi",,,,,,,,,,,,,,,,
1,"KRKS/","כַּרְכַּס ","karkas","karkasi",,,,,,,,,,,,,,,,
1,"KRKRH/","כִּרְכָּרָה ","kirkārāʰ","machela",,,,,,,,,,,,,,,,
92,"KRM/","כֶּרֶם I","kerem","mizabibu, shamb, zao",,,,,,,,,,,,,,,,
5,"KRM=/","כֹּרֵם II","kōrēm","watunza, tunza",,,,,,,,,,,,,,,,
1,"KRMJ/","כַּרְמִי I","karmî","wakarmi",,,,,,,,,,,,,,,,
8,"KRMJ=/","כַּרְמִי II","karmî","karmi",,,,,,,,,,,,,,,,
3,"KRMJL/","כַּרְמִיל ","karmîl","urujuani, mbunifu, unitumie, bingwa",,,,,,,,,,,,,,,,
14,"KRML/","כַּרְמֶל I","karmel","pand, zaal, tang, mich, mbog",,,,,,,,,,,,,,,,
3,"KRML=/","כַּרְמֶל II","karmel","pand, zaal, tang, mich, mbog",,,,,,,,,,,,,,,,
22,"KRML==/","כַּרְמֶל III","karmel","karmeli",,,,,,,,,,,,,,,,
7,"KRMLJ/","כַּרְמְלִי ","karmᵊlî","mkarmeli, karmeli",,,,,,,,,,,,,,,,
2,"KRN/","כְּרָן ","kᵊrān","kerani",,,,,,,,,,,,,,,,
1,"KRSM[","כרסם ","KRSM",,,,"raru, bomo, raruli, kat, pasu",,,,,,,,,,,,,
36,"KR<[","כרע ","KRʕ",,"inam, abud, sujudi, sujud, inami",,,,,"inam, abud, sujudi, sujud, inami",,,,,,,,,,
9,"KR<JM/","כְּרָעַיִם ","kᵊrāʕayim","miguu, mguu, paja, vikali, kimbia",,,,,,,,,,,,,,,,
1,"KRPS/","כַּרְפַּס ","karpas","tan, yeny, ing'aayo",,,,,,,,,,,,,,,,
2,"KRR[","כרר ","KRR",,,,"chez, michezo, ngom, nderemo, umeniondolea",,,,,,,,,,,,,
1,"KRF/","כָּרֵשׂ ","kārēś","tumb, tumbon, mimb, ndani, yenito",,,,,,,,,,,,,,,,
1,"KRCN>/","כַּרְשְׁנָא ","karšᵊnāˀ","karshena",,,,,,,,,,,,,,,,
288,"KRT[","כרת ","KRT",,"mbali, fany, kat, tili, teng","mbali, fany, kat, tili, teng",,"mbali, fany, kat, tili, teng",,"mbali, fany, kat, tili, teng","mbali, fany, kat, tili, teng",,,,,,,,,
10,"KRTJ/","כְּרֵתִי ","kᵊrētî","wakerethi",,,,,,,,,,,,,,,,
13,"KFB/","כֶּשֶׂב ","keśev","kondoo, -kondo, mnyama, wanyama, hamm",,,,,,,,,,,,,,,,
1,"KFBH/","כִּשְׂבָּה ","kiśbāʰ","-kondo, kondoo, jik",,,,,,,,,,,,,,,,
1,"KFD/","כֶּשֶׂד ","keśed","kesedi",,,,,,,,,,,,,,,,
80,"KFDJM/","כַּשְׂדִּים ","kaśdîm","wakaldayo, ukaldayo, mkaldayo",,,,,,,,,,,,,,,,
1,"KFH[","כשׂה ","KŚH",,"wand, umenenepa",,,,,,,,,,,,,,,
25,"KCJ/","כֻּשִׁי ","kušî","mkushi, wakushi",,,,,,,,,,,,,,,,
1,"KCJL/","כַּשִּׁיל ","kaššîl","shok, wanaivunjavunja",,,,,,,,,,,,,,,,
62,"KCL[","כשׁל ","KŠL",,"kwaz, jikwa, anguk, angush, miongoni","kwaz, jikwa, anguk, angush, miongoni",,,,"kwaz, jikwa, anguk, angush, miongoni","kwaz, jikwa, anguk, angush, miongoni",,,,,,,,,
1,"KCLWN/","כִּשָּׁלֹון ","kiššālôn","kwaz, jikwa, anguk, angush, miongoni",,,,,,,,,,,,,,,,
6,"KCP/","כֶּשֶׁף I","kešef","cha, abudu, hir, walozi, wach",,,,,,,,,,,,,,,,
1,"KCP=/","כַּשָּׁף II","kaššāf","cha, abudu, hir, walozi, wach",,,,,,,,,,,,,,,,
6,"KCP[","כשׁף ","KŠF",,,,"cha, abudu, hir, walozi, wach",,,,,,,,,,,,,
3,"KCR[","כשׁר ","KŠR",,"hakinoi, zipi, zotun, zitafaa",,,,,"hakinoi, zipi, zotun, zitafaa",,,,,,,,,,
3,"KCRWN/","כִּשְׁרֹון ","kišrôn","ustadi, fund, faidi",,,,,,,,,,,,,,,,
17,"KTB/","כְּתָב ","kᵊtāv","andikw, andik, andiki, andi, yaan",,,,,,,,,,,,,,,,
223,"KTB[","כתב ","KTV",,"andikw, andik, andiki, andi, yaan","andikw, andik, andiki, andi, yaan","andikw, andik, andiki, andi, yaan",,,,,,,,,,,,,
1,"KTBT/","כְּתֹבֶת ","kᵊtōvet","chal",,,,,,,,,,,,,,,,
8,"KTJJM/","כִּתִּיִּים ","kittiyyîm","kitimu, kipro, yeaibish, tumeni, usizidi",,,,,,,,,,,,,,,,
5,"KTJT/","כָּתִית ","kātît","mara, pig, wakati, pigw, pond",,,,,,,,,,,,,,,,
1,"KTL/","כֹּתֶל ","kōtel","ukut, kuta, ziz, juu, boma",,,,,,,,,,,,,,,,
1,"KTLJC/","כִּתְלִישׁ ","kitlîš","kithilishi",,,,,,,,,,,,,,,,
9,"KTM/","כֶּתֶם ","ketem","dhahabu, hazina",,,,,,,,,,,,,,,,
1,"KTM[","כתם ","KTM",,,"mawa, lisije, kuot, lich, kuil",,,,,,,,,,,,,,
29,"KTNT/","כֻּתֹּנֶת ","kuttōnet","kanz, mavazi, eva, vazi, abudi",,,,,,,,,,,,,,,,
67,"KTP/","כָּתֵף ","kātēf","began, upande, beg, bega, ubavuni",,,,,,,,,,,,,,,,
3,"KTR/","כֶּתֶר ","keter","taji, taj, ningejifunga",,,,,,,,,,,,,,,,
6,"KTR[","כתר ","KTR",,,,"zunguk, ndokand, pande, karibu, nison",,,"zunguk, ndokand, pande, karibu, nison",,,,,,,,,,
24,"KTRT/","כֹּתֶרֶת ","kōteret","taj, taji, tov, tovu, nguz",,,,,,,,,,,,,,,,
1,"KTC[","כתשׁ ","KTŠ",,"mtwan",,,,,,,,,,,,,,,
17,"KTT[","כתת ","KTT",,"pond, vunj, vunjik, onew, mez",,"pond, vunj, vunjik, onew, mez","pond, vunj, vunjik, onew, mez",,"pond, vunj, vunjik, onew, mez","pond, vunj, vunjik, onew, mez",,,,,,,,,
20069,"L","לְ ","lᵊ",,,,,,,,,,,,,,,,,
5167,"L>","לֹא ","lōˀ","wala, lakini, si, kwa, je",,,,,,,,,,,,,,,,
4,"L>_DBR/","לֹא דְבָר ","lōˀ dᵊvār","lo-debari",,,,,,,,,,,,,,,,
2,"L>_<MJ/","לֹא עַמִּי ","lōˀ ʕammî","lo-ami",,,,,,,,,,,,,,,,
3,"L>_RXMH/","לֹא רֻחָמָה ","lōˀ ruḥāmāʰ","lo-ruhama, irehem",,,,,,,,,,,,,,,,
34,"L>H/","לֵאָה ","lēʔāʰ","lea",,,,,,,,,,,,,,,,
19,"L>H[","לאה ","LʔH",,"hai, mgonjwa, ugu, wagonjwa, zimi","hai, mgonjwa, ugu, wagonjwa, zimi",,,,"hai, mgonjwa, ugu, wagonjwa, zimi",,,,,,,,,,
1,"L>L/","לָאֵל ","lāʔēl","laeli",,,,,,,,,,,,,,,,
31,"L>M/","לְאֹם ","lᵊʔōm","watu, mataifa, taifa, waende, kabila",,,,,,,,,,,,,,,,
1,"L>MJM/","לְאֻמִּים ","lᵊʔummîm","waleumi",,,,,,,,,,,,,,,,
601,"LB/","לֵב ","lēv","moyo, mioyo, moyoni, mioyoni, akil, leb-kamai",,,,,,,,,,,,,,,,
1,"LB>/","לָבָא ","lāvāˀ","simb",,,,,,,,,,,,,,,,
1,"LB>H/","לְבָאָה ","lᵊvāʔāʰ","simb",,,,,,,,,,,,,,,,
1,"LB>WT/","לְבָאֹות ","lᵊvāʔôt","lebaothi",,,,,,,,,,,,,,,,
252,"LBB/","לֵבָב ","lēvāv","moyo, mioyo, moyoni, mioyoni, akil",,,,,,,,,,,,,,,,
2,"LBB=[","לבב II","LVV",,,,"ujasiri, faraja, thubut, moyo, waziwazi, tanuri, waokaji, tokos, mwokaji, kos",,,,,,,,,,,,,
3,"LBB[","לבב I","LVV",,,"ujasiri, faraja, thubut, moyo, waziwazi, tanuri, waokaji, tokos, mwokaji, kos","ujasiri, faraja, thubut, moyo, waziwazi, tanuri, waokaji, tokos, mwokaji, kos",,,,,,,,,,,,,
3,"LBBH/","לְבִבָה ","lᵊvivāʰ","mtam, kilete, mwache, iok",,,,,,,,,,,,,,,,
1,"LBH/","לַבָּה I","labbāʰ","mial, mual, moto, mwal, liku",,,,,,,,,,,,,,,,
1,"LBH=/","לִבָּה II","libbāʰ","moyo, mioyo, moyoni, mioyoni, akil",,,,,,,,,,,,,,,,
1,"LBWNH/","לְבֹונָה ","lᵊvônāʰ","lebona",,,,,,,,,,,,,,,,
32,"LBWC/","לְבוּשׁ I","lᵊvûš","mavazi, vazi, nguo, joho, yeva",,,,,,,,,,,,,,,,
14,"LBWC=/","לָבוּשׁ II","lāvûš","vik, vikw, jivi, kuva, amevaa",,,,,,,,,,,,,,,,
3,"LBV[","לבט ","LVṬ",,,"harib, anga, haribik, nyar, haribi",,,,,,,,,,,,,,
11,"LBJ>/","לָבִיא I","lāvîʔ","simb",,,,,,,,,,,,,,,,
1,"LBJ>=/","לְבִיָּא II","lᵊviyyāˀ","simb",,,,,,,,,,,,,,,,
29,"LBN/","לָבָן I","lāvān","meup, nyeupe, mweupe, weup, cheupe",,,,,,,,,,,,,,,,
54,"LBN=/","לָבָן II","lāvān","labani",,,,,,,,,,,,,,,,
1,"LBN==/","לָבָן III","lāvān","labani",,,,,,,,,,,,,,,,
3,"LBN=[","לבן II","LVN",,"meup, nyeupe, mweupe, weup, cheupe, tofal",,,,,,,,,,,,,,,
5,"LBN[","לבן I","LVN",,,,,,"meup, nyeupe, mweupe, weup, cheupe, tofal","meup, nyeupe, mweupe, weup, cheupe, tofal",,,,,,,,,,
12,"LBNH/","לְבֵנָה I","lᵊvēnāʰ","tofal, zenyewe, kuokea, zowatumiki",,,,,,,,,,,,,,,,
21,"LBNH=/","לְבֹנָה II","lᵊvōnāʰ","uban, uvumba, tunu, asitie",,,,,,,,,,,,,,,,
2,"LBNH==/","לִבְנֶה III","livneʰ","mlubna, miel",,,,,,,,,,,,,,,,
3,"LBNH===/","לְבָנָה IV","lᵊvānāʰ","mwezi, hautatoa, itiw, uto, latambua",,,,,,,,,,,,,,,,
18,"LBNH====/","לִבְנָה V","livnāʰ","libna",,,,,,,,,,,,,,,,
2,"LBNH=====/","לְבָנָה VI","lᵊvānāʰ","lebana",,,,,,,,,,,,,,,,
71,"LBNWN/","לְבָנֹון ","lᵊvānôn","lebanoni",,,,,,,,,,,,,,,,
2,"LBNJ/","לִבְנִי I","livnî","walibni",,,,,,,,,,,,,,,,
5,"LBNJ=/","לִבְנִי II","livnî","libni",,,,,,,,,,,,,,,,
97,"LBC[","לבשׁ ","LVŠ",,"vik, vikw, jivi, kuva, amevaa",,,"vik, vikw, jivi, kuva, amevaa",,"vik, vikw, jivi, kuva, amevaa",,,,,,,,,,
5,"LG/","לֹג ","lōg","logi",,,,,,,,,,,,,,,,
4,"LD/","לֹד ","lōd","lodi",,,,,,,,,,,,,,,,
1,"LDBR/","לִדְבִר ","lidvir","lo-debari",,,,,,,,,,,,,,,,
4,"LDH/","לֵדָה ","lēdāʰ","mza, zaliw, kaza, zali, kuza",,,,,,,,,,,,,,,,
12,"LHB/","לַהַב ","lahav","mial, mual, moto, mwal, liku",,,,,,,,,,,,,,,,
17,"LHBH/","לֶהָבָה ","lehāvāʰ","mial, mual, moto, mwal, liku",,,,,,,,,,,,,,,,
2,"LHBJM/","לְהָבִים ","lᵊhāvîm","walehabi",,,,,,,,,,,,,,,,
2,"LHBT/","לַהֶבֶת ","lahevet","mial, mual, moto, mwal, liku",,,,,,,,,,,,,,,,
1,"LHG/","לַהַג ","lahag","chosh",,,,,,,,,,,,,,,,
1,"LHD/","לָהַד ","lāhad","lahadi",,,,,,,,,,,,,,,,
1,"LHH[","להה ","LHH",,,,,,"huzuni, dhili, vitatoa, nilidhilika, sinya, shanga, anga, zimi, staajab, staajabi",,,,,,,,,,,
1,"LHV/","לַהַט ","lahaṭ","mial, mual, moto, mwal, liku",,,,,,,,,,,,,,,,
11,"LHV[","להט ","LHṬ",,"gus, wash, tekete, wak, waka",,"gus, wash, tekete, wak, waka",,,,,,,,,,,,,
1,"LHVJM/","לְהָטִים ","lᵊhāṭîm","mial, mual, moto, mwal, liku",,,,,,,,,,,,,,,,
2,"LHM[","להם ","LHM",,,,,,"mez, ezw, anga, tumemmeza, ammeze",,,,,,,,,,,
2,"LHN","לָהֵן ","lāhēn","basi, hiyo, ila, ili, kwa",,,,,,,,,,,,,,,,
1,"LHQH/","לַהֲקָה ","lahᵃqāʰ","tembe, waji",,,,,,,,,,,,,,,,
22,"LW","לוּ ","lû","kama, ikiwa, lakini, au, kwamba",,,,,,,,,,,,,,,,
4,"LWBJ/","לוּבִי ","lûvî","walubi, walibya",,,,,,,,,,,,,,,,
5,"LWD/","לוּד ","lûd","ludi",,,,,,,,,,,,,,,,
3,"LWDJM/","לוּדִים ","lûdîm","waludi",,,,,,,,,,,,,,,,
14,"LWH=[","לוה II","LWH",,"unga, ung, ambata, shik, ungw, kopesh, kopa, kop, tumekopa, halipi",,,,,"unga, ung, ambata, shik, ungw, kopesh, kopa, kop, tumekopa, halipi",,,,,,,,,,
12,"LWH[","לוה I","LWH",,"unga, ung, ambata, shik, ungw, kopesh, kopa, kop, tumekopa, halipi","unga, ung, ambata, shik, ungw, kopesh, kopa, kop, tumekopa, halipi",,,,,,,,,,,,,,
1,"LWZ/","לוּז I","lûz","mloz, mabivu, hoho",,,,,,,,,,,,,,,,
8,"LWZ=/","לוּז II","lûz","luzu",,,,,,,,,,,,,,,,
6,"LWZ[","לוז ","LWZ",,"ingi, tok, let, kuj, fik","ingi, tok, let, kuj, fik",,,,"ingi, tok, let, kuj, fik",,,,,,,,,,
43,"LWX/","לוּחַ ","lûₐḥ","mbao, viba, kiba, vidogo, vioo",,,,,,,,,,,,,,,,
2,"LWXJT/","לוּחִית ","lûḥît","luhithi",,,,,,,,,,,,,,,,
2,"LWXC/","לֹוחֵשׁ ","lôḥēš","haloheshi",,,,,,,,,,,,,,,,
