"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
2,"λίτρα",3046,"no","(Lat.) litra, pond [Romeinse gewichtseenheid van ca. 327 gram]"
1,"λίψ",3047,"no","zuidwester (wind)"
2,"λογεία",3048,"no","inzameling (van geld), collecte"
40,"λογίζομαι",3049,"no","(uit)rekenen, toekennen, inschatten"
2,"λογικός",3050,"no","redelijk, narratief"
4,"λόγιον",3051,"no","(bijzondere) uitspraak; (pl.) (goddelijke) boodschap"
1,"λόγιος",3052,"no","geleerd, welbespraakt"
2,"λογισμός",3053,"no","gedachte, redenering"
1,"λογομαχέω",3054,"no","vechten over woorden, redetwisten"
1,"λογομαχία",3055,"no","(het) vechten over woorden, geredetwist"
331,"λόγος",3056,"no","woord, (toe)spraak, rede(n), verslag"
1,"λόγχη",3057,"no","lans, speer"
4,"λοιδορέω",3058,"no","beledigen, lasteren"
3,"λοιδορία",3059,"no","(het) beledigen, (het) lasteren"
2,"λοίδορος",3060,"no","lasteraar"
2,"λοιμός (II)",3061,"no","epidemie"
40,"λοιπός",3062,"no","overgebleven, overig"
13,"λοιπός",3063,"no","van nu af aan, nog, verder, tot slot"
2,"λοιπός",3064,"no","van nu af aan, nog, verder, tot slot"
3,"Λουκᾶς",3065,"no","Lucas"
2,"Λούκιος",3066,"no","Lucius"
2,"λουτρόν",3067,"no","bad, wassing"
5,"λούω",3068,"no","wassen, een bad nemen"
3,"Λύδδα",3069,"no","Lydda"
2,"Λυδία",3070,"no","Lydia"
1,"Λυκαονία",3071,"no","Lykaonië"
1,"Λυκαονιστί",3072,"no","Lykaonisch"
1,"Λυκία",3073,"no","Lycië"
6,"λύκος",3074,"no","wolf"
1,"λυμαίνω",3075,"no","lastigvallen"
26,"λυπέω",3076,"no","(act.) bedroeven, verdriet doen; (med./pas.) bedroefd zijn, verdriet hebben"
16,"λύπη",3077,"no","verdriet, droefenis, pijn"
1,"Λυσανίας",3078,"no","Lysanias"
2,"Λυσίας",3079,"no","Lysias"
1,"λύσις",3080,"no","ontbinding, scheiding"
1,"λυσιτελέω",3081,"no","voordelig zijn (+dat.)"
6,"Λύστρα",3082,"no","Lystra"
2,"λύτρον",3083,"no","losgeld"
3,"λυτρόω",3084,"no","vrijkopen, verlossen, bevrijden"
3,"λύτρωσις",3085,"no","verlossing, bevrijding"
1,"λυτρωτής",3086,"no","verlosser, bevrijder"
12,"λυχνία",3087,"no","lampenstandaard"
14,"λύχνος",3088,"no","lamp"
42,"λύω",3089,"no","losmaken, afschaffen, breken, vernietigen"
1,"Λωΐς",3090,"no","Loïs"
4,"Λώτ",3091,"no","Lot"
1,"Μάαθ",3092,"no","Maät"
1,"Μαγαδάν",3093,"yes","Magdala"
12,"Μαγδαληνή",3094,"no","uit Magdala, Magdalena"
1,"μαγεία",3095,"no","magie"
1,"μαγεύω",3096,"no","magie bedrijven"
6,"μάγος",3097,"no","astroloog, magiër"
1,"Μαγώγ",3098,"no","Magog"
1,"Μαδιάμ",3099,"no","Midjan"
4,"μαθητεύω",3100,"no","(tot) (een) leerling/discipel maken, (een) leerling/discipel worden"
261,"μαθητής",3101,"no","leerling, discipel"
1,"μαθήτρια",3102,"no","leerling, discipel [fem.]"
5,"Μαθθαῖος",3156,"no","Matteüs"
2,"Μαθθάτ",3158,"no","Mattat"
2,"Μαθθίας",3159,"no","Mattias"
1,"Μαθουσαλά",3103,"no","Metuselach"
5,"μαίνομαι",3105,"no","raaskallen, krankzinnig zijn"
2,"μακαρίζω",3106,"no","gelukkig prijzen, gezegend achten"
50,"μακάριος",3107,"no","gelukkig, gezegend"
3,"μακαρισμός",3108,"no","gelukkig-prijzing, lofprijzing"
22,"Μακεδονία",3109,"no","Macedonië"
5,"Μακεδών",3110,"no","Macedoniër"
1,"μάκελλον",3111,"no","markt"
9,"μακράν",3112,"no","ver (weg)"
14,"μακρόθεν",3113,"no","op afstand, ver weg"
10,"μακροθυμέω",3114,"no","geduldig zijn "
14,"μακροθυμία",3115,"no","geduld "
1,"μακροθύμως",3116,"no","(op) geduldig(e wijze)"
5,"μακρός",3117,"no","lang, op afstand"
1,"μακροχρόνιος",3118,"no","langdurig"
3,"μαλακία",3119,"no","zwakte, gebrek"
4,"μαλακός",3120,"no","delicaat, onderliggend"
1,"Μαλελεήλ",3121,"no","Mahalalel"
12,"μάλιστα",3122,"no","het meest, vooral [superl. van μάλα]"
81,"μᾶλλον",3123,"no","(te) meer, liever, veeleer [comp. van μάλα]"
1,"Μάλχος",3124,"no","Malchus"
1,"μάμμη",3125,"no","oma"
4,"μαμωνᾶς",3126,"no","mammon, rijkdom"
1,"Μαναήν",3127,"no","Manaën"
3,"Μανασσῆ",3128,"no","Manasse"
25,"μανθάνω",3129,"no","leren, begrijpen"
1,"μανία",3130,"no","dwaasheid, krankzinnigheid"
4,"μάννα",3131,"no","manna"
1,"μαντεύομαι",3132,"no","profeteren, waarzeggen"
1,"μαραίνω",3133,"no","(act.) doen wegkwijnen; (med./pas.) wegkwijnen"
2,"μαράνα θᾶ",3134,"no","[Aram.] Heer, kom(!)"
9,"μαργαρίτης",3135,"no","parel"
13,"Μάρθα",3136,"no","Marta"
54,"Μαρία",3137,"no","Maria"
8,"Μᾶρκος",3138,"no","Marcus"
1,"μάρμαρος",3139,"no","marmer"
76,"μαρτυρέω",3140,"no","getuigen, verklaren, goedkeuring geven"
37,"μαρτυρία",3141,"no","getuigenis, verklaring, goedkeuring"
20,"μαρτύριον",3142,"no","getuigenis, verklaring"
5,"μαρτύρομαι",3143,"no","getuigen, verklaren, benadrukken"
35,"μάρτυς",3144,"no","getuige"
1,"μασάομαι",3145,"no","bijten"
7,"μαστιγόω",3146,"no","geselen"
1,"μαστίζω",3147,"no","geselen"
6,"μάστιξ",3148,"no","gesel, zweep"
3,"μαστός",3149,"no","borst, tepel"
1,"ματαιολογία",3150,"no","zinloos/onzinnig gepraat"
1,"ματαιολόγος",3151,"no","(adj.) onzinnig pratend; (subst.) praatjesmaker"
6,"μάταιος",3152,"no","zinloos, doelloos, onzinnig"
3,"ματαιότης",3153,"no","zinloosheid, doelloosheid"
1,"ματαιόω",3154,"no","(act.) zinloos maken; (med./pas.) zinloos worden"
2,"μάτην",3155,"no","zinloos, op zinloze wijze"
2,"Ματθάν",3157,"no","Mattan"
1,"Ματταθά",3160,"no","Mattatta"
2,"Ματταθίας",3161,"no","Mattatias"
29,"μάχαιρα",3162,"no","(kort) zwaard, steekzwaard"
4,"μάχη",3163,"no","gevecht, twist"
4,"μάχομαι",3164,"no","vechten, twisten"
1,"μεγαλεῖος",3167,"no","groots, indrukwekkend"
3,"μεγαλειότης",3168,"no","grootsheid, (indrukwekkende) pracht"
1,"μεγαλοπρεπής",3169,"no","gepast groots, indrukwekkend"
8,"μεγαλύνω",3170,"no","vergroten, (aan)prijzen"
1,"μεγάλως",3171,"no","zeer, in grote mate, immens"
3,"μεγαλωσύνη",3172,"no","hoogheid, majesteit"
243,"μέγας",3173,"no","groot"
1,"μέγεθος",3174,"no","grootheid"
3,"μεγιστάν",3175,"no","hooggeplaatst persoon"
8,"μεθερμηνεύω",3177,"no","vertalen"
3,"μέθη",3178,"no","dronkenschap"
5,"μεθίστημι",3179,"no","verplaatsen, weghalen, misleiden"
2,"μεθοδεία",3180,"no","kunstgreep, manoeuvre"
4,"μεθύσκω",3182,"no","(act.) dronken maken; (med./pas.) dronken raken/worden"
2,"μέθυσος",3183,"no","(adj.) dronken; (subst.) dronkaard"
6,"μεθύω",3184,"no","dronken zijn"
3,"μέλας",3188,"no","(adj.) zwart; (subst.) inkt"
3,"μέλας",3189,"no","(adj.) zwart; (subst.) inkt"
1,"Μελεά",3190,"no","Melea"
10,"μέλει",3199,"no","het betreft, het is van belang voor (+dat.) [onpersoonlijke vorm in 3e persoon van μέλω]"
2,"μελετάω",3191,"no","bezig zijn met"
4,"μέλι",3192,"no","honing"
1,"Μελίτη",3194,"no","Malta"
110,"μέλλω",3195,"no","zullen, van plan zijn"
34,"μέλος",3196,"no","ledemaat, lid"
2,"Μελχί",3197,"no","Melchi"
8,"Μελχισέδεκ",3198,"no","Melchisedek"
1,"μεμβράνα",3200,"no","perkament"
2,"μέμφομαι",3201,"no","bekritiseren, verwijten"
1,"μεμψίμοιρος",3202,"no","ontevreden"
180,"μέν",3303,"no","weliswaar, nu [moeilijk vertaalbaar, geeft aan dat er nog een aanvulling volgt]"
1,"Μεννά",3104,"yes","Menna"
1,"μενοῦν",3304,"yes","inderdaad, uiteraard, dan [drukt nadruk uit]"
2,"μενοῦνγε",3304,"no","inderdaad, uiteraard, dan [drukt nadruk uit]"
8,"μέντοι",3305,"no","zeker, toch, desalniettemin  "
118,"μένω",3306,"no","(ver)blijven, wachten"
14,"μερίζω",3307,"no","verdelen, uitdelen"
6,"μέριμνα",3308,"no","onrust, zorg, bezorgdheid"
19,"μεριμνάω",3309,"no","onrustig/bezorgd zijn (over)"
5,"μερίς",3310,"no","gedeelte, gebied, (aan)deel"
2,"μερισμός",3311,"no","scheiding, verdeling"
1,"μεριστής",3312,"no","verdeler, scheidsrechter"
42,"μέρος",3313,"no","deel, partij, zaak"
2,"μεσημβρία",3314,"no","(het) middaguur, (het) zuiden"
1,"μεσιτεύω",3315,"no","mediëren, tussen beide komen"
6,"μεσίτης",3316,"no","mediator, scheidsrechter"
4,"μεσονύκτιον",3317,"no","middennacht"
2,"Μεσοποταμία",3318,"no","Mesopotamië"
58,"μέσος",3319,"no","(in het) midden"
1,"μεσότοιχον",3320,"no","tussenmuur, scheidingswand"
3,"μεσουράνημα",3321,"no","het midden van de hemel, hoog in de lucht"
1,"μεσόω",3322,"no","in het midden zijn, halverwege zijn"
2,"Μεσσίας",3323,"no","Messias"
9,"μεστός",3324,"no","vol (van) (+gen.)"
1,"μεστόω",3325,"no","(act.) vullen (met); (med./pas.) vol zijn (van) (+gen.)"
470,"μετά",3326,"no","(+gen.) met; (+acc.) na "
12,"μεταβαίνω",3327,"no","(weg)gaan, verplaatsen"
1,"μεταβάλλω",3328,"no","omkeren, veranderen"
2,"μετάγω",3329,"no","(mee)nemen, (weg)halen, sturen"
5,"μεταδίδωμι",3330,"no","delen, bijdragen"
3,"μετάθεσις",3331,"no","verandering, verwijdering"
2,"μεταίρω",3332,"no","(act.) verplaatsen; (med./pas.) weggaan"
4,"μετακαλέω",3333,"no","verzoeken/roepen om, erbij halen"
1,"μετακινέω",3334,"no","(act.) weghalen; (med.) weggaan bij, afkeren van"
7,"μεταλαμβάνω",3335,"no","deelhebben aan, delen in (+gen.)"
1,"μετάλημψις",3336,"no","(het) deelhebben aan, ontvangst"
2,"μεταλλάσσω",3337,"no","veranderen, uitwisselen"
6,"μεταμέλομαι",3338,"no","betreuren, spijt hebben van"
4,"μεταμορφόω",3339,"no","(act.) transformeren; (med./pas.) verandering ondergaan"
34,"μετανοέω",3340,"no","tot inkeer komen (over), berouw hebben (van)"
22,"μετάνοια",3341,"no","inkeer, berouw"
9,"μεταξύ",3342,"no","(in)tussen"
9,"μεταπέμπω",3343,"no","ontbieden, oproepen"
2,"μεταστρέφω",3344,"no","(act.) verdraaien, verderven; (med./pas.) omkeren"
5,"μετασχηματίζω",3345,"no","transformeren, als model gebruiken"
6,"μετατίθημι",3346,"no","(act.) weghalen, veranderen (in); (med.) zich distantiëren van"
1,"μετατρέπω",3344,"yes","veranderen, omkeren"
1,"μετέπειτα",3347,"no","daarna"
8,"μετέχω",3348,"no","deelhebben aan, delen in"
1,"μετεωρίζομαι",3349,"no","zich zorgen maken"
4,"μετοικεσία",3350,"no","verhuizing, migratie"
2,"μετοικίζω",3351,"no","(doen) verhuizen, transporteren"
1,"μετοχή",3352,"no","participatie, deelgenootschap"
6,"μέτοχος",3353,"no","(adj.) delend in; (subst.) deelgenoot, partner"
11,"μετρέω",3354,"no","(op)meten"
1,"μετρητής",3355,"no","μετρητής - metretes, kruik, vat, (Hebr.) kor [Griekse inhoudsmaat van ca. 39 liter gelijk aan Hebreeuwse batos]"
1,"μετριοπαθέω",3356,"no","zich gematigd opstellen (jegens)"
1,"μετρίως",3357,"no","gematigd, met mate"
14,"μέτρον",3358,"no","maat(staf), hoeveelheid"
8,"μέτωπον",3359,"no","voorhoofd"
18,"μέχρι",3360,"no","tot(dat)"
1060,"μή",3361,"no","niet, opdat niet"
2,"μηδαμῶς",3365,"no","geenszins, geen sprake van"
57,"μηδέ",3366,"no","en niet, noch, zelfs niet"
90,"μηδείς",3367,"no","(adj.) geen; (subst.) niemand, niets"
1,"μηδέποτε",3368,"no","nooit"
1,"μηδέπω",3369,"no","nog niet"
1,"Μῆδος",3370,"no","Meed"
22,"μηκέτι",3371,"no","niet langer"
3,"μῆκος",3372,"no","lengte"
1,"μηκύνω",3373,"no","(act.) lang maken; (med.) lang worden, groeien"
1,"μηλωτή",3374,"no","schapenhuid"
1,"μήν (I)",3375,"no","[+εἰ] natuurlijk, uiteraard"
18,"μήν (II)",3376,"no","maand"
4,"μηνύω",3377,"no","informeren, onthullen"
2,"μήπω",3380,"no","nog niet"
1,"μηρός",3382,"no","dij"
34,"μήτε",3383,"no","noch, en/ook niet"
84,"μήτηρ",3384,"no","moeder"
17,"μήτι",3385,"no","[in vraagzin] toch (zeker) niet; [+εἰ] tenzij"
1,"μήτιγε",3386,"no","laat staan"
2,"μήτρα",3388,"no","schoot"
1,"μητρολῴας",3389,"no","moedermoord, matricide"
5,"μιαίνω",3392,"no","vervuilen, verontreinigen"
1,"μίασμα",3393,"no","vervuilende actie, misdaad"
1,"μιασμός",3394,"no","vervuiling, verontreiniging"
1,"μίγμα",3395,"no","mengsel, mix"
4,"μίγνυμι",3396,"no","vermengen, mixen"
46,"μικρός",3398,"no","klein, laag, kort"
3,"Μίλητος",3399,"no","Milete"
1,"μίλιον",3400,"no","(Romeinse) mijl [Romeinse afstandsmaat van ca. 1500 meter gelijk aan 8 stadia]"
4,"μιμέομαι",3401,"no","imiteren, nadoen, navolgen"
6,"μιμητής",3402,"no","imitator, navolger"
23,"μιμνῄσκω",3403,"no","(zich) herinneren, (zich) bedenken"
40,"μισέω",3404,"no","haten, minachten, minder belangrijk achten"
3,"μισθαποδοσία",3405,"no","vergoeding, vergelding"
1,"μισθαποδότης",3406,"no","vergoeder, iemand die beloont/vergoedt"
2,"μίσθιος",3407,"no","dagloner, ingehuurde arbeider/kracht"
29,"μισθός",3408,"no","loon, beloning"
2,"μισθόω",3409,"no","(act.) verhuren; (med.) inhuren, aannemen"
1,"μίσθωμα",3410,"no","[dub.] gehuurde ruimte"
3,"μισθωτός",3411,"no","ingehuurde arbeider/kracht"
1,"Μιτυλήνη",3412,"no","Mitylene"
2,"Μιχαήλ",3413,"no","Michaël"
9,"μνᾶ",3414,"no","mina [Griekse munteenheid gelijk aan 100 drachmen]"
1,"Μνάσων",3416,"no","Mnason"
7,"μνεία",3417,"no","herinnering, vermelding"
10,"μνῆμα",3418,"no","graf(tombe), gedenksteen"
38,"μνημεῖον",3419,"no","graf(tombe), monument, gedenksteen"
1,"μνήμη",3420,"no","herinnering"
21,"μνημονεύω",3421,"no","(iemand) herinneren (aan), in herinnering roepen"
3,"μνημόσυνον",3422,"no","gedenkteken"
3,"μνηστεύω",3423,"no","(act.) (zich) verloven (met); (med./pas.) verloofd zijn (met)"
1,"μογιλάλος",3424,"no","met gebrekkige spraak, stom"
3,"μόδιος",3426,"no","modios, (Lat.) modius, maat, meetmand [Romeinse inhoudsmaat van ca. 9 liter]"
7,"μοιχαλίς",3428,"no","(adj.) overspelig; (subst.) overspelige (man/vrouw)"
4,"μοιχάω",3429,"no","overspel plegen"
3,"μοιχεία",3430,"no","overspel"
15,"μοιχεύω",3431,"no","overspel plegen"
3,"μοιχός",3432,"no","overspelige, pleger van overspel"
7,"μόλις",3433,"no","met moeite, nauwelijks"
1,"Μόλοχ",3434,"no","Moloch"
3,"μολύνω",3435,"no","besmeuren, bevuilen"
1,"μολυσμός",3436,"no","vervuiling"
1,"μομφή",3437,"no","aanklacht, schuld"
2,"μονή",3438,"no","verblijf"
9,"μονογενής",3439,"no","enig, uniek"
67,"μόνος",3440,"no","(adj.) alleen; (adv.) alleen maar, slechts"
47,"μόνος",3441,"no","(adj.) alleen; (adv.) alleen maar, slechts"
2,"μονόφθαλμος",3442,"no","eenogig, met één oog"
1,"μονόω",3443,"no","(act.) alleen laten; (med./pas.) alleen (gelaten) zijn"
3,"μορφή",3444,"no","vorm, verschijning(svorm)"
1,"μορφόω",3445,"no","vormen"
2,"μόρφωσις",3446,"no","vorm"
1,"μοσχοποιέω",3447,"no","een (beeld van een) kalf maken"
6,"μόσχος",3448,"no","kalf"
1,"μουσικός",3451,"no","(adj.) muzikaal; (subst.) muzikant"
3,"μόχθος",3449,"no","moeite, inspanning"
1,"μυελός",3452,"no","merg"
1,"μυέω",3453,"no","inwijden"
5,"μῦθος",3454,"no","verhaal"
1,"μυκάομαι",3455,"no","brullen, weergalmen"
1,"μυκτηρίζω",3456,"no","de neus ophalen (voor), neerkijken (op)"
1,"μυλικός",3457,"no","horend bij een molen"
1,"μύλινος",3458,"yes","horend bij een molen"
4,"μύλος",3458,"no","molen, molensteen"
1,"Μύρα",3460,"no","Myra"
8,"μυριάς",3461,"no","(een groep van) tienduizend, ontelbaar aantal"
1,"μυρίζω",3462,"no","zalven"
3,"μύριοι",3463,"no","tienduizend, ontelbaar veel"
14,"μύρον",3464,"no","(aromatische) zalf/olie"
2,"Μυσία",3465,"no","Mysië"
27,"μυστήριον",3466,"no","mysterie, geheim(enis)"
1,"μυωπάζω",3467,"no","bijziend/kortzichtig zijn"
1,"μώλωψ",3468,"no","bult, kneuzing"
2,"μωμάομαι",3469,"no","bekritiseren, verwijten"
1,"μῶμος",3470,"no","blaam, smet"
4,"μωραίνω",3471,"no","dwaas maken, smakeloos maken"
5,"μωρία",3472,"no","dwaasheid"
1,"μωρολογία",3473,"no","dwaas/dom gepraat"
12,"μωρός",3474,"no","dwaas, dom"
80,"Μωϋσῆς",3475,"no","Mozes"
3,"Ναασσών",3476,"no","Nachson"
1,"Ναγγαί",3477,"no","Naggai"
12,"Ναζαρά",3478,"no","Nazaret"
6,"Ναζαρηνός",3479,"no","uit Nazaret"
13,"Ναζωραῖος",3480,"no","Nazoreeër"
1,"Ναθάμ",3481,"no","Natan"
6,"Ναθαναήλ",3482,"no","Natanaël"
34,"ναί",3483,"no","ja, inderdaad"
1,"Ναιμάν",3497,"no","Naäman"
1,"Ναΐν",3484,"no","Naïn"
45,"ναός",3485,"no","tempel"
1,"Ναούμ",3486,"no","Nahum"
2,"νάρδος",3487,"no","nardusolie"
1,"Νάρκισσος",3488,"no","Narcissus"
2,"ναυαγέω",3489,"no","schipbreuk lijden"
1,"ναύκληρος",3490,"no","schipper, kapitein"
1,"ναῦς",3491,"no","schip, boot"
3,"ναύτης",3492,"no","zeeman, matroos"
1,"Ναχώρ",3493,"no","Nachor"
3,"νεανίας",3494,"no","jongeman"
11,"νεανίσκος",3495,"no"," jongeman"
128,"νεκρός",3498,"no","(adj.) dood; (subst.) dode, lijk "
3,"νεκρόω",3499,"no","doden, buiten werking stellen"
2,"νέκρωσις",3500,"no","doding, dode staat"
1,"νεομηνία",3561,"no","(feest van de) nieuwe maan"
24,"νέος",3501,"no","nieuw, jong"
4,"νεότης",3503,"no","jeugd, jonge jaren"
1,"νεόφυτος",3504,"no","recent gepland, net bekeerd"
2,"νεύω",3506,"no","knikken"
25,"νεφέλη",3507,"no","wolk"
3,"Νεφθαλίμ",3508,"no","Naftali"
1,"νέφος",3509,"no","wolk, menigte"
1,"νεφρός",3510,"no","nier"
1,"νεωκόρος",3511,"no","tempelwacht"
1,"νεωτερικός",3512,"no","jeugdig"
1,"νή",3513,"no","bij"
2,"νήθω",3514,"no","spinnen"
1,"νηπιάζω",3515,"no","zich als een klein kind gedragen, kinderachtig/naïef zijn"
14,"νήπιος",3516,"no","(klein) kind, minderjarige, onvolwassene"
1,"Νηρεύς",3517,"no","Nereus"
1,"Νηρί",3518,"no","Neri"
1,"νησίον",3519,"no","eilandje"
9,"νῆσος",3520,"no","eiland"
5,"νηστεία",3521,"no","honger, (tijd van) vasten"
20,"νηστεύω",3522,"no","vasten"
2,"νῆστις",3523,"no","hongerige (persoon), vastende (persoon)"
3,"νηφάλιος",3524,"no","gematigd, sober, niet aan drank verslaafd"
6,"νήφω",3525,"no","gematigd zijn, sober zijn"
1,"Νίγερ",3526,"no","Niger"
1,"Νικάνωρ",3527,"no","Nikanor"
28,"νικάω",3528,"no","overwinnen, de overhand krijgen/hebben"
1,"νίκη",3529,"no","overwinning"
5,"Νικόδημος",3530,"no","Nikodemus"
2,"Νικολαΐτης",3531,"no","Nikolaïet"
1,"Νικόλαος",3532,"no","Nikolaüs"
1,"Νικόπολις",3533,"no","Nikopolis"
4,"νῖκος",3534,"no","overwinning"
3,"Νινευίτης",3536,"no","Nineviet, iemand uit Nineve"
1,"νιπτήρ",3537,"no","(water)bekken, (water)kom"
17,"νίπτω",3538,"no","wassen"
14,"νοέω",3539,"no","begrijpen, overdenken"
6,"νόημα",3540,"no","overdenking, gedachte, bedoeling"
1,"νόθος",3541,"no","onwettig, bastaard"
2,"νομή",3542,"no","veevoer, verspreiding"
15,"νομίζω",3543,"no","denken, menen, achten"
9,"νομικός",3544,"no","(adj.) horend bij de wet; (subst.) wetgeleerde"
2,"νομίμως",3545,"no","wettig"
1,"νόμισμα",3546,"no","munt"
3,"νομοδιδάσκαλος",3547,"no","wetgeleerde, leraar in de wet"
1,"νομοθεσία",3548,"no","wetgeving"
2,"νομοθετέω",3549,"no","(act.) verordenen (bij wet); (med./pas.) de wet ontvangen, wettig worden, in werking treden"
1,"νομοθέτης",3550,"no","wetgever"
194,"νόμος",3551,"no","wet, Torah"
1,"νοσέω",3552,"no","ziek zijn "
1,"νόσημα",3553,"no","aandoening, ziekte"
11,"νόσος",3554,"no","ziekte"
1,"νοσσιά",3555,"no","gebroed, kroost"
1,"νοσσίον",3556,"no","kuikentje, jonge vogel"
1,"νοσσός",3502,"no","kuiken, jonge vogel"
3,"νοσφίζω",3557,"no","(act.) apart zetten; (med.) voor zichzelf houden, achteroverdrukken"
7,"νότος",3558,"no","zuidenwind, (het) zuiden"
3,"νουθεσία",3559,"no","raad, waarschuwing"
8,"νουθετέω",3560,"no","raadgeven, waarschuwen"
1,"νουνεχῶς",3562,"no","verstandig, wijs"
24,"νοῦς",3563,"no","verstand, brein, gedachte"
1,"Νύμφα",3564,"no","Nymfa"
8,"νύμφη",3565,"no","bruid, schoondochter"
16,"νυμφίος",3566,"no","bruidegom"
4,"νυμφών",3567,"no","bruidskamer"
148,"νῦν",3568,"no","nu, welnu"
18,"νυνί",3570,"no","nu, welnu"
61,"νύξ",3571,"no","nacht"
1,"νύσσω",3572,"no","doorboren, aanstoten"
2,"νυστάζω",3573,"no","knikkebollen, dutten"
1,"νυχθήμερον",3574,"no","een nacht en een dag, (een periode van) 24 uur"
8,"Νῶε",3575,"no","Noach"
2,"νωθρός",3576,"no","traag, achterblijvend"
1,"νῶτος",3577,"no","rug"
2,"ξενία",3578,"no","gastvrijheid, gastenkamer"
10,"ξενίζω",3579,"no","gastvrij ontvangen, verrassen"
1,"ξενοδοχέω",3580,"no","gastvrijheid betonen"
14,"ξένος",3581,"no","(adj.) vreemd; (subst.) vreemdeling, gast, gastheer"
1,"ξέστης",3582,"no","karaf, kan"
15,"ξηραίνω",3583,"no","uitdrogen"
8,"ξηρός",3584,"no","droog, uitgedroogd, verschrompeld"
2,"ξύλινος",3585,"no","houten, van hout"
20,"ξύλον",3586,"no","hout, knuppel, stok, kruis, boom"
3,"ξυράω",3587,"no","scheren"
19783,"ὁ",3588,"no","de, het"
2,"ὀγδοήκοντα",3589,"no","tachtig"
5,"ὄγδοος",3590,"no","achtste"
1,"ὄγκος",3591,"no","last, belemmering"
10,"ὅδε",3592,"no","deze, dit"
1,"ὁδεύω",3593,"no","reizen"
5,"ὁδηγέω",3594,"no","de weg wijzen, gidsen"
5,"ὁδηγός",3595,"no","gids, iemand die de weg wijst"
1,"ὁδοιπορέω",3596,"no","onderweg zijn, reizen"
2,"ὁδοιπορία",3597,"no","reis, (het) reizen"
101,"ὁδός",3598,"no","weg, reis, manier"
12,"ὀδούς",3599,"no","tand"
4,"ὀδυνάω",3600,"no","(act.) kwellen; (med./pas.) pijn lijden"
2,"ὀδύνη",3601,"no","pijn"
2,"ὀδυρμός",3602,"no","klaagzang, rouw"
2,"Ὀζίας",3604,"no","Uzzia"
1,"ὄζω",3605,"no","stinken"
15,"ὅθεν",3606,"no","waarvandaan, vanwaar, daarom"
2,"ὀθόνη",3607,"no","linnen laken/doek"
5,"ὀθόνιον",3608,"no","linnen doek"
320,"οἶδα",1492,"no","weten, inzien"
3,"οἰκεῖος",3609,"no","(adj.) van het huis; (subst.) huisgenoot"
1,"οἰκετεία",3610,"yes","groep slaven van een huishouding"
4,"οἰκέτης",3610,"no","slaaf (binnen een huishouding)"
8,"οἰκέω",3611,"no","(be)wonen"
1,"οἴκημα",3612,"no","cel (in een gevangenis)"
2,"οἰκητήριον",3613,"no","woning"
94,"οἰκία",3614,"no","huis, huishouding, familie"
2,"οἰκιακός",3615,"no","lid van de huishouding, familielid"
1,"οἰκοδεσποτέω",3616,"no","een huis(houden) besturen"
12,"οἰκοδεσπότης",3617,"no","hoofd van een huis(houding)"
40,"οἰκοδομέω",3618,"no","(op)bouwen, oprichten"
18,"οἰκοδομή",3619,"no","gebouw, opbouw"
1,"οἰκοδόμος",3618,"yes","bouwer"
1,"οἰκονομέω",3621,"no","beheren, beheerder/rentmeester zijn"
9,"οἰκονομία",3622,"no","beheer"
10,"οἰκονόμος",3623,"no","beheerder, manager, rentmeester"
114,"οἶκος",3624,"no","huis, huishouding, familie"
15,"οἰκουμένη",3625,"no","(de bewoonde) wereld, de inwoners van het Romeinse Rijk"
1,"οἰκουργός",3626,"yes","actief in huis"
5,"οἰκτιρμός",3628,"no","mededogen, erbarmen"
3,"οἰκτίρμων",3629,"no","mededogend, vol erbarmen"
2,"οἰκτίρω",3627,"no","mededogen betonen (aan)"
2,"οἰνοπότης",3630,"no","zuiper (van wijn), dronkenlap"
34,"οἶνος",3631,"no","wijn, wijngaard"
1,"οἰνοφλυγία",3632,"no","dronkenschap, (het) zuipen"
3,"οἴομαι",3633,"no","(be)denken, menen"
14,"οἷος",3634,"no","(zodanig) als, zoals, hoe"
1,"ὀκνέω",3635,"no","aarzelen, treuzelen"
3,"ὀκνηρός",3636,"no","traag, lastig"
1,"ὀκταήμερος",3637,"no","(op de) achtste dag"
10,"ὀκτώ",3638,"no","acht"
4,"ὄλεθρος",3639,"no","vernietiging"
1,"ὀλιγοπιστία",3640,"yes","weinig vertrouwen/geloof"
5,"ὀλιγόπιστος",3640,"no","met weinig vertrouwen, kleingelovig"
41,"ὀλίγος",3641,"no","klein, weinig, kort(e tijd)"
1,"ὀλιγόψυχος",3642,"no","ontmoedigd"
1,"ὀλιγωρέω",3643,"no","weinig aandacht besteden (aan), terzijde schuiven"
1,"ὀλίγως",3641,"yes","nauwelijks, (maar) een klein beetje"
1,"ὀλοθρευτής",3644,"no","vernietiger"
1,"ὀλοθρεύω",3645,"no","vernietigen"
3,"ὁλοκαύτωμα",3646,"no","verbrand offer, brandoffer"
1,"ὁλοκληρία",3647,"no","volkomen gezondheid, (het) helemaal in orde zijn"
2,"ὁλόκληρος",3648,"no","in alles integer, volkomen in orde"
1,"ὀλολύζω",3649,"no","huilen, (luid) weeklagen"
108,"ὅλος",3650,"no","(ge)heel, alle"
1,"ὁλοτελής",3651,"no","(in alles) perfect"
1,"Ὀλυμπᾶς",3652,"no","Olympas"
