"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
1,"καταστρηνιάω",2691,"no","grow wanton towards"
2,"καταστροφή",2692,"no","overthrow, destruction"
1,"καταστρώννυμι",2693,"no","scatter on the ground"
1,"κατασύρω",2694,"no","drag down"
1,"κατασφάζω",2695,"no","slaughter"
1,"κατασφραγίζω",2696,"no","seal and thus close"
2,"κατάσχεσις",2697,"no","possession"
3,"κατατίθημι",2698,"no","lay down, deposit"
1,"κατατομή",2699,"no","mutilation, spoiling"
1,"κατατρέχω",2701,"no","run down"
4,"καταφέρω",2702,"no","bring down, oppress"
2,"καταφεύγω",2703,"no","flee for refuge"
1,"καταφθείρω",2704,"no","destroy, corrupt"
6,"καταφιλέω",2705,"no","kiss affectionately"
9,"καταφρονέω",2706,"no","despise, scorn"
1,"καταφρονητής",2707,"no","despiser"
2,"καταχέω",2708,"no","pour over"
1,"καταχθόνιος",2709,"no","under the earth, subterranean"
2,"καταχράομαι",2710,"no","use up"
1,"καταψύχω",2711,"no","cool, refresh"
1,"κατείδωλος",2712,"no","full of images of idols"
9,"κατέναντι",2713,"no","opposite, in front of"
3,"κατενώπιον",2714,"no","before the face of"
2,"κατεξουσιάζω",2715,"no","have power over"
22,"κατεργάζομαι",2716,"no","work out, produce, accomplish"
15,"κατέρχομαι",2718,"no","come down"
14,"κατεσθίω",2719,"no","eat till it is finished"
3,"κατευθύνω",2720,"no","make straight, direct"
1,"κατευλογέω",2127,"yes","bless"
1,"κατεφίστημι",2721,"no","rush, assault"
18,"κατέχω",2722,"no","hold fast, bind, restrain"
23,"κατηγορέω",2723,"no","accuse, charge, prosecute"
3,"κατηγορία",2724,"no","charge, accusation"
6,"κατήγορος",2725,"no","prosecutor, accuser"
1,"κατήφεια",2726,"no","downcast countenance, gloom, dejection"
8,"κατηχέω",2727,"no","instruct orally"
1,"κατιόω",2728,"no","rust"
3,"κατισχύω",2729,"no","prevail against, overpower, am able"
44,"κατοικέω",2730,"no","dwell in, settle in, inhabit"
1,"κατοίκησις",2731,"no","dwelling, abode, habitation"
2,"κατοικητήριον",2732,"no","habitation, dwelling-place"
1,"κατοικία",2733,"no","dwelling, habitation"
1,"κατοικίζω",2730,"yes","dwell in, settle in, inhabit"
1,"κατοπτρίζω",2734,"no","mirror, reflect"
11,"κάτω",2736,"no","down, below, lower, under, less"
1,"κατώτερος",2737,"no","lower"
1,"Καῦδα",2802,"no","Cauda, Clauda"
2,"καῦμα",2738,"no","burning heat, heat"
4,"καυματίζω",2739,"no","burn, scorch"
1,"καῦσις",2740,"no","burning up"
2,"καυσόω",2741,"no","burn up"
1,"καυστηριάζω",2743,"no","cauterize, sear"
3,"καύσων",2742,"no","scorching heat, hot wind"
36,"καυχάομαι",2744,"no","boast, glory"
11,"καύχημα",2745,"no","boasting"
11,"καύχησις",2746,"no","act of boasting, exultation"
16,"Καφαρναούμ",2584,"no","Capernaum"
2,"Κεγχρεαί",2747,"no","Cenchreae"
1,"Κεδρών",2748,"no","Kidron"
24,"κεῖμαι",2749,"no","lie, recline, am laid"
1,"κειρία",2750,"no","bandage, grave clothes"
4,"κείρω",2751,"no","shear, cut the hair of"
1,"κέλευσμα",2752,"no","word of command, call"
25,"κελεύω",2753,"no","command, order"
1,"κενοδοξία",2754,"no","vainglory, empty pride"
1,"κενόδοξος",2755,"no","vainglorious"
18,"κενός",2756,"no","empty, vain, hollow"
2,"κενοφωνία",2757,"no","empty disputing, worthless babble"
5,"κενόω",2758,"no","empty, deprive of content, make unreal"
4,"κέντρον",2759,"no","sting, goad"
3,"κεντυρίων",2760,"no","centurion"
1,"κενῶς",2761,"no","falsely, in vain"
2,"κεραία",2762,"no","apostrophe"
3,"κεραμεύς",2763,"no","potter"
1,"κεραμικός",2764,"no","of clay, made by a potter"
2,"κεράμιον",2765,"no","pitcher, earthen vessel"
1,"κέραμος",2766,"no","tile, roof"
3,"κεράννυμι",2767,"no","mix, pour out for drinking"
11,"κέρας",2768,"no","horn"
1,"κεράτιον",2769,"no","husk of carob"
17,"κερδαίνω",2770,"no","gain, win, avoid loss"
3,"κέρδος",2771,"no","gain, advantage"
1,"κέρμα",2772,"no","small coin"
1,"κερματιστής",2773,"no","money-changer"
2,"κεφάλαιον",2774,"no","chief matter, sum of money"
75,"κεφαλή",2776,"no","head"
1,"κεφαλιόω",2775,"no","wound in the head"
1,"κεφαλίς",2777,"no","roll, volume"
1,"κημόω",5392,"yes","muzzle, silence"
4,"κῆνσος",2778,"no","poll-tax"
5,"κῆπος",2779,"no","garden"
1,"κηπουρός",2780,"no","gardener"
9,"κήρυγμα",2782,"no","proclamation, preaching"
3,"κῆρυξ",2783,"no","herald, preacher"
61,"κηρύσσω",2784,"no","proclaim, herald, preach"
1,"κῆτος",2785,"no","sea monster, huge fish"
9,"Κηφᾶς",2786,"no","Cephas"
6,"κιβωτός",2787,"no","ark"
4,"κιθάρα",2788,"no","harp"
2,"κιθαρίζω",2789,"no","play on the harp"
2,"κιθαρῳδός",2790,"no","harpist"
8,"Κιλικία",2791,"no","Cilicia"
4,"κινδυνεύω",2793,"no","am in danger"
9,"κίνδυνος",2794,"no","danger, peril, risk"
8,"κινέω",2795,"no","move, stir, excite"
1,"κίνησις",2796,"no","moving, stirring"
1,"κιννάμωμον",2792,"no","cinnamon"
1,"Κίς",2797,"no","Kish"
1,"κίχρημι",5531,"no","lend"
11,"κλάδος",2798,"no","branch"
40,"κλαίω",2799,"no","weep, weep for, mourn"
2,"κλάσις",2800,"no","breaking"
9,"κλάσμα",2801,"no","fragment"
1,"Κλαυδία",2803,"no","Claudia"
3,"Κλαύδιος",2804,"no","Claudius"
9,"κλαυθμός",2805,"no","weeping, lamentation"
14,"κλάω",2806,"no","break"
6,"κλείς",2807,"no","key"
16,"κλείω",2808,"no","shut, shut up"
1,"κλέμμα",2809,"no","theft"
1,"Κλεοπᾶς",2810,"no","Cleopas"
1,"κλέος",2811,"no","glory, fame, praise"
16,"κλέπτης",2812,"no","thief"
13,"κλέπτω",2813,"no","steal"
4,"κλῆμα",2814,"no","branch, shoot"
1,"Κλήμης",2815,"no","Clement"
18,"κληρονομέω",2816,"no","inherit, obtain"
14,"κληρονομία",2817,"no","inheritance"
15,"κληρονόμος",2818,"no","heir, inheritor"
11,"κλῆρος",2819,"no","lot, portion"
1,"κληρόω",2820,"no","make a heritage"
11,"κλῆσις",2821,"no","calling, summons"
10,"κλητός",2822,"no","called, summoned"
2,"κλίβανος",2823,"no","oven, furnace"
3,"κλίμα",2824,"no","territory"
1,"κλινάριον",2826,"yes","couch or litter"
8,"κλίνη",2825,"no","couch, bed, mat, bier"
2,"κλινίδιον",2826,"no","couch or litter"
7,"κλίνω",2827,"no","rest, recline, make to yield"
1,"κλισία",2828,"no","dining couch, group of diners"
2,"κλοπή",2829,"no","thieving, theft"
2,"κλύδων",2830,"no","rough water"
1,"κλυδωνίζομαι",2831,"no","am tossed by waves"
1,"Κλωπᾶς",2832,"no","Clopas"
1,"κνήθω",2833,"no","rub, tickle"
1,"Κνίδος",2834,"no","Cnidus"
2,"κοδράντης",2835,"no","smallest Roman copper coin"
23,"κοιλία",2836,"no","belly, womb, inner man"
18,"κοιμάομαι",2837,"no","fall asleep, am asleep"
1,"κοίμησις",2838,"no","repose, taking rest"
14,"κοινός",2839,"no","common, shared, unclean"
14,"κοινόω",2840,"no","make unclean, regard as unclean"
8,"κοινωνέω",2841,"no","share, communicate, have fellowship with"
19,"κοινωνία",2842,"no","participation, communion, fellowship"
1,"κοινωνικός",2843,"no","willing to share"
10,"κοινωνός",2844,"no","sharer, partner"
4,"κοίτη",2845,"no","bed, marriage bed"
1,"κοιτών",2846,"no","bed-chamber"
6,"κόκκινος",2847,"no","crimson"
7,"κόκκος",2848,"no","kernel, grain"
2,"κολάζω",2849,"no","chastise, punish"
1,"κολακεία",2850,"no","flattery"
2,"κόλασις",2851,"no","chastisement, punishment"
5,"κολαφίζω",2852,"no","strike with the fist, maltreat"
12,"κολλάω",2853,"no","glue, cleave, keep company with"
1,"κολλούριον",2854,"no","eye-salve"
3,"κολλυβιστής",2855,"no","money-changer"
4,"κολοβόω",2856,"no","cut short, shorten"
1,"Κολοσσαί",2857,"no","Colossae"
6,"κόλπος",2859,"no","bosom, bosom of garment, bay, gulf"
1,"κολυμβάω",2860,"no","swim"
4,"κολυμβήθρα",2861,"no","pool, swimming-place"
1,"κολωνία",2862,"no","colony, garrison city"
2,"κομάω",2863,"no","wear the hair long"
1,"κόμη",2864,"no","hair, long hair"
11,"κομίζω",2865,"no","bring, receive, recover"
1,"κομψότερον",2866,"no","in better health"
2,"κονιάω",2867,"no","whitewash"
5,"κονιορτός",2868,"no","dust"
3,"κοπάζω",2869,"no","cease, drop"
1,"κοπετός",2870,"no","lamentation"
1,"κοπή",2871,"no","slaughter"
22,"κοπιάω",2872,"no","grow weary, toil"
18,"κόπος",2873,"no","trouble, toil, labor"
1,"κοπρία",2874,"no","manure"
1,"κόπριον",2874,"yes","manure"
8,"κόπτω",2875,"no","cut off, mourn"
1,"κόραξ",2876,"no","raven"
8,"κοράσιον",2877,"no","girl, little girl"
2,"κορβᾶν",2878,"no","a gift, offering"
1,"Κόρε",2879,"no","Korah"
2,"κορέννυμι",2880,"no","fill, feed full"
2,"Κορίνθιος",2881,"no","Corinthian"
6,"Κόρινθος",2882,"no","Corinth"
8,"Κορνήλιος",2883,"no","Cornelius"
1,"κόρος",2884,"no","dry measure, 120 gallons"
10,"κοσμέω",2885,"no","put into order, adorn"
2,"κοσμικός",2886,"no","earthly, worldly"
2,"κόσμιος",2887,"no","orderly, virtuous"
1,"κοσμοκράτωρ",2888,"no","ruler of this world"
185,"κόσμος",2889,"no","world, universe"
1,"Κούαρτος",2890,"no","Quartus"
1,"κοῦμ",2891,"no","arise"
3,"κουστωδία",2892,"no","guard"
1,"κουφίζω",2893,"no","lighten"
6,"κόφινος",2894,"no","large basket"
11,"κράβαττος",2895,"no","bed, mattress, mat"
55,"κράζω",2896,"no","cry aloud, shriek"
1,"κραιπάλη",2897,"no","drunken dissipation"
4,"κρανίον",2898,"no","skull"
5,"κράσπεδον",2899,"no","fringe, edge"
1,"κραταιός",2900,"no","strong, powerful"
4,"κραταιόω",2901,"no","strengthen, confirm, grow strong"
47,"κρατέω",2902,"no","lay hold of, obtain"
4,"κράτιστος",2903,"no","most excellent"
12,"κράτος",2904,"no","dominion, strength, power"
9,"κραυγάζω",2905,"no","cry aloud, shout"
6,"κραυγή",2906,"no","shout, clamor, outcry"
2,"κρέας",2907,"no","flesh, kinds of flesh"
5,"κρείττων",2908,"no","stronger, more excellent"
14,"κρείττων",2909,"no","stronger, more excellent"
7,"κρεμάννυμι",2910,"no","hang up, suspend"
3,"κρημνός",2911,"no","crag, precipice"
2,"Κρής",2912,"no","Cretan"
1,"Κρήσκης",2913,"no","Crescens"
5,"Κρήτη",2914,"no","Crete"
1,"κριθή",2915,"no","barley"
2,"κρίθινος",2916,"no","made of barley"
27,"κρίμα",2917,"no","judgment, verdict, lawsuit"
2,"κρίνον",2918,"no","lily"
114,"κρίνω",2919,"no","judge, decide, think good"
47,"κρίσις",2920,"no","judging, divine judgment"
2,"Κρίσπος",2921,"no","Crispus"
3,"κριτήριον",2922,"no","criterion, law-court"
19,"κριτής",2923,"no","judge"
1,"κριτικός",2924,"no","able to judge"
9,"κρούω",2925,"no","knock"
1,"κρύπτη",2926,"no","cellar, vault"
17,"κρυπτός",2927,"no","hidden, secret"
19,"κρύπτω",2928,"no","hide, conceal, lay up"
1,"κρυσταλλίζω",2929,"no","am clear as crystal"
2,"κρύσταλλος",2930,"no","crystal"
2,"κρυφαῖος",2927,"yes","hidden, secret"
1,"κρυφῇ",2931,"no","in secret, secretly"
7,"κτάομαι",2932,"no","win, get, buy, possess"
4,"κτῆμα",2933,"no","field, property"
4,"κτῆνος",2934,"no","beast of burden"
1,"κτήτωρ",2935,"no","possessor, owner"
15,"κτίζω",2936,"no","create, form, shape, make"
19,"κτίσις",2937,"no","creation, creature, institution"
4,"κτίσμα",2938,"no","created thing, creature"
1,"κτίστης",2939,"no","founder, creator, God"
1,"κυβεία",2940,"no","trickery, sleight"
1,"κυβέρνησις",2941,"no","governing, government"
2,"κυβερνήτης",2942,"no","steersman, pilot"
1,"κυκλεύω",2944,"yes","encircle, besiege, surround"
3,"κυκλόθεν",2943,"no","in a circle round"
4,"κυκλόω",2944,"no","encircle, besiege, surround"
8,"κύκλῳ",2945,"no","circle"
1,"κυλισμός",2946,"no","rolling, wallowing"
1,"κυλίω",2947,"no","roll"
4,"κυλλός",2948,"no","crippled, lame"
4,"κῦμα",2949,"no","wave"
1,"κύμβαλον",2950,"no","cymbal"
1,"κύμινον",2951,"no","cumin"
4,"κυνάριον",2952,"no","little dog"
3,"Κύπριος",2953,"no","Cypriote, belonging to Cyprus"
5,"Κύπρος",2954,"no","Cyprus"
3,"κύπτω",2955,"no","bend, stoop down"
6,"Κυρηναῖος",2956,"no","belonging to Cyrene, Cyrenaean"
1,"Κυρήνη",2957,"no","Cyrene"
1,"Κυρήνιος",2958,"no","Quirinius"
2,"κυρία",2959,"no","lady"
2,"κυριακός",2960,"no","of the Lord"
7,"κυριεύω",2961,"no","have authority, rule over"
718,"κύριος",2962,"no","lord, Lord, master, sir"
4,"κυριότης",2963,"no","lordship, domination, dignity"
2,"κυρόω",2964,"no","ratify, confirm"
5,"κύων",2965,"no","dog"
1,"κῶλον",2966,"no","limb, bodies"
23,"κωλύω",2967,"no","prevent, hinder"
27,"κώμη",2968,"no","village"
1,"κωμόπολις",2969,"no","large village"
3,"κῶμος",2970,"no","feasting, reveling"
1,"κώνωψ",2971,"no","gnat, mosquito"
1,"Κώς",2972,"no","Cos"
1,"Κωσάμ",2973,"no","Cosam"
14,"κωφός",2974,"no","dumb, deaf"
4,"λαγχάνω",2975,"no","obtain by lot, cast lots"
15,"Λάζαρος",2976,"no","Lazarus, Eliezer"
4,"λάθρᾳ",2977,"no","secretly"
3,"λαῖλαψ",2978,"no","sudden storm, squall"
1,"λακάω",2997,"no","burst asunder with a loud noise"
1,"λακτίζω",2979,"no","kick"
298,"λαλέω",2980,"no","speak, say"
3,"λαλιά",2981,"no","speech, talk, dialect"
258,"λαμβάνω",2983,"no","receive, take"
1,"Λάμεχ",2984,"no","Lamech"
9,"λαμπάς",2985,"no","torch, lamp, lantern"
9,"λαμπρός",2986,"no","shining, magnificent, bright"
1,"λαμπρότης",2987,"no","splendor, brightness"
1,"λαμπρῶς",2988,"no","magnificently, sumptuously"
7,"λάμπω",2989,"no","shine"
6,"λανθάνω",2990,"no","am hidden, escape notice"
1,"λαξευτός",2991,"no","hewn out of the rock"
6,"Λαοδίκεια",2993,"no","Laodicea"
1,"Λαοδικεύς",2994,"no","Laodicean"
142,"λαός",2992,"no","people, crowd"
1,"λάρυγξ",2995,"no","throat"
1,"Λασαία",2996,"no","Lasea"
2,"λατομέω",2998,"no","hew stones"
5,"λατρεία",2999,"no","service, worship"
21,"λατρεύω",3000,"no","serve, worship"
4,"λάχανον",3001,"no","herb, garden plant"
4,"λεγιών",3003,"no","legion, very large number"
2255,"λέγω",3004,"no","say, speak"
1,"λεῖμμα",3005,"no","remnant, remainder"
1,"λεῖος",3006,"no","smooth, level"
6,"λείπω",3007,"no","am wanting, am left behind"
3,"λειτουργέω",3008,"no","minister, serve publicly"
6,"λειτουργία",3009,"no","charitable gift, public service"
1,"λειτουργικός",3010,"no","ministering"
5,"λειτουργός",3011,"no","minister, servant"
2,"λεμά",2982,"no","why"
2,"λέντιον",3012,"no","towel, apron"
1,"λεπίς",3013,"no","scale, scaly substance"
4,"λέπρα",3014,"no","leprosy"
9,"λεπρός",3015,"no","a leper"
3,"λεπτός",3016,"no","small piece of money"
4,"Λευί",3017,"no","Levi"
4,"Λευί",3018,"no","Levi"
3,"Λευίτης",3019,"no","Levite"
1,"Λευιτικός",3020,"no","Levitical"
2,"λευκαίνω",3021,"no","whiten"
25,"λευκός",3022,"no","white, bright"
9,"λέων",3023,"no","lion"
1,"λήθη",3024,"no","forgetfulness"
1,"λῆμψις",3028,"no","receiving"
5,"ληνός",3025,"no","winepress"
1,"λῆρος",3026,"no","folly, nonsense, idle talk"
15,"λῃστής",3027,"no","robber, brigand, bandit"
12,"λίαν",3029,"no","very, very much, exceedingly"
2,"λίβανος",3030,"no","incense"
2,"λιβανωτός",3031,"no","censer"
1,"Λιβερτῖνος",3032,"no","freedman"
1,"Λιβύη",3033,"no","Libya, Africa"
8,"λιθάζω",3034,"no","stone"
3,"λίθινος",3035,"no","made of stone"
8,"λιθοβολέω",3036,"no","stone, cast stones at"
59,"λίθος",3037,"no","stone"
1,"λιθόστρωτος",3038,"no","a mosaic pavement"
2,"λικμάω",3039,"no","crush to powder"
3,"λιμήν",3040,"no","harbor, port"
11,"λίμνη",3041,"no","lake"
12,"λιμός",3042,"no","famine, hunger"
2,"λίνον",3043,"no","flax, linen"
1,"Λίνος",3044,"no","Linus"
1,"λιπαρός",3045,"no","rich, sumptuous"
2,"λίτρα",3046,"no","Roman pound"
1,"λίψ",3047,"no","south-west wind"
2,"λογεία",3048,"no","collection, collecting"
40,"λογίζομαι",3049,"no","reckon, count, decide"
2,"λογικός",3050,"no","reasonable, rational, metaphorical"
4,"λόγιον",3051,"no","divine communication"
1,"λόγιος",3052,"no","eloquent"
2,"λογισμός",3053,"no","reasoning, thinking"
1,"λογομαχέω",3054,"no","contend about words"
1,"λογομαχία",3055,"no","contention about words"
331,"λόγος",3056,"no","word, speech, divine utterance, analogy"
1,"λόγχη",3057,"no","lance, spear"
4,"λοιδορέω",3058,"no","revile, abuse"
3,"λοιδορία",3059,"no","reviling, abuse"
2,"λοίδορος",3060,"no","a railer, reviler, abuser"
2,"λοιμός (II)",3061,"no","pestilence"
40,"λοιπός",3062,"no","left, left behind, the remainder"
13,"λοιπός",3063,"no","finally, from now on, henceforth, beyond that"
2,"λοιπός",3064,"no","from now on, henceforth, finally"
3,"Λουκᾶς",3065,"no","Lucas, Luke"
2,"Λούκιος",3066,"no","Lucius"
2,"λουτρόν",3067,"no","bath, washing, baptism"
5,"λούω",3068,"no","wash, bathe"
3,"Λύδδα",3069,"no","Lydda, Diospolis, Lod"
2,"Λυδία",3070,"no","Lydia"
1,"Λυκαονία",3071,"no","Lycaonia"
1,"Λυκαονιστί",3072,"no","in the Lycaonian language"
1,"Λυκία",3073,"no","Lycia"
6,"λύκος",3074,"no","wolf, jackal"
1,"λυμαίνω",3075,"no","ravage, harry, devastate"
26,"λυπέω",3076,"no","pain, grieve, vex"
16,"λύπη",3077,"no","pain, grief"
1,"Λυσανίας",3078,"no","Lysanias"
2,"Λυσίας",3079,"no","Claudius Lysias"
1,"λύσις",3080,"no","dissolution, release"
1,"λυσιτελέω",3081,"no","it profits"
6,"Λύστρα",3082,"no","Lystra"
2,"λύτρον",3083,"no","ransom, offering of expiation"
3,"λυτρόω",3084,"no","ransom, liberate, deliver"
3,"λύτρωσις",3085,"no","liberation, deliverance, release"
1,"λυτρωτής",3086,"no","redeemer, liberator"
12,"λυχνία",3087,"no","lamp-stand"
14,"λύχνος",3088,"no","lamp"
42,"λύω",3089,"no","loose, untie, release, destroy"
1,"Λωΐς",3090,"no","Lois"
4,"Λώτ",3091,"no","Lot"
1,"Μάαθ",3092,"no","Maath"
1,"Μαγαδάν",3093,"yes","Magdala"
12,"Μαγδαληνή",3094,"no","Magdalene"
1,"μαγεία",3095,"no","magic"
1,"μαγεύω",3096,"no","practice sorcery or magic"
6,"μάγος",3097,"no","sorcerer, magician, wizard"
1,"Μαγώγ",3098,"no","Magog"
1,"Μαδιάμ",3099,"no","Midian"
4,"μαθητεύω",3100,"no","make disciples, make into disciples"
261,"μαθητής",3101,"no","learner, disciple, pupil"
1,"μαθήτρια",3102,"no","female disciple"
5,"Μαθθαῖος",3156,"no","Matthew"
2,"Μαθθάτ",3158,"no","Matthat"
2,"Μαθθίας",3159,"no","Matthias"
1,"Μαθουσαλά",3103,"no","Methuselah"
5,"μαίνομαι",3105,"no","am raving mad"
2,"μακαρίζω",3106,"no","deem happy"
50,"μακάριος",3107,"no","happy, blessed"
3,"μακαρισμός",3108,"no","regarding as happy, blessed, or enviable"
22,"Μακεδονία",3109,"no","Macedonia"
5,"Μακεδών",3110,"no","Macedonian"
1,"μάκελλον",3111,"no","meat-market"
9,"μακράν",3112,"no","far away"
14,"μακρόθεν",3113,"no","from a distance"
10,"μακροθυμέω",3114,"no","suffer long, have patience, am forbearing"
14,"μακροθυμία",3115,"no","patience, forbearance"
1,"μακροθύμως",3116,"no","patiently"
5,"μακρός",3117,"no","long, distant"
1,"μακροχρόνιος",3118,"no","long-lived"
3,"μαλακία",3119,"no","weakness, illness"
4,"μαλακός",3120,"no","soft, effeminate"
1,"Μαλελεήλ",3121,"no","Mahalaleel, Maleleel"
12,"μάλιστα",3122,"no","most of all, especially"
81,"μᾶλλον",3123,"no","more, rather"
1,"Μάλχος",3124,"no","Malchus"
1,"μάμμη",3125,"no","grandmother"
4,"μαμωνᾶς",3126,"no","riches, money, possessions"
1,"Μαναήν",3127,"no","Manaen"
3,"Μανασσῆ",3128,"no","Manasseh"
25,"μανθάνω",3129,"no","learn, ascertain"
1,"μανία",3130,"no","raving madness"
4,"μάννα",3131,"no","manna"
1,"μαντεύομαι",3132,"no","practice soothsaying"
1,"μαραίνω",3133,"no","die, wither"
2,"μαράνα θᾶ",3134,"no","our Lord cometh"
9,"μαργαρίτης",3135,"no","pearl"
13,"Μάρθα",3136,"no","Martha"
54,"Μαρία",3137,"no","Mary, Miriam"
8,"Μᾶρκος",3138,"no","Mark"
1,"μάρμαρος",3139,"no","marble"
76,"μαρτυρέω",3140,"no","witness, testify"
37,"μαρτυρία",3141,"no","witness, evidence, testimony"
20,"μαρτύριον",3142,"no","witness, evidence, testimony"
5,"μαρτύρομαι",3143,"no","call to witness, testify, solemnly charge"
35,"μάρτυς",3144,"no","witness"
1,"μασάομαι",3145,"no","bite, gnaw"
7,"μαστιγόω",3146,"no","flog, scourge"
1,"μαστίζω",3147,"no","flog, scourge"
6,"μάστιξ",3148,"no","scourge, lash, sufferings"
3,"μαστός",3149,"no","breast, pap"
1,"ματαιολογία",3150,"no","foolish talking"
1,"ματαιολόγος",3151,"no","a vain, empty talker"
6,"μάταιος",3152,"no","vain, unproductive, godless"
3,"ματαιότης",3153,"no","vanity, purposelessness"
1,"ματαιόω",3154,"no","become vain"
2,"μάτην",3155,"no","in vain"
2,"Ματθάν",3157,"no","Matthan"
1,"Ματταθά",3160,"no","Mattatha"
2,"Ματταθίας",3161,"no","Mattathias"
29,"μάχαιρα",3162,"no","sword"
4,"μάχη",3163,"no","strife, contention, quarrel"
4,"μάχομαι",3164,"no","engage in battle, fight, strive"
1,"μεγαλεῖος",3167,"no","grand, magnificent"
3,"μεγαλειότης",3168,"no","majesty"
1,"μεγαλοπρεπής",3169,"no","magnificent, superb, transcendent"
8,"μεγαλύνω",3170,"no","enlarge, magnify, extol"
1,"μεγάλως",3171,"no","greatly"
3,"μεγαλωσύνη",3172,"no","majesty"
243,"μέγας",3173,"no","large, great"
1,"μέγεθος",3174,"no","greatness, vastness"
3,"μεγιστάν",3175,"no","great one, lord"
8,"μεθερμηνεύω",3177,"no","translate, interpret"
3,"μέθη",3178,"no","drunkenness"
5,"μεθίστημι",3179,"no","move out of its place, transfer"
2,"μεθοδεία",3180,"no","scheming, craftiness"
4,"μεθύσκω",3182,"no","make drunk"
2,"μέθυσος",3183,"no","drunkard"
6,"μεθύω",3184,"no","am drunk"
3,"μέλας",3188,"no","ink"
3,"μέλας",3189,"no","black"
1,"Μελεά",3190,"no","Melea"
10,"μέλει",3199,"no","it is a care, it concerns"
2,"μελετάω",3191,"no","devise, plan"
4,"μέλι",3192,"no","honey"
1,"Μελίτη",3194,"no","Melita, Malta"
110,"μέλλω",3195,"no","am about to"
34,"μέλος",3196,"no","limb, member"
2,"Μελχί",3197,"no","Melchi"
8,"Μελχισέδεκ",3198,"no","Melchizedek"
1,"μεμβράνα",3200,"no","parchment leaf"
2,"μέμφομαι",3201,"no","blame, censure"
1,"μεμψίμοιρος",3202,"no","discontented, complaining"
180,"μέν",3303,"no","truly, indeed"
1,"Μεννά",3104,"yes","Menna, Mainan"
1,"μενοῦν",3304,"yes","nay rather"
2,"μενοῦνγε",3304,"no","nay rather"
8,"μέντοι",3305,"no","indeed, yet, however"
118,"μένω",3306,"no","remain, abide"
14,"μερίζω",3307,"no","divide, part, share"
6,"μέριμνα",3308,"no","care, worry, anxiety"
19,"μεριμνάω",3309,"no","am anxious, distracted"
5,"μερίς",3310,"no","part, portion"
2,"μερισμός",3311,"no","distribution, separation"
1,"μεριστής",3312,"no","divider, distributor"
42,"μέρος",3313,"no","part, portion"
2,"μεσημβρία",3314,"no","South"
1,"μεσιτεύω",3315,"no","mediate, interpose"
6,"μεσίτης",3316,"no","mediator, go-between"
4,"μεσονύκτιον",3317,"no","midnight"
2,"Μεσοποταμία",3318,"no","Mesopotamia"
58,"μέσος",3319,"no","middle, in the middle"
1,"μεσότοιχον",3320,"no","middle wall, partition wall"
3,"μεσουράνημα",3321,"no","middle of heaven"
1,"μεσόω",3322,"no","am in the middle"
2,"Μεσσίας",3323,"no","Messiah"
9,"μεστός",3324,"no","full"
1,"μεστόω",3325,"no","fill"
470,"μετά",3326,"no","with, after"
12,"μεταβαίνω",3327,"no","leave, depart, remove, pass over"
1,"μεταβάλλω",3328,"no","change, change my mind"
2,"μετάγω",3329,"no","turn about, change the position of"
5,"μεταδίδωμι",3330,"no","share, impart"
3,"μετάθεσις",3331,"no","change, transformation, removal"
2,"μεταίρω",3332,"no","change my position, depart, remove"
4,"μετακαλέω",3333,"no","send for"
1,"μετακινέω",3334,"no","move away, dislodge"
7,"μεταλαμβάνω",3335,"no","share in, partake of"
1,"μετάλημψις",3336,"no","participation, sharing in"
2,"μεταλλάσσω",3337,"no","change, transform, alter"
6,"μεταμέλομαι",3338,"no","change my mind"
4,"μεταμορφόω",3339,"no","change the form, transform"
34,"μετανοέω",3340,"no","repent, change my mind"
22,"μετάνοια",3341,"no","repentance, change of mind"
9,"μεταξύ",3342,"no","meanwhile, afterwards, between"
9,"μεταπέμπω",3343,"no","send for, summon"
2,"μεταστρέφω",3344,"no","turn, change, corrupt, pervert"
5,"μετασχηματίζω",3345,"no","change the outward appearance, transfigure, adapt"
6,"μετατίθημι",3346,"no","transfer, desert, change"
1,"μετατρέπω",3344,"yes","turn, change, corrupt, pervert"
1,"μετέπειτα",3347,"no","afterwards"
8,"μετέχω",3348,"no","participate in, share"
1,"μετεωρίζομαι",3349,"no","am anxious"
4,"μετοικεσία",3350,"no","change of abode, migration, deportation"
2,"μετοικίζω",3351,"no","transport, cause to migrate"
1,"μετοχή",3352,"no","sharing, partnership, fellowship"
6,"μέτοχος",3353,"no","a sharer, partner"
11,"μετρέω",3354,"no","measure, estimate"
1,"μετρητής",3355,"no","measure, amphora"
1,"μετριοπαθέω",3356,"no","bear gently with, have compassion"
1,"μετρίως",3357,"no","moderately, greatly"
14,"μέτρον",3358,"no","measure, measuring rod"
8,"μέτωπον",3359,"no","forehead"
18,"μέχρι",3360,"no","as far as, until"
1060,"μή",3361,"no","not, lest"
2,"μηδαμῶς",3365,"no","by no means, not at all"
57,"μηδέ",3366,"no","and not, not even"
90,"μηδείς",3367,"no","no one, nothing"
1,"μηδέποτε",3368,"no","not at any time, never"
1,"μηδέπω",3369,"no","not yet"
1,"Μῆδος",3370,"no","Mede"
22,"μηκέτι",3371,"no","no longer"
3,"μῆκος",3372,"no","length"
1,"μηκύνω",3373,"no","lengthen"
1,"μηλωτή",3374,"no","sheepskin"
