"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
1,"MMR/","מֶמֶר ","memer","amargura",,,,,,,,,,,,,,,,
2,"MMR>/","מַמְרֵא I","mamrēˀ","Mamre",,,,,,,,,,,,,,,,
8,"MMR>=/","מַמְרֵא II","mamrēˀ","Mamre",,,,,,,,,,,,,,,,
1,"MMRWRJM/","מַמְּרֹורִים ","mammᵊrôrîm","coisas amargas",,,,,,,,,,,,,,,,
1,"MMCX/","מִמְשַׁח ","mimšaḥ","(incerto)",,,,,,,,,,,,,,,,
3,"MMCL/","מִמְשָׁל ","mimšāl","domínio, governante",,,,,,,,,,,,,,,,
3,"MMCLH/","מֶמְשָׁלָה ","memšālāʰ","domínio, poder",,,,,,,,,,,,,,,,
14,"MMCLT/","מֶמְשֶׁלֶת ","memšelet","domínio, poder",,,,,,,,,,,,,,,,
1,"MMCQ/","מִמְשָׁק ","mimšāq","(incerto)",,,,,,,,,,,,,,,,
2,"MMTQJM/","מַמְתַקִּים ","mamtaqqîm","doçura, coisas doces",,,,,,,,,,,,,,,,
7562,"MN","מִן I","min","de, fora de, parte de, por causa de (prep); do que (comp)",,,,,,,,,,,,,,,,
13,"MN/","מָן I","mān","maná",,,,,,,,,,,,,,,,
1,"MN=","מָן II","mān","o que",,,,,,,,,,,,,,,,
1,"MN=/","מֵן II","mēn","corda",,,,,,,,,,,,,,,,
1,"MN==/","מֵן III","mēn","(incerto)",,,,,,,,,,,,,,,,
1,"MNGJNH/","מַנְגִּינָה ","mangînāʰ","canção zombeteira",,,,,,,,,,,,,,,,
12,"MNH/","מָנָה I","mānāʰ","parte, parte, compartilhar",,,,,,,,,,,,,,,,
5,"MNH=/","מָנֶה II","māneʰ","mina (medida de peso)",,,,,,,,,,,,,,,,
2,"MNH==/","מֹנֶה III","mōneʰ","(contado) número, tempo",,,,,,,,,,,,,,,,
27,"MNH[","מנה ","MNH",,"contar, numerar","ser contado, ser contável","nomear, ordenar","ser apontado",,,,,,,,,,,,
2,"MNHG/","מִנְהָג ","minhāg","condução, charioteering",,,,,,,,,,,,,,,,
1,"MNHRH/","מִנְהָרָה ","minhārāʰ","loja",,,,,,,,,,,,,,,,
1,"MNWD/","מָנֹוד ","mānôd","(cabeça-)tremendo",,,,,,,,,,,,,,,,
7,"MNWX/","מָנֹוחַ I","mānôₐḥ","lugar de descanso",,,,,,,,,,,,,,,,
18,"MNWX=/","מָנֹוחַ II","mānôₐḥ","Manoah",,,,,,,,,,,,,,,,
21,"MNWXH/","מְנוּחָה ","mᵊnûḥāʰ","lugar de descanso, descanso",,,,,,,,,,,,,,,,
1,"MNWN/","מָנֹון ","mānôn","(incerto)",,,,,,,,,,,,,,,,
8,"MNWS/","מָנֹוס ","mānôs","local de fuga, refúgio",,,,,,,,,,,,,,,,
2,"MNWSH/","מְנוּסָה ","mᵊnûsāʰ","vôo",,,,,,,,,,,,,,,,
4,"MNWR/","מָנֹור ","mānôr","feixe de tecelão",,,,,,,,,,,,,,,,
42,"MNWRH/","מְנֹורָה ","mᵊnôrāʰ","candelabro",,,,,,,,,,,,,,,,
1,"MNZRJM/","מִנְּזָרִים ","minnᵊzārîm","guardas",,,,,,,,,,,,,,,,
211,"MNXH/","מִנְחָה ","minḥāʰ","presente, tributo; oferta",,,,,,,,,,,,,,,,
8,"MNXM/","מְנַחֵם ","mᵊnaḥēm","Menahem",,,,,,,,,,,,,,,,
2,"MNXT/","מָנַחַת I","mānaḥat","Manahath",,,,,,,,,,,,,,,,
1,"MNXT=/","מָנָחַת II","mānāḥat","Manahath",,,,,,,,,,,,,,,,
1,"MNXTJ/","מָנַחְתִּי ","mānaḥtî","Manahathite",,,,,,,,,,,,,,,,
1,"MNJ/","מְנִי I","mᵊnî","destino",,,,,,,,,,,,,,,,
1,"MNJ=/","מִנִּי II","minnî","Minni",,,,,,,,,,,,,,,,
3,"MNJMJN/","מִנְיָמִין ","minyāmîn","Miniamin",,,,,,,,,,,,,,,,
2,"MNJT/","מִנִּית ","minnît","Minnith",,,,,,,,,,,,,,,,
1,"MNLM/","מִנְלָם ","minlām","(incerto)",,,,,,,,,,,,,,,,
29,"MN<[","מנע ","MNʕ",,"reter, reter","ser retido",,,,,,,,,,,,,,
6,"MN<WL/","מַנְעוּל ","manʕûl","fechadura, ferrolho",,,,,,,,,,,,,,,,
1,"MN<L/","מִנְעָל ","minʕāl","fechadura, ferrolho",,,,,,,,,,,,,,,,
1,"MN<MJM/","מַנְעַמִּים ","manʕammîm","delicadezas",,,,,,,,,,,,,,,,
1,"MN<N<JM/","מְנַעַנְעִים ","mᵊnaʕanʕîm","sistrum, guizo (instrumento musical)",,,,,,,,,,,,,,,,
4,"MNQJT/","מְנַקִּית ","mᵊnaqqît","tigela do sacrifício",,,,,,,,,,,,,,,,
146,"MNCH/","מְנַשֶּׁה ","mᵊnaššeʰ","Manassés",,,,,,,,,,,,,,,,
4,"MNCJ/","מְנַשִּׁי ","mᵊnaššî","Manassite",,,,,,,,,,,,,,,,
9,"MNT/","מְנָת ","mᵊnāt","porção",,,,,,,,,,,,,,,,
23,"MS/","מַס I","mas","trabalho compulsório",,,,,,,,,,,,,,,,
1,"MS=/","מָס II","mās","(incerto)",,,,,,,,,,,,,,,,
4,"MSB/","מֵסַב ","mēsav","ao redor; mesa redonda; redonda",,,,,,,,,,,,,,,,
1,"MSBH/","מְסִבָּה ","mᵊsibbāʰ","rotatória; cerca de",,,,,,,,,,,,,,,,
3,"MSGR/","מַסְגֵּר I","masgēr","calabouço",,,,,,,,,,,,,,,,
4,"MSGR=/","מַסְגֵּר II","masgēr","fabricante de aviões a granel",,,,,,,,,,,,,,,,
17,"MSGRT/","מִסְגֶּרֶת ","misgeret","calabouço",,,,,,,,,,,,,,,,
1,"MSD/","מַסַּד ","massad","fundação",,,,,,,,,,,,,,,,
1,"MSDRWN/","מִסְדְּרֹון ","misdᵊrôn","privada?; air-hole?",,,,,,,,,,,,,,,,
3,"MSH/","מַסָּה I","massāʰ","provando, experimentando, testando",,,,,,,,,,,,,,,,
1,"MSH=/","מִסָּה II","missāʰ","medida; tanto quanto",,,,,,,,,,,,,,,,
1,"MSH==/","מַסָּה III","massāʰ","desespero",,,,,,,,,,,,,,,,
5,"MSH===/","מַסָּה IV","massāʰ","Massah",,,,,,,,,,,,,,,,
4,"MSH[","מסה ","MSH",,,,,,,"dissolver, derreter",,,,,,,,,,
3,"MSWH/","מַסְוֶה ","masweʰ","véu, máscara",,,,,,,,,,,,,,,,
1,"MSWKH/","מְסוּכָה ","mᵊsûxāʰ","sebe",,,,,,,,,,,,,,,,
1,"MSX","מַסָּח ","massāḥ","alternadamente",,,,,,,,,,,,,,,,
1,"MSXR/","מִסְחַר ","misḥar","(incerto)",,,,,,,,,,,,,,,,
25,"MSK/","מָסָךְ I","māsāx","cobertura, cortina",,,,,,,,,,,,,,,,
1,"MSK=/","מֶסֶךְ II","mesex","mistura",,,,,,,,,,,,,,,,
5,"MSK[","מסך ","MSX",,"misturar",,,,,,,,,,,,,,,
25,"MSKH/","מַסֵּכָה I","massēxāʰ","imagem moldada; oferta de bebida",,,,,,,,,,,,,,,,
2,"MSKH=/","מַסֵּכָה II","massēxāʰ","cobrindo",,,,,,,,,,,,,,,,
1,"MSKH==/","מַסֵּכָה III","massēxāʰ","libação?",,,,,,,,,,,,,,,,
1,"MSKH===/","מְסֻכָה IV","mᵊsuxāʰ","cobrindo",,,,,,,,,,,,,,,,
4,"MSKN/","מִסְכֵּן ","miskēn","carentes, pobres",,,,,,,,,,,,,,,,
7,"MSKNWT/","מִסְכְּנֹות ","miskᵊnôt","locais de armazenagem",,,,,,,,,,,,,,,,
1,"MSKNT/","מִסְכֵּנֻת ","miskēnut","pobreza",,,,,,,,,,,,,,,,
2,"MSKT/","מַסֶּכֶת ","massexet","fios de urdidura",,,,,,,,,,,,,,,,
27,"MSLH/","מְסִלָּה ","mᵊsillāʰ","estrada, rodovia",,,,,,,,,,,,,,,,
1,"MSLWL/","מַסְלוּל ","maslûl","rodovia",,,,,,,,,,,,,,,,
3,"MSMR/","מַסְמֵר ","masmēr","prego",,,,,,,,,,,,,,,,
21,"MSS[","מסס ","MSS",,"perder a coragem","dissolver",,,,"fazer derreter",,,,,,,,,,
12,"MS</","מַסַּע I","massaʕ","partida, quebra (acampamento)",,,,,,,,,,,,,,,,
2,"MS<=/","מַסָּע II","massāʕ","pedra de pedreira",,,,,,,,,,,,,,,,
1,"MS<D/","מִסְעָד ","misʕād","(incerto)",,,,,,,,,,,,,,,,
16,"MSPD/","מִסְפֵּד ","mispēd","luto (ritos)",,,,,,,,,,,,,,,,
5,"MSPW>/","מִסְפֹּוא ","mispôʔ","forragem",,,,,,,,,,,,,,,,
2,"MSPXWT/","מִסְפָּחֹות ","mispāḥôt","véus",,,,,,,,,,,,,,,,
3,"MSPXT/","מִסְפַּחַת ","mispaḥat","sarna",,,,,,,,,,,,,,,,
134,"MSPR/","מִסְפָּר I","mispār","número, conto",,,,,,,,,,,,,,,,
1,"MSPR=/","מִסְפָּר II","mispār","Mispar",,,,,,,,,,,,,,,,
1,"MSPRT/","מִסְפֶּרֶת ","misperet","Mispereth",,,,,,,,,,,,,,,,
2,"MSR[","מסר ","MSR",,"entregar","ser atribuído a",,,,,,,,,,,,,,
2,"MSRWT/","מֹסֵרֹות ","mōsērôt","Moseroth",,,,,,,,,,,,,,,,
1,"MSRT/","מָסֹרֶת ","māsōret","obrigação (do pacto)",,,,,,,,,,,,,,,,
1,"MSTWR/","מִסְתֹּור ","mistôr","esconderijo, abrigo",,,,,,,,,,,,,,,,
10,"MSTR/","מִסְתָּר I","mistār","esconderijo",,,,,,,,,,,,,,,,
1,"MSTR=/","מַסְתֵּר II","mastēr","escondido (de rosto)",,,,,,,,,,,,,,,,
1,"M<BD/","מַעֲבָד ","maʕᵃvād","trabalho",,,,,,,,,,,,,,,,
1,"M<BH/","מַעֲבֵה ","maʕᵃvēʰ","fundição",,,,,,,,,,,,,,,,
3,"M<BR/","מַעֲבָר ","maʕᵃvār","passar, vadear, passar",,,,,,,,,,,,,,,,
8,"M<BRH/","מַעְבָּרָה ","maʕbārāʰ","ford, passe",,,,,,,,,,,,,,,,
13,"M<GL/","מַעְגָּל I","maʕgāl","pista, curso, canteiro",,,,,,,,,,,,,,,,
3,"M<GL=/","מַעְגָּל II","maʕgāl","círculo de acampamento",,,,,,,,,,,,,,,,
7,"M<D[","מעד ","MʕD",,"cambalear, sacudir",,,,,"fazer tremer",,,"cambalear, sacudir",,,,,,,
1,"M<DJ/","מַעֲדַי ","maʕᵃday","Maadai",,,,,,,,,,,,,,,,
1,"M<DJH/","מַעַדְיָה ","maʕadyāʰ","Moadiah",,,,,,,,,,,,,,,,
3,"M<DN/","מַעֲדָן ","maʕᵃdān","delicado, encantador",,,,,,,,,,,,,,,,
2,"M<DNT/","מַעֲדַנֹּת ","maʕᵃdannōt","relutância",,,,,,,,,,,,,,,,
1,"M<DR/","מַעְדֵּר ","maʕdēr","enxada",,,,,,,,,,,,,,,,
1,"M<H/","מָעָה ","māʕāʰ","grãos",,,,,,,,,,,,,,,,
2,"M<WG/","מָעֹוג ","māʕôg","provisão-place",,,,,,,,,,,,,,,,
35,"M<WZ/","מָעֹוז ","māʕôz","fortaleza",,,,,,,,,,,,,,,,
1,"M<WK/","מָעֹוךְ ","māʕôx","Maoch",,,,,,,,,,,,,,,,
19,"M<WN/","מָעֹון I","māʕôn","covil; moradia",,,,,,,,,,,,,,,,
6,"M<WN=/","מָעֹון II","māʕôn","Maon",,,,,,,,,,,,,,,,
2,"M<WN==/","מָעֹון III","māʕôn","Maon",,,,,,,,,,,,,,,,
4,"M<WNJM/","מְעוּנִים ","mᵊʕûnîm","Meunites",,,,,,,,,,,,,,,,
1,"M<WNTJ/","מְעֹונֹתַי ","mᵊʕônōtay","Meonothai",,,,,,,,,,,,,,,,
1,"M<WP/","מְעוּף ","mᵊʕûf","escuridão",,,,,,,,,,,,,,,,
1,"M<WR/","מָעֹור ","māʕôr","nudez; pudendum",,,,,,,,,,,,,,,,
1,"M<ZJH/","מַעַזְיָה ","maʕazyāʰ","Maaziah",,,,,,,,,,,,,,,,
1,"M<ZJHW/","מַעַזְיָהוּ ","maʕazyāhû","Maaziah",,,,,,,,,,,,,,,,
1,"M<ZN/","מָעֹזֶן ","māʕōzen","(incerto)",,,,,,,,,,,,,,,,
101,"M<V/","מְעַט ","mᵊʕaṭ","pouco (adj); um pouco (s)",,,,,,,,,,,,,,,,
22,"M<V[","מעט ","MʕṬ",,"ser poucos, tornar-se poucos",,"tornar-se poucos",,,"fazer poucos",,,,,,,,,,
1,"M<VH/","מַעֲטֶה I","maʕᵃṭeʰ","embrulho, manto",,,,,,,,,,,,,,,,
1,"M<VH=/","מְעֻטָּה II","mᵊʕuṭṭāʰ","(incerto)",,,,,,,,,,,,,,,,
1,"M<VPT/","מַעֲטֶפֶת ","maʕᵃṭefet","overtunic",,,,,,,,,,,,,,,,
1,"M<J/","מְעִי I","mᵊʕî","(incerto)",,,,,,,,,,,,,,,,
1,"M<J=/","מָעַי II","māʕay","Maai",,,,,,,,,,,,,,,,
28,"M<JL/","מְעִיל ","mᵊʕîl","casaco, roupão",,,,,,,,,,,,,,,,
32,"M<JM/","מֵעִים ","mēʕîm","intestinos, partes internas, barriga",,,,,,,,,,,,,,,,
23,"M<JN/","מַעְיָן ","maʕyān","primavera",,,,,,,,,,,,,,,,
3,"M<K[","מעך ","MʕX",,"apertar, apertar",,,"ser espremido",,,,,,,,,,,,
18,"M<KH/","מַעֲכָה I","maʕᵃxāʰ","Maacah",,,,,,,,,,,,,,,,
5,"M<KH=/","מַעֲכָה II","maʕᵃxāʰ","Maacah",,,,,,,,,,,,,,,,
1,"M<KT/","מַעֲכָת ","maʕᵃxāt","Maacah",,,,,,,,,,,,,,,,
8,"M<KTJ/","מַעֲכָתִי ","maʕᵃxātî","Maacathite",,,,,,,,,,,,,,,,
140,"M<L/","מַעַל I","maʕal","parte superior; para cima, acima",,,,,,,,,,,,,,,,
28,"M<L=/","מַעַל II","maʕal","ato traiçoeiro, infidelidade",,,,,,,,,,,,,,,,
1,"M<L==/","מֹעַל III","mōʕal","levantamento",,,,,,,,,,,,,,,,
36,"M<L[","מעל ","MʕL",,"ser infiel, agir traiçoeiramente",,,,,,,,,,,,,,,
12,"M<LH/","מַעֲלֶה I","maʕᵃleʰ","subida, caminho íngreme",,,,,,,,,,,,,,,,
47,"M<LH=/","מַעֲלָה II","maʕᵃlāʰ","ascensão, degrau, escada",,,,,,,,,,,,,,,,
2,"M<LH_>DMJM/","מַעֲלֵה אֲדֻמִּים ","maʕᵃlēʰ ʔᵃdummîm","o passe da Adummim",,,,,,,,,,,,,,,,
1,"M<LH_GWR/","מַעֲלֵה גוּר ","maʕᵃlēʰ gûr","o caminho até Gur",,,,,,,,,,,,,,,,
1,"M<LH_HXRS/","מַעֲלֵה הֶחָרֶס ","maʕᵃlēʰ heḥāres","o Passe de Heres",,,,,,,,,,,,,,,,
3,"M<LH_<QRBJM/","מַעֲלֵה עַקְרַבִּים ","maʕᵃlēʰ ʕaqrabbîm","Passe de Escorpião",,,,,,,,,,,,,,,,
41,"M<LL/","מַעֲלָל ","maʕᵃlāl","escritura",,,,,,,,,,,,,,,,
5,"M<MD/","מַעֲמָד I","maʕᵃmād","de pé; escritório, função",,,,,,,,,,,,,,,,
1,"M<MD=/","מָעֳמָד II","māʕᵒmād","em pé, em pé, no chão",,,,,,,,,,,,,,,,
1,"M<MSH/","מַעֲמָסָה ","maʕᵃmāsāʰ","carga, encargo",,,,,,,,,,,,,,,,
5,"M<MQJM/","מַעֲמַקִּים ","maʕᵃmaqqîm","profundidades",,,,,,,,,,,,,,,,
8,"M<NH/","מְעֹנָה I","mᵊʕōnāʰ","esconderijo, morada",,,,,,,,,,,,,,,,
6,"M<NH=/","מַעֲנֶה II","maʕᵃneʰ","resposta, informação",,,,,,,,,,,,,,,,
1,"M<NH==/","מַעֲנָה III","maʕᵃnāʰ","linha de aragem",,,,,,,,,,,,,,,,
1,"M<NH===/","מַעֲנֶה IV","maʕᵃneʰ","propósito",,,,,,,,,,,,,,,,
1,"M<NJT/","מַעֲנִית ","maʕᵃnît","(incerto)",,,,,,,,,,,,,,,,
1,"M<Y/","מַעַץ ","maʕaṣ","Maaz",,,,,,,,,,,,,,,,
1,"M<YBH/","מַעֲצֵבָה ","maʕᵃṣēvāʰ","dor",,,,,,,,,,,,,,,,
2,"M<YD/","מַעֲצָד ","maʕᵃṣād","machado, faca de esculpir",,,,,,,,,,,,,,,,
2,"M<YWR/","מַעְצֹור ","maʕṣôr","impedimento",,,,,,,,,,,,,,,,
1,"M<QH/","מַעֲקֶה ","maʕᵃqeʰ","parapeito",,,,,,,,,,,,,,,,
1,"M<QCJM/","מַעֲקַשִּׁים ","maʕᵃqaššîm","país difícil",,,,,,,,,,,,,,,,
2,"M<R/","מַעַר ","maʕar","nudez; pudenda",,,,,,,,,,,,,,,,
13,"M<RB/","מַעֲרָב I","maʕᵃrāv","pôr-do-sol, oeste",,,,,,,,,,,,,,,,
9,"M<RB=/","מַעֲרָב II","maʕᵃrāv","artigos de troca",,,,,,,,,,,,,,,,
1,"M<RBH/","מַעֲרָבָה ","maʕᵃrāvāʰ","(incerto)",,,,,,,,,,,,,,,,
38,"M<RH/","מְעָרָה I","mᵊʕārāʰ","caverna",,,,,,,,,,,,,,,,
1,"M<RH=/","מַעֲרֶה II","maʕᵃreʰ","arredores",,,,,,,,,,,,,,,,
1,"M<RH==/","מְעָרָה III","mᵊʕārāʰ","campo árido",,,,,,,,,,,,,,,,
1,"M<RH===/","מְעָרָה IV","mᵊʕārāʰ","Mearah",,,,,,,,,,,,,,,,
1,"M<RK/","מַעֲרָךְ ","maʕᵃrāx","arranjo, plano",,,,,,,,,,,,,,,,
19,"M<RKH/","מַעֲרָכָה ","maʕᵃrāxāʰ","fila; linha de batalha",,,,,,,,,,,,,,,,
10,"M<RKT/","מַעֲרֶכֶת ","maʕᵃrexet","fila; linha de batalha",,,,,,,,,,,,,,,,
1,"M<RMJM/","מַעֲרֻמִּים ","maʕᵃrummîm","nudez",,,,,,,,,,,,,,,,
1,"M<RYH/","מַעֲרָצָה ","maʕᵃrāṣāʰ","terror",,,,,,,,,,,,,,,,
1,"M<RT/","מַעֲרָת ","maʕᵃrāt","Maarath",,,,,,,,,,,,,,,,
235,"M<FH/","מַעֲשֶׂה ","maʕᵃśeʰ","ato, trabalho, obra",,,,,,,,,,,,,,,,
1,"M<FJ/","מַעְשַׂי ","maʕśay","Maasai",,,,,,,,,,,,,,,,
16,"M<FJH/","מַעֲשֵׂיָה ","maʕᵃśêāʰ","Maaseiah",,,,,,,,,,,,,,,,
7,"M<FJHW/","מַעֲשֵׂיָהוּ ","maʕᵃśêāhû","Maaseiah",,,,,,,,,,,,,,,,
2,"M<CQWT/","מַעֲשַׁקֹּות ","maʕᵃšaqqôt","extorsões",,,,,,,,,,,,,,,,
32,"M<FR/","מַעֲשֵׂר ","maʕᵃśēr","o dízimo",,,,,,,,,,,,,,,,
1,"MP/","מֹף ","mōf","Memphis",,,,,,,,,,,,,,,,
1,"MPG</","מִפְגָּע ","mifgāʕ","alvo",,,,,,,,,,,,,,,,
1,"MPX/","מַפֻּחַ I","mappuₐḥ","fole",,,,,,,,,,,,,,,,
1,"MPX=/","מַפָּח II","mappāḥ","expirando",,,,,,,,,,,,,,,,
15,"MPJBCT/","מְפִיבֹשֶׁת ","mᵊfîvōšet","Mephibosheth",,,,,,,,,,,,,,,,
1,"MPJM/","מֻפִּים ","muppîm","Muppim",,,,,,,,,,,,,,,,
1,"MPJY/","מֵפִיץ ","mēfîṣ","(incerto)",,,,,,,,,,,,,,,,
2,"MPL/","מַפָּל ","mappāl","resíduos; peças suspensas",,,,,,,,,,,,,,,,
1,"MPL>WT/","מִפְלְאֹות ","miflᵊʔôt","maravilhas",,,,,,,,,,,,,,,,
1,"MPLGH/","מִפְלַגָּה ","miflaggāʰ","divisão",,,,,,,,,,,,,,,,
3,"MPLH/","מַפָּלָה ","mappālāʰ","decadência; ruína",,,,,,,,,,,,,,,,
1,"MPLV/","מִפְלָט ","miflāṭ","local de fuga",,,,,,,,,,,,,,,,
4,"MPLYT/","מִפְלֶצֶת ","mifleṣet","ídolo horrível",,,,,,,,,,,,,,,,
1,"MPLF/","מִפְלָשׂ ","miflāś","camada",,,,,,,,,,,,,,,,
8,"MPLT/","מַפֶּלֶת ","mappelet","carcaça; ruína, derrube",,,,,,,,,,,,,,,,
3,"MP<L/","מִפְעָל ","mifʕāl","escritura, trabalho",,,,,,,,,,,,,,,,
1,"MPY/","מַפָּץ I","mappāṣ","quebrando",,,,,,,,,,,,,,,,
1,"MPY=/","מַפֵּץ II","mappēṣ","clube de guerra",,,,,,,,,,,,,,,,
5,"MPQD/","מִפְקָד ","mifqād","ordem; reunião",,,,,,,,,,,,,,,,
1,"MPRY/","מִפְרָץ ","mifrāṣ","desembarque",,,,,,,,,,,,,,,,
1,"MPRQT/","מַפְרֶקֶת ","mafreqet","pescoço",,,,,,,,,,,,,,,,
2,"MPRF/","מִפְרָשׂ ","mifrāś","velejar; camada",,,,,,,,,,,,,,,,
1,"MPF<H/","מִפְשָׂעָה ","mifśāʕāʰ","posterior",,,,,,,,,,,,,,,,
3,"MPTX/","מַפְתֵּחַ I","maftēₐḥ","chave",,,,,,,,,,,,,,,,
1,"MPTX=/","מִפְתָּח II","miftāḥ","inauguração",,,,,,,,,,,,,,,,
8,"MPTN/","מִפְתָּן ","miftān","pódio",,,,,,,,,,,,,,,,
8,"MY/","מֹץ I","mōṣ","palhiço",,,,,,,,,,,,,,,,
1,"MY=/","מֵץ II","mēṣ","(incerto)",,,,,,,,,,,,,,,,
453,"MY>[","מצא ","MṢʔ",,"encontrar","ser encontrado",,,,"apresentar, mostrar",,,,,,,,,,
10,"MYB/","מַצָּב I","maṣṣāv","posto (de serviço)",,,,,,,,,,,,,,,,
2,"MYB=/","מֻצָּב II","muṣṣāv","postar?",,,,,,,,,,,,,,,,
32,"MYBH/","מַצֵּבָה I","maṣṣēvāʰ","pilar",,,,,,,,,,,,,,,,
1,"MYBH=/","מַצָּבָה II","maṣṣāvāʰ","guarda, vigia",,,,,,,,,,,,,,,,
1,"MYBJH/","מְצֹבָיָה ","mᵊṣōvāyāʰ","Mezobaite",,,,,,,,,,,,,,,,
6,"MYBT/","מַצֶּבֶת ","maṣṣevet","tronco de uma árvore",,,,,,,,,,,,,,,,
11,"MYD/","מְצָד ","mᵊṣād","bastião",,,,,,,,,,,,,,,,
53,"MYH/","מַצָּה I","maṣṣāʰ","pão sem levedura, pão ázimo, pão sem fermento",,,,,,,,,,,,,,,,
3,"MYH=/","מַצָּה II","maṣṣāʰ","conflito, contenda",,,,,,,,,,,,,,,,
1,"MYH==/","מֹצָה III","mōṣāʰ","Mozah",,,,,,,,,,,,,,,,
7,"MYH[","מצה ","MṢH",,"drenar, drenar","ser drenado",,,,,,,,,,,,,,
2,"MYHLWT/","מִצְהָלֹות ","miṣhālôt","neighing",,,,,,,,,,,,,,,,
4,"MYWD/","מָצֹוד ","māṣôd","hunting-net",,,,,,,,,,,,,,,,
18,"MYWDH/","מְצוּדָה I","mᵊṣûdāʰ","montanha, fortaleza",,,,,,,,,,,,,,,,
4,"MYWDH=/","מְצוּדָה II","mᵊṣûdāʰ","rede de caça, presa",,,,,,,,,,,,,,,,
2,"MYWDH==/","מְצֹודָה III","mᵊṣôdāʰ","net",,,,,,,,,,,,,,,,
181,"MYWH/","מִצְוָה ","miṣwāʰ","ordem, mandamento",,,,,,,,,,,,,,,,
12,"MYWLH/","מְצֹולָה ","mᵊṣôlāʰ","profundas, profundas",,,,,,,,,,,,,,,,
6,"MYWQ/","מָצֹוק I","māṣôq","estresse",,,,,,,,,,,,,,,,
2,"MYWQ=/","מָצוּק II","māṣûq","apoio",,,,,,,,,,,,,,,,
7,"MYWQH/","מְצוּקָה ","mᵊṣûqāʰ","estresse",,,,,,,,,,,,,,,,
6,"MYWR/","מָצֹור I","māṣôr","estresse",,,,,,,,,,,,,,,,
18,"MYWR=/","מָצֹור II","māṣôr","aflição; fortificação",,,,,,,,,,,,,,,,
6,"MYWR==/","מָצֹור III","māṣôr","Egito",,,,,,,,,,,,,,,,
8,"MYWRH/","מְצוּרָה ","mᵊṣûrāʰ","lugar fortificado, muralha",,,,,,,,,,,,,,,,
13,"MYX/","מֵצַח ","mēṣaḥ","testa",,,,,,,,,,,,,,,,
1,"MYXH/","מִצְחָה ","miṣḥāʰ","greave(s)",,,,,,,,,,,,,,,,
1,"MYLH/","מְצִלָּה ","mᵊṣillāʰ","sino",,,,,,,,,,,,,,,,
13,"MYLTJM/","מְצִלְתַּיִם ","mᵊṣiltayim","bálsamos",,,,,,,,,,,,,,,,
12,"MYNPT/","מִצְנֶפֶת ","miṣnefet","turbante, faixa de cabeça",,,,,,,,,,,,,,,,
1,"MY</","מַצָּע ","maṣṣāʕ","sofá, cama",,,,,,,,,,,,,,,,
3,"MY<D/","מִצְעָד ","miṣʕād","etapa",,,,,,,,,,,,,,,,
6,"MY<R/","מִצְעָר ","miṣʕār","pequena quantidade",,,,,,,,,,,,,,,,
6,"MYPH/","מִצְפֶּה I","miṣpeʰ","torre de vigia, ponto de vista",,,,,,,,,,,,,,,,
40,"MYPH=/","מִצְפָּה II","miṣpāʰ","Mizpah",,,,,,,,,,,,,,,,
3,"MYPH==/","מִצְפֶּה III","miṣpeʰ","Mizpah",,,,,,,,,,,,,,,,
1,"MYPWNJM/","מַצְפּוּנִים ","maṣpûnîm","tesouros escondidos",,,,,,,,,,,,,,,,
1,"MYY[","מצץ ","MṢṢ",,"saborear",,,,,,,,,,,,,,,
3,"MYR/","מֵצַר ","mēṣar","estreito, angústia",,,,,,,,,,,,,,,,
30,"MYRJ/","מִצְרִי ","miṣrî","Egípcio",,,,,,,,,,,,,,,,
681,"MYRJM/","מִצְרַיִם ","miṣrayim","Egito",,,,,,,,,,,,,,,,
2,"MYRP/","מַצְרֵף ","maṣrēf","ponto de fusão",,,,,,,,,,,,,,,,
1,"MYT/","מַצֻּת ","maṣṣut","conflito, contenda",,,,,,,,,,,,,,,,
2,"MQ/","מַק ","maq","cheiro de mofo",,,,,,,,,,,,,,,,
4,"MQBT/","מַקֶּבֶת I","maqqevet","martelo",,,,,,,,,,,,,,,,
1,"MQBT=/","מַקֶּבֶת II","maqqevet","buraco, escavação",,,,,,,,,,,,,,,,
9,"MQDH/","מַקֵּדָה ","maqqēdāʰ","Makkedah",,,,,,,,,,,,,,,,
75,"MQDC/","מִקְדָּשׁ ","miqdāš","lugar sagrado, santuário",,,,,,,,,,,,,,,,
2,"MQHL/","מַקְהֵל ","maqhēl","montagem",,,,,,,,,,,,,,,,
2,"MQHLT/","מַקְהֵלֹת ","maqhēlōt","Makheloth",,,,,,,,,,,,,,,,
5,"MQWH/","מִקְוֶה I","miqweʰ","massa coletada",,,,,,,,,,,,,,,,
1,"MQWH=/","מִקְוָה II","miqwāʰ","reservatório",,,,,,,,,,,,,,,,
5,"MQWH==/","מִקְוֶה III","miqweʰ","esperança",,,,,,,,,,,,,,,,
401,"MQWM/","מָקֹום ","māqôm","lugar",,,,,,,,,,,,,,,,
18,"MQWR/","מָקֹור ","māqôr","mola, fonte",,,,,,,,,,,,,,,,
1,"MQX/","מִקָּח ","miqqāḥ","levando",,,,,,,,,,,,,,,,
