"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
1,"Κρήσκης",2913,"no","Kreskens"
5,"Κρήτη",2914,"no","Kreta"
1,"κριθή",2915,"no","byg"
2,"κρίθινος",2916,"no","af byg"
27,"κρίμα",2917,"no","fordømmelse"
2,"κρίνον",2918,"no","lilie"
114,"κρίνω",2919,"no","dømmer"
47,"κρίσις",2920,"no","strid"
2,"Κρίσπος",2921,"no","Krispus"
3,"κριτήριον",2922,"no","bedømme"
19,"κριτής",2923,"no","dommer"
1,"κριτικός",2924,"no","skikket til at bedømme"
9,"κρούω",2925,"no","banker"
1,"κρύπτη",2926,"no","skjult sted"
17,"κρυπτός",2927,"no","skjult"
19,"κρύπτω",2928,"no","skjuler"
1,"κρυσταλλίζω",2929,"no","gennemsigtig som krystal"
2,"κρύσταλλος",2930,"no","krystal"
2,"κρυφαῖος",2927,"yes","skjult"
1,"κρυφῇ",2931,"no","hemmeligt"
7,"κτάομαι",2932,"no","køber"
4,"κτῆμα",2933,"no","besiddelse"
4,"κτῆνος",2934,"no","besiddelse"
1,"κτήτωρ",2935,"no","ejendomsbesidder"
15,"κτίζω",2936,"no","bygger"
19,"κτίσις",2937,"no","grundlæggelse"
4,"κτίσμα",2938,"no","skabning"
1,"κτίστης",2939,"no","anlægger; stifter"
1,"κυβεία",2940,"no","terningspil"
1,"κυβέρνησις",2941,"no","regeren"
2,"κυβερνήτης",2942,"no","skibsstyrmand"
1,"κυκλεύω",2944,"yes","omringer"
3,"κυκλόθεν",2943,"no","fra omkredsen; fra alle sider"
4,"κυκλόω",2944,"no","krummer"
8,"κύκλῳ",2945,"no","kreds"
1,"κυλισμός",2946,"no","krum"
1,"κυλίω",2947,"no","vælter; ruller"
4,"κυλλός",2948,"no","krum"
4,"κῦμα",2949,"no","bølge"
1,"κύμβαλον",2950,"no","metalbækken"
1,"κύμινον",2951,"no","kommen"
4,"κυνάριον",2952,"no","lille hund"
3,"Κύπριος",2953,"no","cypriotisk; fra Cypern"
5,"Κύπρος",2954,"no","Cypern"
3,"κύπτω",2955,"no","bøjer"
6,"Κυρηναῖος",2956,"no","fra Kyrene"
1,"Κυρήνη",2957,"no","Kyrene"
1,"Κυρήνιος",2958,"no","Kvirinius"
2,"κυρία",2959,"no","magt"
2,"κυριακός",2960,"no","henhørende til Herren"
7,"κυριεύω",2961,"no","ejer"
718,"κύριος",2962,"no","herre"
4,"κυριότης",2963,"no","besiddelse"
2,"κυρόω",2964,"no","stadfæster"
5,"κύων",2965,"no","hund"
1,"κῶλον",2966,"no","lem"
23,"κωλύω",2967,"no","hindrer"
27,"κώμη",2968,"no","landsby"
1,"κωμόπολις",2969,"no","landsby"
3,"κῶμος",2970,"no","gilde"
1,"κώνωψ",2971,"no","myg"
1,"Κώς",2972,"no","Kos"
1,"Κωσάμ",2973,"no","Kosam"
14,"κωφός",2974,"no","stum"
4,"λαγχάνω",2975,"no","får ved lod"
15,"Λάζαρος",2976,"no","Lazarus"
4,"λάθρᾳ",2977,"no","hemmeligt"
3,"λαῖλαψ",2978,"no","stormvind"
1,"λακάω",2997,"no","sprænger"
1,"λακτίζω",2979,"no","sparker"
298,"λαλέω",2980,"no","taler; snakker"
3,"λαλιά",2981,"no","snak"
258,"λαμβάνω",2983,"no","tager"
1,"Λάμεχ",2984,"no","Lemek"
9,"λαμπάς",2985,"no","fakkel"
9,"λαμπρός",2986,"no","lysende"
1,"λαμπρότης",2987,"no","glans"
1,"λαμπρῶς",2988,"no","lysende"
7,"λάμπω",2989,"no","lyser"
6,"λανθάνω",2990,"no","er skjult"
1,"λαξευτός",2991,"no","hugget af sten"
6,"Λαοδίκεια",2993,"no","Laodikea"
1,"Λαοδικεύς",2994,"no","Laodikea"
142,"λαός",2992,"no","folk"
1,"λάρυγξ",2995,"no","svælg"
1,"Λασαία",2996,"no","Lasæa"
2,"λατομέω",2998,"no","udhugger i sten"
5,"λατρεία",2999,"no","tjeneste"
21,"λατρεύω",3000,"no","tjener"
4,"λάχανον",3001,"no","haveurter"
4,"λεγιών",3003,"no","legion"
2255,"λέγω",3004,"no","taler; siger"
1,"λεῖμμα",3005,"no","levning"
1,"λεῖος",3006,"no","glat"
6,"λείπω",3007,"no","forlader"
3,"λειτουργέω",3008,"no","gudstjeneste"
6,"λειτουργία",3009,"no","offentlig tjeneste; kirketjeneste"
1,"λειτουργικός",3010,"no","tjenende"
5,"λειτουργός",3011,"no","tjener"
2,"λεμά",2982,"no","hvorfor"
2,"λέντιον",3012,"no","linned"
1,"λεπίς",3013,"no","skal"
4,"λέπρα",3014,"no","spedalskhed"
9,"λεπρός",3015,"no","med udslæt"
3,"λεπτός",3016,"no","tynd"
4,"Λευί",3017,"no","Levi"
4,"Λευί",3018,"no","Levi"
3,"Λευίτης",3019,"no","levit"
1,"Λευιτικός",3020,"no","levitisk"
2,"λευκαίνω",3021,"no","gør hvid"
25,"λευκός",3022,"no","hvid"
9,"λέων",3023,"no","løve"
1,"λήθη",3024,"no","forglemmelse"
1,"λῆμψις",3028,"no","indtægt"
5,"ληνός",3025,"no","vinperse"
1,"λῆρος",3026,"no","tåbelig snak"
15,"λῃστής",3027,"no","røver"
12,"λίαν",3029,"no","meget"
2,"λίβανος",3030,"no","røgelse"
2,"λιβανωτός",3031,"no","røgelse"
1,"Λιβερτῖνος",3032,"no","frigiven"
1,"Λιβύη",3033,"no","Libyen"
8,"λιθάζω",3034,"no","stener"
3,"λίθινος",3035,"no","af sten; sten-"
8,"λιθοβολέω",3036,"no","stener"
59,"λίθος",3037,"no","sten"
1,"λιθόστρωτος",3038,"no","mosaikarbejde"
2,"λικμάω",3039,"no","renser kornet"
3,"λιμήν",3040,"no","havn"
11,"λίμνη",3041,"no","dam"
12,"λιμός",3042,"no","hungersnød"
2,"λίνον",3043,"no","hør"
1,"Λίνος",3044,"no","Linus"
1,"λιπαρός",3045,"no","fed"
2,"λίτρα",3046,"no","libra; sølvmønt"
1,"λίψ",3047,"no","sydvestvind"
2,"λογεία",3048,"no","indsamling"
40,"λογίζομαι",3049,"no","venstre"
2,"λογικός",3050,"no","fornuftig"
4,"λόγιον",3051,"no","orakelsprog"
1,"λόγιος",3052,"no","veltalende"
2,"λογισμός",3053,"no","regning"
1,"λογομαχέω",3054,"no","strider med ord"
1,"λογομαχία",3055,"no","ordstrid"
331,"λόγος",3056,"no","ord"
1,"λόγχη",3057,"no","lansespids"
4,"λοιδορέω",3058,"no","skælder"
3,"λοιδορία",3059,"no","skælden"
2,"λοίδορος",3060,"no","skældende"
2,"λοιμός (II)",3061,"no","pest"
40,"λοιπός",3062,"no","øvrig"
13,"λοιπός",3063,"no","tilovers"
2,"λοιπός",3064,"no","øvrig"
3,"Λουκᾶς",3065,"no","Lukas"
2,"Λούκιος",3066,"no","Lucius"
2,"λουτρόν",3067,"no","bad"
5,"λούω",3068,"no","vasker"
3,"Λύδδα",3069,"no","Lydda"
2,"Λυδία",3070,"no","Lydia"
1,"Λυκαονία",3071,"no","Lykaonien"
1,"Λυκαονιστί",3072,"no","lykaonisk"
1,"Λυκία",3073,"no","Lykien"
6,"λύκος",3074,"no","ulv"
1,"λυμαίνω",3075,"no","hungrer"
26,"λυπέω",3076,"no","bedrøver"
16,"λύπη",3077,"no","sorg; lidelse"
1,"Λυσανίας",3078,"no","Lysanias"
2,"Λυσίας",3079,"no","Lysias"
1,"λύσις",3080,"no","løsladelse"
1,"λυσιτελέω",3081,"no","gavner"
6,"Λύστρα",3082,"no","Lystra"
2,"λύτρον",3083,"no","løsepenge"
3,"λυτρόω",3084,"no","frigiver mod løsepenge"
3,"λύτρωσις",3085,"no","forløsning"
1,"λυτρωτής",3086,"no","forløser"
12,"λυχνία",3087,"no","lysestage"
14,"λύχνος",3088,"no","lampe"
42,"λύω",3089,"no","løser"
1,"Λωΐς",3090,"no","Lois"
4,"Λώτ",3091,"no","Lot"
1,"Μάαθ",3092,"no","Mahat"
1,"Μαγαδάν",3093,"yes","Magadan"
12,"Μαγδαληνή",3094,"no","Magdalene"
1,"μαγεία",3095,"no","magi; trylleri"
1,"μαγεύω",3096,"no","fortryller"
6,"μάγος",3097,"no","troldmand"
1,"Μαγώγ",3098,"no","Magog"
1,"Μαδιάμ",3099,"no","Midjan"
4,"μαθητεύω",3100,"no","er discipel; underviser"
261,"μαθητής",3101,"no","elev"
1,"μαθήτρια",3102,"no","discipelinde"
5,"Μαθθαῖος",3156,"no","Matthæus"
2,"Μαθθάτ",3158,"no","Mattat"
2,"Μαθθίας",3159,"no","Matthias"
1,"Μαθουσαλά",3103,"no","Metusalem"
5,"μαίνομαι",3105,"no","raser"
2,"μακαρίζω",3106,"no","priser lykkelig"
50,"μακάριος",3107,"no","velsignet"
3,"μακαρισμός",3108,"no","det at prise lykkelig"
22,"Μακεδονία",3109,"no","Makedonien"
5,"Μακεδών",3110,"no","makedonsk"
1,"μάκελλον",3111,"no","kødtorv"
9,"μακράν",3112,"no","langt"
14,"μακρόθεν",3113,"no","fra det fjerne"
10,"μακροθυμέω",3114,"no","er standhaftig"
14,"μακροθυμία",3115,"no","langmodighed"
1,"μακροθύμως",3116,"no","tålmodig"
5,"μακρός",3117,"no","lang"
1,"μακροχρόνιος",3118,"no","længelevende"
3,"μαλακία",3119,"no","blødhed"
4,"μαλακός",3120,"no","blød"
1,"Μαλελεήλ",3121,"no","Mahalal'el"
12,"μάλιστα",3122,"no","i høj grad"
81,"μᾶλλον",3123,"no","hellere; endnu"
1,"Μάλχος",3124,"no","Malkus"
1,"μάμμη",3125,"no","bedstemoder"
4,"μαμωνᾶς",3126,"no","mammon"
1,"Μαναήν",3127,"no","Manaen"
3,"Μανασσῆ",3128,"no","Manasse"
25,"μανθάνω",3129,"no","lærer"
1,"μανία",3130,"no","raseri"
4,"μάννα",3131,"no","manna"
1,"μαντεύομαι",3132,"no","spår"
1,"μαραίνω",3133,"no","udslukker"
2,"μαράνα θᾶ",3134,"no","Marana ta"
9,"μαργαρίτης",3135,"no"," perle"
13,"Μάρθα",3136,"no","Martha"
54,"Μαρία",3137,"no","Maria"
8,"Μᾶρκος",3138,"no","Markus"
1,"μάρμαρος",3139,"no","marmor"
76,"μαρτυρέω",3140,"no","vidner"
37,"μαρτυρία",3141,"no","vidnesbyrd"
20,"μαρτύριον",3142,"no","vidnesbyrd"
5,"μαρτύρομαι",3143,"no","påkalder som vidne"
35,"μάρτυς",3144,"no","vidne"
1,"μασάομαι",3145,"no","spiser"
7,"μαστιγόω",3146,"no","pisker"
1,"μαστίζω",3147,"no","pisker"
6,"μάστιξ",3148,"no","pisk"
3,"μαστός",3149,"no","bryst"
1,"ματαιολογία",3150,"no","dårlig"
1,"ματαιολόγος",3151,"no","forfængeligt"
6,"μάταιος",3152,"no","unyttig"
3,"ματαιότης",3153,"no","letsindighed"
1,"ματαιόω",3154,"no","ender i tomhed"
2,"μάτην",3155,"no","forgæves"
2,"Ματθάν",3157,"no","Mattan"
1,"Ματταθά",3160,"no","Mattata"
2,"Ματταθίας",3161,"no","Mattathias"
29,"μάχαιρα",3162,"no","kniv"
4,"μάχη",3163,"no","slag"
4,"μάχομαι",3164,"no","kæmper"
1,"μεγαλεῖος",3167,"no","stor"
3,"μεγαλειότης",3168,"no","storhed"
1,"μεγαλοπρεπής",3169,"no","ædelmodig"
8,"μεγαλύνω",3170,"no","forstørrer"
1,"μεγάλως",3171,"no","stort"
3,"μεγαλωσύνη",3172,"no","storhed"
243,"μέγας",3173,"no","stor"
1,"μέγεθος",3174,"no","storhed"
3,"μεγιστάν",3175,"no","stor"
8,"μεθερμηνεύω",3177,"no","oversætter"
3,"μέθη",3178,"no","overdreven drikken"
5,"μεθίστημι",3179,"no","omstiller"
2,"μεθοδεία",3180,"no","list"
4,"μεθύσκω",3182,"no","beruser"
2,"μέθυσος",3183,"no","beruset"
6,"μεθύω",3184,"no","er beruset"
3,"μέλας",3188,"no","blæk"
3,"μέλας",3189,"no","sort"
1,"Μελεά",3190,"no","Melea"
10,"μέλει",3199,"no","er vigtig"
2,"μελετάω",3191,"no","planlægger"
4,"μέλι",3192,"no","honning"
1,"Μελίτη",3194,"no","Malta"
110,"μέλλω",3195,"no","skal"
34,"μέλος",3196,"no","led"
2,"Μελχί",3197,"no","Mattat"
8,"Μελχισέδεκ",3198,"no","Melkisedek"
1,"μεμβράνα",3200,"no","pergament"
2,"μέμφομαι",3201,"no","dadler"
1,"μεμψίμοιρος",3202,"no","misfornøjet"
180,"μέν",3303,"no","men"
1,"Μεννά",3104,"yes","Menna"
1,"μενοῦν",3304,"yes","javist"
2,"μενοῦνγε",3304,"no","javist"
8,"μέντοι",3305,"no","netop"
118,"μένω",3306,"no","bliver"
14,"μερίζω",3307,"no","deler"
6,"μέριμνα",3308,"no","bekymring"
19,"μεριμνάω",3309,"no","sørger"
5,"μερίς",3310,"no","portion; ret"
2,"μερισμός",3311,"no","deling"
1,"μεριστής",3312,"no","deler"
42,"μέρος",3313,"no","part"
2,"μεσημβρία",3314,"no","sydpå"
1,"μεσιτεύω",3315,"no","er i midten; mægler"
6,"μεσίτης",3316,"no","mægler"
4,"μεσονύκτιον",3317,"no","midnatlig"
2,"Μεσοποταμία",3318,"no","Mesopotamien"
58,"μέσος",3319,"no","midte"
1,"μεσότοιχον",3320,"no","mellemvæg"
3,"μεσουράνημα",3321,"no","rummet mellem himmel og jord"
1,"μεσόω",3322,"no","er i midten"
2,"Μεσσίας",3323,"no","Messias"
9,"μεστός",3324,"no","fuld"
1,"μεστόω",3325,"no","fylder"
470,"μετά",3326,"no","efter; med"
12,"μεταβαίνω",3327,"no","går over"
1,"μεταβάλλω",3328,"no","kaster om"
2,"μετάγω",3329,"no","fører bort "
5,"μεταδίδωμι",3330,"no","meddeler"
3,"μετάθεσις",3331,"no","overgang"
2,"μεταίρω",3332,"no","μεταίρω"
4,"μετακαλέω",3333,"no","kalder bort"
1,"μετακινέω",3334,"no","forandrer"
7,"μεταλαμβάνω",3335,"no","tager del i"
1,"μετάλημψις",3336,"no","deltagelse"
2,"μεταλλάσσω",3337,"no","omveksler"
6,"μεταμέλομαι",3338,"no","angrer"
4,"μεταμορφόω",3339,"no","omformer"
34,"μετανοέω",3340,"no","fortryder"
22,"μετάνοια",3341,"no","anger"
9,"μεταξύ",3342,"no","i midten"
9,"μεταπέμπω",3343,"no","sender bud efter"
2,"μεταστρέφω",3344,"no","vender bort"
5,"μετασχηματίζω",3345,"no","omformer"
6,"μετατίθημι",3346,"no","omstiller"
1,"μετατρέπω",3344,"yes","forandrer"
1,"μετέπειτα",3347,"no","derefter"
8,"μετέχω",3348,"no","deler"
1,"μετεωρίζομαι",3349,"no","er nervøs"
4,"μετοικεσία",3350,"no","ophold som fremmed"
2,"μετοικίζω",3351,"no","bringer til en anden bolig"
1,"μετοχή",3352,"no","deltagelse"
6,"μέτοχος",3353,"no","delagtig"
11,"μετρέω",3354,"no","måler"
1,"μετρητής",3355,"no","den målende"
1,"μετριοπαθέω",3356,"no","holder måde i lidenskaber"
1,"μετρίως",3357,"no","tilstrækkelig"
14,"μέτρον",3358,"no","mål"
8,"μέτωπον",3359,"no","pande"
18,"μέχρι",3360,"no","indtil"
1060,"μή",3361,"no","ikke"
2,"μηδαμῶς",3365,"no","på ingen måde"
57,"μηδέ",3366,"no","heller ikke"
90,"μηδείς",3367,"no","ingen"
1,"μηδέποτε",3368,"no","ingensinde"
1,"μηδέπω",3369,"no","ikke endnu"
1,"Μῆδος",3370,"no","meder"
22,"μηκέτι",3371,"no","ikke længere"
3,"μῆκος",3372,"no","længde"
1,"μηκύνω",3373,"no","gør lang"
1,"μηλωτή",3374,"no","fåreskind"
1,"μήν (I)",3375,"no","sandelig"
18,"μήν (II)",3376,"no","mund"
4,"μηνύω",3377,"no","angiver"
2,"μήπω",3380,"no","endnu ikke"
1,"μηρός",3382,"no","lår"
34,"μήτε",3383,"no","og ikke"
84,"μήτηρ",3384,"no","mor"
17,"μήτι",3385,"no","hvis ikke"
1,"μήτιγε",3386,"no","for slet ikke at tale om"
2,"μήτρα",3388,"no","livmoder"
1,"μητρολῴας",3389,"no","modermorder"
5,"μιαίνω",3392,"no","besudler"
1,"μίασμα",3393,"no","besudling"
1,"μιασμός",3394,"no","besmittelse"
1,"μίγμα",3395,"no","blanding"
4,"μίγνυμι",3396,"no","træffer"
46,"μικρός",3398,"no","lille"
3,"Μίλητος",3399,"no","Milet"
1,"μίλιον",3400,"no","den romerske mil"
4,"μιμέομαι",3401,"no","efterligner"
6,"μιμητής",3402,"no","efterligner"
23,"μιμνῄσκω",3403,"no","erindrer"
40,"μισέω",3404,"no","hader"
3,"μισθαποδοσία",3405,"no","betaling af skyldig løn"
1,"μισθαποδότης",3406,"no","en der lønner"
2,"μίσθιος",3407,"no","lønnet"
29,"μισθός",3408,"no","løn"
2,"μισθόω",3409,"no","udlejer"
1,"μίσθωμα",3410,"no","det lejede"
3,"μισθωτός",3411,"no","lejet"
1,"Μιτυλήνη",3412,"no","Mitylene"
2,"Μιχαήλ",3413,"no","Mikael"
9,"μνᾶ",3414,"no","mine"
1,"Μνάσων",3416,"no","Mnason"
7,"μνεία",3417,"no","erindring"
10,"μνῆμα",3418,"no","minde"
38,"μνημεῖον",3419,"no","grav"
1,"μνήμη",3420,"no","hukommelse"
21,"μνημονεύω",3421,"no","husker"
3,"μνημόσυνον",3422,"no","minde "
3,"μνηστεύω",3423,"no","frier"
1,"μογιλάλος",3424,"no","stum"
3,"μόδιος",3426,"no","kornmål"
7,"μοιχαλίς",3428,"no","ægteskabsbruder"
4,"μοιχάω",3429,"no","begår ægteskabsbrud"
3,"μοιχεία",3430,"no","ægteskabsbrud"
15,"μοιχεύω",3431,"no","forfører"
3,"μοιχός",3432,"no","horkarl"
7,"μόλις",3433,"no","næppe"
1,"Μόλοχ",3434,"no","Molok"
3,"μολύνω",3435,"no","besmudser"
1,"μολυσμός",3436,"no","besudling"
1,"μομφή",3437,"no","dadel; bebrejdelse"
2,"μονή",3438,"no","ophold"
9,"μονογενής",3439,"no","eneste søn"
67,"μόνος",3440,"no","alene"
47,"μόνος",3441,"no","alene"
2,"μονόφθαλμος",3442,"no","med ét øje"
1,"μονόω",3443,"no","gør alene"
3,"μορφή",3444,"no","form; skikkelse"
1,"μορφόω",3445,"no","danner; former"
2,"μόρφωσις",3446,"no","form; skikkelse"
1,"μοσχοποιέω",3447,"no","gør en kalv"
6,"μόσχος",3448,"no","kalv"
1,"μουσικός",3451,"no","musikalsk"
3,"μόχθος",3449,"no","anstrengelse; møje"
1,"μυελός",3452,"no","marv"
1,"μυέω",3453,"no","indvier i mysterierne"
5,"μῦθος",3454,"no","fortælling"
1,"μυκάομαι",3455,"no","drøner; brager"
1,"μυκτηρίζω",3456,"no","rynker næse; spotter"
1,"μυλικός",3457,"no","hørende til møllen"
1,"μύλινος",3458,"yes","møllesten"
4,"μύλος",3458,"no","mølle; møllesten"
1,"Μύρα",3460,"no","Myra"
8,"μυριάς",3461,"no","utallig"
1,"μυρίζω",3462,"no","salver"
3,"μύριοι",3463,"no","overmåde"
14,"μύρον",3464,"no","salve"
2,"Μυσία",3465,"no","Mysien"
27,"μυστήριον",3466,"no","hemmelighed"
1,"μυωπάζω",3467,"no","er nærsynet"
1,"μώλωψ",3468,"no","blodstribe"
2,"μωμάομαι",3469,"no","dadler; spotter"
1,"μῶμος",3470,"no","dadel"
4,"μωραίνω",3471,"no","er en tåbe"
5,"μωρία",3472,"no","dårskab"
1,"μωρολογία",3473,"no","tåbelig tale"
12,"μωρός",3474,"no","dum"
80,"Μωϋσῆς",3475,"no","Moses"
3,"Ναασσών",3476,"no","Nakshon"
1,"Ναγγαί",3477,"no","Naggaj"
12,"Ναζαρά",3478,"no","Nazaret"
6,"Ναζαρηνός",3479,"no","nazareisk; fra Nazaret"
13,"Ναζωραῖος",3480,"no","Nazaret"
1,"Ναθάμ",3481,"no","Natan"
6,"Ναθαναήλ",3482,"no","fra Nazaret"
34,"ναί",3483,"no","ja"
1,"Ναιμάν",3497,"no","Na'aman"
1,"Ναΐν",3484,"no","Nain"
45,"ναός",3485,"no","tempel"
1,"Ναούμ",3486,"no","Nahum"
2,"νάρδος",3487,"no","nardus"
1,"Νάρκισσος",3488,"no","Narkissos"
2,"ναυαγέω",3489,"no","lider skibbrud"
1,"ναύκληρος",3490,"no","skibsejer"
1,"ναῦς",3491,"no","skib"
3,"ναύτης",3492,"no","sømand"
1,"Ναχώρ",3493,"no","Nakor"
3,"νεανίας",3494,"no","yngling"
11,"νεανίσκος",3495,"no","yngling"
128,"νεκρός",3498,"no","død"
3,"νεκρόω",3499,"no","dræber"
2,"νέκρωσις",3500,"no","hendøden"
1,"νεομηνία",3561,"no","nymåned"
24,"νέος",3501,"no","ung"
4,"νεότης",3503,"no","ungdom"
1,"νεόφυτος",3504,"no","nylig plantet"
2,"νεύω",3506,"no","nikker"
25,"νεφέλη",3507,"no","sky"
3,"Νεφθαλίμ",3508,"no","Naftali"
1,"νέφος",3509,"no","sky; tåge"
1,"νεφρός",3510,"no","nyre"
1,"νεωκόρος",3511,"no","tempelværge"
1,"νεωτερικός",3512,"no","ungdommelig"
1,"νή",3513,"no","sandelig"
2,"νήθω",3514,"no","spinder"
1,"νηπιάζω",3515,"no","er barn"
14,"νήπιος",3516,"no","umyndig"
1,"Νηρεύς",3517,"no","Nereus"
1,"Νηρί",3518,"no","Neri"
1,"νησίον",3519,"no","lille ø"
9,"νῆσος",3520,"no","ø"
5,"νηστεία",3521,"no","fasten"
20,"νηστεύω",3522,"no","faster"
2,"νῆστις",3523,"no","fastende"
3,"νηφάλιος",3524,"no","fastende"
6,"νήφω",3525,"no","faster"
1,"Νίγερ",3526,"no","Niger"
1,"Νικάνωρ",3527,"no","Nikanor"
28,"νικάω",3528,"no","sejrer"
1,"νίκη",3529,"no","sejr"
5,"Νικόδημος",3530,"no","Nikodemus"
2,"Νικολαΐτης",3531,"no","nikolaitter"
1,"Νικόλαος",3532,"no","Nikolaos"
1,"Νικόπολις",3533,"no","Nikopolis"
4,"νῖκος",3534,"no","sejr"
3,"Νινευίτης",3536,"no","Nineve"
1,"νιπτήρ",3537,"no","vaskebækken"
17,"νίπτω",3538,"no","vasker"
14,"νοέω",3539,"no","forstår"
6,"νόημα",3540,"no","tanke"
1,"νόθος",3541,"no"," uægte født"
2,"νομή",3542,"no","græsgang"
15,"νομίζω",3543,"no","mener"
9,"νομικός",3544,"no","lovlig"
2,"νομίμως",3545,"no","overensstemmende med skik"
1,"νόμισμα",3546,"no","penge"
3,"νομοδιδάσκαλος",3547,"no","skriftklog"
1,"νομοθεσία",3548,"no","lovgivning"
2,"νομοθετέω",3549,"no","giver love"
1,"νομοθέτης",3550,"no","lovgiver"
194,"νόμος",3551,"no","lov"
1,"νοσέω",3552,"no","er syg"
1,"νόσημα",3553,"no","sygdom"
11,"νόσος",3554,"no","sygdom"
1,"νοσσιά",3555,"no","rede med unger"
1,"νοσσίον",3556,"no","fugleunge"
1,"νοσσός",3502,"no","dueunge"
3,"νοσφίζω",3557,"no","stjæler"
7,"νότος",3558,"no","Sydvind"
3,"νουθεσία",3559,"no","formaning"
8,"νουθετέω",3560,"no","belærer"
1,"νουνεχῶς",3562,"no","klog"
24,"νοῦς",3563,"no","sind"
1,"Νύμφα",3564,"no","Nymfa"
8,"νύμφη",3565,"no","brud"
16,"νυμφίος",3566,"no","brudgom"
4,"νυμφών",3567,"no","brudekammer"
148,"νῦν",3568,"no","nu"
18,"νυνί",3570,"no","nu"
61,"νύξ",3571,"no","nat"
1,"νύσσω",3572,"no","støder"
2,"νυστάζω",3573,"no","nikker i søvne; sover"
1,"νυχθήμερον",3574,"no","dag og nat; døgn"
8,"Νῶε",3575,"no","Noah"
2,"νωθρός",3576,"no","lad"
1,"νῶτος",3577,"no","ryg"
2,"ξενία",3578,"no","gæstevenskab"
10,"ξενίζω",3579,"no","beværter"
1,"ξενοδοχέω",3580,"no","er gæstgiver"
14,"ξένος",3581,"no","fremmed"
1,"ξέστης",3582,"no","kande"
15,"ξηραίνω",3583,"no","tørrer; udtørrer; gør tør"
8,"ξηρός",3584,"no","tør"
2,"ξύλινος",3585,"no","af træ; træ-"
20,"ξύλον",3586,"no","kors"
3,"ξυράω",3587,"no","klipper"
19783,"ὁ",3588,"no","ART"
2,"ὀγδοήκοντα",3589,"no","80"
5,"ὄγδοος",3590,"no","ottende"
1,"ὄγκος",3591,"no","masse"
10,"ὅδε",3592,"no","denne"
1,"ὁδεύω",3593,"no","går"
5,"ὁδηγέω",3594,"no","viser vej"
5,"ὁδηγός",3595,"no","vejviser"
1,"ὁδοιπορέω",3596,"no","rejser"
2,"ὁδοιπορία",3597,"no","rejse"
101,"ὁδός",3598,"no","vej"
12,"ὀδούς",3599,"no","tand"
4,"ὀδυνάω",3600,"no","forårsager smerte"
2,"ὀδύνη",3601,"no","smerte"
2,"ὀδυρμός",3602,"no","klage"
2,"Ὀζίας",3604,"no","Uzzija"
1,"ὄζω",3605,"no","lugter"
15,"ὅθεν",3606,"no","hvorfra"
2,"ὀθόνη",3607,"no","fint hvidt linned"
5,"ὀθόνιον",3608,"no","stykke linnedtøj"
320,"οἶδα",1492,"no","kender; ved"
3,"οἰκεῖος",3609,"no","huslig"
1,"οἰκετεία",3610,"yes","tjenerskab"
4,"οἰκέτης",3610,"no","husslave"
8,"οἰκέω",3611,"no","bor"
1,"οἴκημα",3612,"no","fængsel"
2,"οἰκητήριον",3613,"no","bolig"
94,"οἰκία",3614,"no","hus"
2,"οἰκιακός",3615,"no","huslig"
1,"οἰκοδεσποτέω",3616,"no","er husfader"
12,"οἰκοδεσπότης",3617,"no","husfader"
40,"οἰκοδομέω",3618,"no","bygger"
18,"οἰκοδομή",3619,"no","bygning; "
1,"οἰκοδόμος",3618,"yes","bygmester"
1,"οἰκονομέω",3621,"no","bestyrer huset"
9,"οἰκονομία",3622,"no","husbestyrelse"
10,"οἰκονόμος",3623,"no","husholder"
114,"οἶκος",3624,"no","hus"
15,"οἰκουμένη",3625,"no","den beboede jord"
1,"οἰκουργός",3626,"yes","huslighed"
5,"οἰκτιρμός",3628,"no","medlidenhed"
3,"οἰκτίρμων",3629,"no","medlidende"
2,"οἰκτίρω",3627,"no","er medlidende"
2,"οἰνοπότης",3630,"no","vindrikker"
34,"οἶνος",3631,"no","vin"
1,"οἰνοφλυγία",3632,"no","drukkenskab"
3,"οἴομαι",3633,"no","mener"
14,"οἷος",3634,"no","sådan som"
1,"ὀκνέω",3635,"no","tøver"
3,"ὀκνηρός",3636,"no","betænksom"
1,"ὀκταήμερος",3637,"no","på ottende dag"
10,"ὀκτώ",3638,"no","otte"
4,"ὄλεθρος",3639,"no","fordærvelse"
1,"ὀλιγοπιστία",3640,"yes","en lille tro"
5,"ὀλιγόπιστος",3640,"no","lidettroende"
41,"ὀλίγος",3641,"no","lidt; ringe"
1,"ὀλιγόψυχος",3642,"no","ængstelig"
1,"ὀλιγωρέω",3643,"no","ringeagter"
1,"ὀλίγως",3641,"yes","ringe"
1,"ὀλοθρευτής",3644,"no","fordærver"
1,"ὀλοθρεύω",3645,"no","fordærver"
3,"ὁλοκαύτωμα",3646,"no","brændoffer"
1,"ὁλοκληρία",3647,"no","helhed"
2,"ὁλόκληρος",3648,"no","fuldstændig"
1,"ὀλολύζω",3649,"no","jubler"
108,"ὅλος",3650,"no","hel"
1,"ὁλοτελής",3651,"no","aldeles fuldendt"
1,"Ὀλυμπᾶς",3652,"no","Olympas"
1,"ὄλυνθος",3653,"no","figen"
4,"ὅλως",3654,"no","fuldstændigt"
1,"ὄμβρος",3655,"no","regn"
1,"ὁμείρομαι",2442,"no","hænger fast ved"
