"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
2,"Ἰεχονίας",2423,"no","yekonia"
913,"Ἰησοῦς",2424,"no","yesu, yoshua"
40,"ἱκανός",2425,"no","wengi, nyingi, stahil, tosh, mwingi"
1,"ἱκανότης",2426,"no","wengi, nyingi, stahil, tosh, mwingi"
2,"ἱκανόω",2427,"no","tutoshele, stahil"
1,"ἱκετηρία",2428,"no","dua, omb, kusihi, itete, rumiw"
1,"ἰκμάς",2429,"no","bich, mbichi, rutuba, umea, chet"
6,"Ἰκόνιον",2430,"no","ikonio"
1,"ἱλαρός",2431,"no","lizw, leta, arehemu, nisione, uach"
1,"ἱλαρότης",2432,"no","lizw, leta, arehemu, nisione, uach"
2,"ἱλάσκομαι",2433,"no","pata, kafar, sameh, hash, hatuna"
2,"ἱλασμός",2434,"no","pata, kafar, sameh, hash, hatuna"
2,"ἱλαστήριος",2435,"no","pata, kafar, sameh, hash, hatuna"
2,"ἵλεως",2436,"no","pata, kafar, sameh, hash, hatuna"
1,"Ἰλλυρικόν",2437,"no","iliriko"
4,"ἱμάς",2438,"no",""
2,"ἱματίζω",2439,"no","amevaa, yeva, vazi, ulikuwa, kava"
60,"ἱμάτιον",2440,"no","mavazi, vazi, nguo, joho, yeva"
5,"ἱματισμός",2441,"no","mavazi, vazi, nguo, joho, yeva"
669,"ἵνα",2443,"no","ili, hiyo, basi, ndivyo, hivyo"
10,"Ἰόππη",2445,"no","yafa"
15,"Ἰορδάνης",2446,"no","yordani, uwaamuru"
3,"ἰός",2447,"no","sumu"
44,"Ἰουδαία",2449,"no","yudea, yuda, galilaya, kuwak"
1,"Ἰουδαΐζω",2450,"no","wayahudi, myahudi, kiyahudi, yudea, hawa"
1,"Ἰουδαϊκός",2451,"no","wayahudi, myahudi, kiyahudi, yudea, hawa"
1,"Ἰουδαϊκῶς",2452,"no","wayahudi, myahudi, kiyahudi, yudea, hawa"
194,"Ἰουδαῖος",2453,"no","wayahudi, myahudi, kiyahudi, yudea, hawa"
2,"Ἰουδαϊσμός",2454,"no","dini"
7,"Ἰούδας",2448,"no","yuda, wajumbe"
37,"Ἰούδας",2455,"no","yuda, wajumbe"
1,"Ἰουλία",2456,"no","yulia"
2,"Ἰούλιος",2457,"no","yulio"
1,"Ἰουνιᾶς",2458,"no","yunia"
3,"Ἰοῦστος",2459,"no","yusto"
2,"ἱππεύς",2460,"no","farasi, panda"
1,"ἱππικός",2461,"no","farasi, panda"
17,"ἵππος",2462,"no","farasi"
2,"ἶρις",2463,"no","upinde, mithili"
20,"Ἰσαάκ",2464,"no","isaka"
1,"ἰσάγγελος",2465,"no","malaika, mjumbe, wajumbe"
11,"Ἰσκαριώθ",2469,"no","iskarioti"
8,"ἴσος",2470,"no","sawasawa, wapeni, patan, ostahimil, ping"
3,"ἰσότης",2471,"no","sawasawa, wapeni, patan, ostahimil, ping"
1,"ἰσότιμος",2472,"no","sawasawa, wapeni, patan, ostahimil, ping"
1,"ἰσόψυχος",2473,"no","nia"
68,"Ἰσραήλ",2474,"no","israeli, waisraeli, mwisraeli, yuda, kati"
9,"Ἰσραηλίτης",2475,"no","israeli, waisraeli, mwisraeli, yuda, kati"
1,"Ἰσσαχάρ",2466,"no","isakari"
153,"ἵστημι",2476,"no","simam, wek, simami, amen, simama"
1,"ἱστορέω",2477,"no","julikan, ijulikane, juen, julisha, juan"
28,"ἰσχυρός",2478,"no","nguvu, hodari, wez, wenye, shind"
10,"ἰσχύς",2479,"no","nguvu, jeshi, uwez, shik, hodari"
28,"ἰσχύω",2480,"no","nguvu, hodari, wez, wenye, shind"
1,"ἴσως",2481,"no","labd, end, yamkini, pengine, yumkini"
4,"Ἰταλία",2482,"no","italia, kiitalia"
1,"Ἰταλικός",2483,"no","italia, kiitalia"
1,"Ἰτουραῖος",2484,"no","iturea"
2,"ἰχθύδιον",2485,"no","samaki, wavuvi, visamaki, towe"
20,"ἰχθύς",2486,"no","samaki, wavuvi, visamaki, towe"
3,"ἴχνος",2487,"no","njia, nyay, gar, mienendo, pit"
2,"Ἰωαθάμ",2488,"no","yothamu"
1,"Ἰωανάν",2490,"no","resa"
2,"Ἰωάννα",2489,"no","yoana"
134,"Ἰωάννης",2491,"no","yohana"
1,"Ἰώβ",2492,"no","ayubu"
3,"Ἰωβήδ",5601,"no","obedi"
1,"Ἰωδά",2448,"yes","yuda, wajumbe"
1,"Ἰωήλ",2493,"no","yoeli"
1,"Ἰωνάμ",2494,"no","yonamu"
9,"Ἰωνᾶς",2495,"no","yona"
2,"Ἰωράμ",2496,"no","yehoramu, yoramu"
1,"Ἰωρίμ",2497,"no","yorimu"
2,"Ἰωσαφάτ",2498,"no","yehoshafati, tumwulize"
3,"Ἰωσῆς",2500,"no","yose"
35,"Ἰωσήφ",2501,"no","yusufu"
1,"Ἰωσήχ",2501,"yes","yusufu"
2,"Ἰωσίας",2502,"no","yosia"
1,"ἰῶτα",2503,"no","yodi"
84,"κἀγώ",2504,"no","mimi, nami, yangu, sisi, wangu"
1,"καθά",2505,"no","kama, vile, kadiri, hapo, alipokuwa"
3,"καθαίρεσις",2506,"no","ukiwa, uharibifu, anga, chukiz, ajab"
9,"καθαιρέω",2507,"no","twa, itwa, poke, chuku, katw"
1,"καθαίρω",2508,"no","miundu, pele, loza"
17,"καθάπερ",2509,"no","kama, wote, vile, mambo, yoyote"
1,"καθάπτω",2510,"no","utiaye, niti, sanyi, ambata, kuchoche"
31,"καθαρίζω",2511,"no","safi, taka, safish, usaf, tohara"
7,"καθαρισμός",2512,"no","safi, taka, safish, usaf, tohara"
26,"καθαρός",2513,"no","safi, taka, safish, usaf, tohara"
1,"καθαρότης",2514,"no","safi, taka, safish, usaf, tohara"
3,"καθέδρα",2515,"no","maka, kuka, mahali, kuketi, viti"
7,"καθέζομαι",2516,"no","ket, aketiye, pand, kuketi, oka"
1,"καθεῖς",2596,"yes","kwa, kama, kila, kadiri, juu"
5,"καθεξῆς",2517,"no","baada, ratib"
22,"καθεύδω",2518,"no","ngiz, lal, sinzi, ngizi, nzia"
2,"καθηγητής",2519,"no","fundish, wali, waalimu, mafunzo, elim"
2,"καθήκω",2520,"no","haifai, adab, tupa, ambata, pendeza"
91,"κάθημαι",2521,"no","ket, aketiye, pand, kuketi, oka"
1,"καθημερινός",2522,"no","riziki"
46,"καθίζω",2523,"no","ket, aketiye, pand, kuketi, oka"
4,"καθίημι",2524,"no","chini, shush, ingi, mnyenyekevu, duni"
21,"καθίστημι",2525,"no","wek, amriw, wekw, kutan, kuta"
4,"καθό",2526,"no","asivyo, shirik"
1,"καθόλου",2527,"no","wasiseme, ene, fanya, usiape, shitaki"
1,"καθοπλίζω",2528,"no","ila, diri, mavazi, dari, vya"
1,"καθοράω",2529,"no","tambu, fahami"
6,"καθότι",2530,"no","kama, vile, kadiri, hapo, alipokuwa"
179,"καθώς",2531,"no","kama, vile, kadiri, hapo, alipokuwa"
8978,"καί",2532,"no","naye, kwa, nao, wake, yule"
9,"Καϊάφας",2533,"no","kayafa, koku"
1,"καίγε",2534,"no",""
3,"Κάϊν",2535,"no","kaini"
2,"Καϊνάμ",2536,"no","kenani"
42,"καινός",2537,"no","mpya, jipy, jan, mapy, vipy"
2,"καινότης",2538,"no","mpya, jipy, jan, mapy, vipy"
5,"καίπερ",2539,"no","ingawa, kutwaa, hakuona, anay"
86,"καιρός",2540,"no","wakati, nyakati, muda, jir, aman"
29,"Καῖσαρ",2541,"no","kaisari, rufani"
17,"Καισάρεια",2542,"no","kaisaria, kaisaria-filipi, yokuwam"
2,"καίτοι",2543,"no","ufuoni, huutia, awajua, kuwam"
1,"καίτοιγε",2544,"no","ufuoni, huutia, awajua, kuwam"
12,"καίω",2545,"no","gus, wash, tekete, wak, waka"
10,"κἀκεῖ",2546,"no","huko, hapo, humo, ndik, pale"
10,"κἀκεῖθεν",2547,"no","huko, hapo, humo, ndik, pale"
22,"κἀκεῖνος",2548,"no","ile, yule, yeye, wale, zile"
11,"κακία",2549,"no","mabaya, uovu, mbay, mwov, waov"
1,"κακοήθεια",2550,"no","sengeny"
4,"κακολογέω",2551,"no","laan, laani, amtukanaye, apiz, zilaa"
1,"κακοπάθεια",2552,"no","mateso, tesw, huzuni, tes, maumivu"
3,"κακοπαθέω",2553,"no","huzuni, ili, chukulia, vumili, stahimil"
4,"κακοποιέω",2554,"no","mabaya, uovu, mbay, mwov, waov"
3,"κακοποιός",2555,"no","mabaya, uovu, mbay, mwov, waov"
50,"κακός",2556,"no","mabaya, uovu, mbay, mwov, waov"
4,"κακοῦργος",2557,"no","wahalifu, maov, lolio, tesw, ngeku"
2,"κακουχέω",2558,"no","maumivu, mateso, tuimbieni, mlivyo, aumapo"
6,"κακόω",2559,"no","dhur, dhar, dhulum, mabaya, nidhulum"
16,"κακῶς",2560,"no","mabaya, uovu, mbay, mwov, waov"
1,"κάκωσις",2561,"no","onew, one, dhulum, waon, wone"
1,"καλάμη",2562,"no","jan, kav, chakula, dhahiri, nafaka"
12,"κάλαμος",2563,"no","shamu, mwanzi, nyas, unyasi, kalamu"
148,"καλέω",2564,"no","wit, itw, wait, itwa, mwit"
1,"καλλιέλαιος",2565,"no","mizeituni, mzeituni, mafuta, zeituni"
1,"καλοδιδάσκαλος",2567,"no","fundish, wali, waalimu, mafunzo, elim"
1,"καλοποιέω",2569,"no","mema, wema, vema, njem, jema"
1,"καλός",2566,"no","ujuavyo"
101,"καλός",2570,"no","mema, wema, vema, njem, jema"
4,"κάλυμμα",2571,"no","utaj, barakoa, leso, wakaninyang'anya, yao"
8,"καλύπτω",2572,"no","funik, sitir, funika, pazi, funiki"
36,"καλῶς",2573,"no","mema, wema, vema, njem, jema"
6,"κάμηλος",2574,"no","ngamia"
4,"κάμινος",2575,"no","tanuri"
2,"καμμύω",2576,"no","kand, zao, vile, zui, zib"
2,"κάμνω",2577,"no","hai, mgonjwa, ugu, wagonjwa, zimi"
4,"κάμπτω",2578,"no","inam, nyosh, pigi, wamechimba, pinda"
16,"κἄν",2579,"no","kama, ikiwa, lakini, au, kwamba"
4,"Κανά",2580,"no","kana"
2,"Καναναῖος",2581,"no","mkananayo, zelote, walivyo, jitahidini, juhudi"
1,"Κανδάκη",2582,"no","kandake"
4,"κανών",2583,"no","wakuu, kamand, mkuu, wal, tawal"
1,"καπηλεύω",2585,"no","chuuza"
13,"καπνός",2586,"no","mosh, mvuk, sikuzisahau, yakatili"
2,"Καππαδοκία",2587,"no","kapadokia"
156,"καρδία",2588,"no","moyo, mioyo, moyoni, mioyoni, akil"
2,"καρδιογνώστης",2589,"no","ujuaye, ajuaye"
66,"καρπός",2590,"no","matunda, uzao, maza, tund, kuza"
1,"Κάρπος",2591,"no","ujap, karpo"
8,"καρποφορέω",2592,"no","huza, kuza, ulivyo, izali, tumzalie"
1,"καρποφόρος",2593,"no","pen"
1,"καρτερέω",2594,"no","huzuni, ili, chukulia, vumili, stahimil"
6,"κάρφος",2595,"no","banz, nikitoe"
472,"κατά",2596,"no","kwa, kama, kila, kadiri, juu"
82,"καταβαίνω",2597,"no","ingi, tok, let, kuj, fik"
2,"καταβάλλω",2598,"no","twaudhiwa, tuufikie, tukaze"
1,"καταβαρέω",2599,"no","mzig, leme, mizigo, wapagazi, alikuwa"
1,"καταβαρύνω",2599,"yes","mzig, leme, mizigo, wapagazi, alikuwa"
1,"κατάβασις",2600,"no","terem, koshuki, ukoo, sikizi, shebarimu"
11,"καταβολή",2602,"no","mwanzo, kwanza, wekw, enzi, wal"
1,"καταβραβεύω",2603,"no","nyang'an"
1,"καταγγελεύς",2604,"no","ihubir"
18,"καταγγέλλω",2605,"no","hubiri, tangaz, hubir, mhubir, mpig"
3,"καταγελάω",2606,"no","dhihak, dhara, chek, mzah, dhihaka"
3,"καταγινώσκω",2607,"no","hukum, adhabu, hukumi, hati, tuhukum"
4,"κατάγνυμι",2608,"no","vunj, vunjik, pasu, vunja, meg"
9,"κατάγω",2609,"no","let, pelek, lete, tanguli, chuku"
1,"καταγωνίζομαι",2610,"no","shind, shinda, ukashinde, washindi, uushinde"
1,"καταδέω",2611,"no","tamba, sand, fung"
1,"κατάδηλος",2612,"no","thibiti, imar, ishara, dhahiri, onesh"
5,"καταδικάζω",2613,"no","hukum, adhabu, hukumi, hati, tuhukum"
1,"καταδίκη",2613,"yes","hukum, adhabu, hukumi, hati, tuhukum"
1,"καταδιώκω",2614,"no","tafut, tak, tafuta, uliz, fute"
2,"καταδουλόω",2615,"no","mtumwa, watumwa, tumiki, watumishi, utumwa"
2,"καταδυναστεύω",2616,"no","onew, one, dhulum, waon, wone"
1,"κατάθεμα",2652,"no","laan, laani, amtukanaye, apiz, zilaa"
1,"καταθεματίζω",2653,"no","laan, laani, amtukanaye, apiz, zilaa"
13,"καταισχύνω",2617,"no","aibu, fedheha, hayar, aibish, heshima"
12,"κατακαίω",2618,"no","wak, tekete, chom, ondo, teketez"
3,"κατακαλύπτω",2619,"no","funik, sitir, funika, pazi, funiki"
4,"κατακαυχάομαι",2620,"no","sif, fun, haleluya, jisif, sifi"
12,"κατάκειμαι",2621,"no","chakulani, ket, lal, wageni, ugu"
2,"κατακλάω",2622,"no","vunj, vunjik, pasu, vunja, meg"
2,"κατακλείω",2623,"no","fung, fungw, ufunguo, gerez, wahunzi"
1,"κατακληρονομέω",2624,"no","gawi, mgawi, muda"
5,"κατακλίνω",2625,"no","ket, aketiye, pand, kuketi, oka"
1,"κατακλύζω",2626,"no","gharika, gharikish, ifurikayo, yameayo, zikatoa"
4,"κατακλυσμός",2627,"no","gharika, gharikish, ifurikayo, yameayo, zikatoa"
2,"κατακολουθέω",2628,"no","fuat, fuata, nifuate, unifuate, hali"
1,"κατακόπτω",2629,"no","mbali, fany, kat, tili, teng"
1,"κατακρημνίζω",2630,"no","tup, tupw, angush, tupi, bomo"
3,"κατάκριμα",2631,"no","hukum, adhabu, hukumi, hati, tuhukum"
18,"κατακρίνω",2632,"no","hukum, adhabu, hukumi, hati, tuhukum"
2,"κατάκρισις",2633,"no","hukum, adhabu, hukumi, hati, tuhukum"
4,"κατακυριεύω",2634,"no","shokoa, watu, mwenye, wakil, kubw"
5,"καταλαλέω",2635,"no","singizi, habari, masingizio, ngizia, udak"
2,"καταλαλιά",2636,"no","singizi, habari, masingizio, ngizia, udak"
1,"κατάλαλος",2637,"no","singizi, habari, masingizio, ngizia, udak"
15,"καταλαμβάνω",2638,"no","twa, itwa, poke, chuku, katw"
1,"καταλέγω",2639,"no","umri"
24,"καταλείπω",2641,"no","ach, kan, achw, ondok, acha"
1,"καταλιθάζω",2642,"no","mawe, wafe, tufadhai, tupig"
4,"καταλλαγή",2643,"no","pata, uwap"
6,"καταλλάσσω",2644,"no","pata, uwap"
1,"κατάλοιπος",2645,"no","sali, bak, wengine, baki, mabaki"
3,"κατάλυμα",2646,"no","kiko, niil"
17,"καταλύω",2647,"no","anga, harib, pote, haribik, ukiwa"
1,"καταμανθάνω",2648,"no","stahil, fikirini, mwastahili, hapo, upinzani"
3,"καταμαρτυρέω",2649,"no","shuhudi, shahid, ushuhuda, shuhuda, ushahidi"
2,"καταμένω",2650,"no","kaen, akakaa, huka, akae, kuka"
1,"καταναλίσκω",2654,"no","mwisho, timi, ulao, dahari, hawautumii"
3,"καταναρκάω",2655,"no","mzig, leme, mizigo, wapagazi, alikuwa"
1,"κατανεύω",2656,"no","pungi, nitakayembusu"
14,"κατανοέω",2657,"no","fakari, tazam, vizi, mvizi, angali"
13,"καταντάω",2658,"no","ingi, tok, let, kuj, fik"
1,"κατάνυξις",2659,"no","wasione"
1,"κατανύσσομαι",2660,"no","chom, tajw, futa, tumbuli, tobo"
3,"καταξιόω",2661,"no","stahil, fikirini, mwastahili, hapo, upinzani"
5,"καταπατέω",2662,"no","kanya, waka, amka, kwa, taka"
9,"κατάπαυσις",2663,"no","wek, raha, stareh, pumzik, ach"
4,"καταπαύω",2664,"no","fungw, zuili, zui, zuiw, fung"
6,"καταπέτασμα",2665,"no","pazi, anda, tumiwa"
7,"καταπίνω",2666,"no","mez, ezw, anga, tumemmeza, ammeze"
3,"καταπίπτω",2667,"no","anguk, anguki, angush, pig, nao"
1,"καταπλέω",2668,"no","safir, abir, bahari, pwan, twek"
2,"καταπονέω",2669,"no","onew, one, dhulum, waon, wone"
2,"καταποντίζω",2670,"no","meza, kupw, kuzama, shush, lil"
6,"κατάρα",2671,"no","laan, laani, amtukanaye, apiz, zilaa"
5,"καταράομαι",2672,"no","laan, laani, amtukanaye, apiz, zilaa"
27,"καταργέω",2673,"no","mwisho, baada, batili, miisho, hapana"
1,"καταριθμέω",2674,"no","hesab, idad, hesabi, juml, acha"
13,"καταρτίζω",2675,"no","ish, lip, kamili, maliz, anga"
1,"κατάρτισις",2676,"no","kamili, kamil, timi, ilif, wazima"
1,"καταρτισμός",2677,"no","maandalio, tengenezw, atakayeitengeneza, ilikuwa, awal"
4,"κατασείω",2678,"no","pungi, nitakayembusu"
1,"κατασκάπτω",2679,"no","harib, anga, haribik, nyar, haribi"
11,"κατασκευάζω",2680,"no","maandalio, tengenezw, atakayeitengeneza, ilikuwa, awal"
4,"κατασκηνόω",2681,"no","wenyeji, taka, ket, wakaao, kuka, oka, akakaa, mkaa"
2,"κατασκήνωσις",2682,"no","maka, viot, maskani, kika"
1,"κατασκιάζω",2683,"no","vul, uvul, jeup"
1,"κατασκοπέω",2684,"no","pelele, wapelelezi, singizi, waipeleleze, ipelele"
1,"κατάσκοπος",2685,"no","pelele, wapelelezi, singizi, waipeleleze, ipelele"
1,"κατασοφίζομαι",2686,"no","hila, hian, anga, sali, enda"
2,"καταστέλλω",2687,"no","tuli, utulivu, stareh, amani, tuliz"
1,"κατάστημα",2688,"no","ngizia"
1,"καταστολή",2689,"no","wajipambe"
3,"καταστρέφω",2690,"no","geuz, geuk, pindu, ipindu, badili"
1,"καταστρηνιάω",2691,"no","tama, pendeza, pend, tamani, man"
2,"καταστροφή",2692,"no","harib, anga, haribik, nyar, haribi"
1,"καταστρώννυμι",2693,"no","pendez"
1,"κατασύρω",2694,"no","burur, kokot, burut, waondole, nias"
1,"κατασφάζω",2695,"no","chinj, chin, wau, chinji, chinja"
1,"κατασφραγίζω",2696,"no","mhur, tiw, churuzi, fung, hawaujui"
2,"κατάσχεσις",2697,"no","milik, milk, ana, mwenye, fukuz"
3,"κατατίθημι",2698,"no","kibali, neem, pend, fadhili, pako"
1,"κατατομή",2699,"no","kustaajabi, jihadharini"
1,"κατατρέχω",2701,"no","ofis"
4,"καταφέρω",2702,"no","zit, idhini"
2,"καταφεύγω",2703,"no","kimbi, kimbili, mbili, kimbiz, mbi"
1,"καταφθείρω",2704,"no","eoz, kosa, iwapasayo, ukaj, sembuse"
6,"καταφιλέω",2705,"no","bus, busu, nibus, mbus, niwabusu"
9,"καταφρονέω",2706,"no","dhara, dhar, dharau, aliye, jeur"
1,"καταφρονητής",2707,"no","dhara, dhar, dharau, aliye, jeur"
2,"καταχέω",2708,"no","mwag, mwagi, mimi, umwa, wag"
1,"καταχθόνιος",2709,"no","pigw, mbinguni, nchi, ili, kwa"
2,"καταχράομαι",2710,"no","mwisho, timi, ulao, dahari, hawautumii"
1,"καταψύχω",2711,"no","baridi, pungu, utoavyo, toav"
1,"κατείδωλος",2712,"no","vyoja"
9,"κατέναντι",2713,"no","mbele, kabl, eleke, kabil, machoni"
3,"κατενώπιον",2714,"no","mbele, kabl, eleke, kabil, machoni"
2,"κατεξουσιάζω",2715,"no","wakuu, kamand, mkuu, wal, tawal"
22,"κατεργάζομαι",2716,"no","tend, enda, fanya, yetend, timi"
15,"κατέρχομαι",2718,"no","shuk, terem, teremki, yangu, peny"
14,"κατεσθίω",2719,"no","kul, zil, ikaw, kuwala, nil"
3,"κατευθύνω",2720,"no","ongoz, wati, unichunge, badilish, uong"
1,"κατευλογέω",2127,"yes","shukur, barik, mshukuruni, sif, bariki"
1,"κατεφίστημι",2721,"no","inuki"
18,"κατέχω",2722,"no","shik, ishi, zuia, ifi, pokuch"
23,"κατηγορέω",2723,"no","kubal, kubali, shitak, pendez, kibali"
3,"κατηγορία",2724,"no","shitak, shitaki"
6,"κατήγορος",2725,"no","kubal, kubali, shitak, pendez, kibali"
1,"κατήφεια",2726,"no","zunike"
8,"κατηχέω",2727,"no","sheria, torati, amri, rud, fundish"
1,"κατιόω",2728,"no","washuhudi"
3,"κατισχύω",2729,"no","shind, ngeze, zaidi, vun, humshinda"
44,"κατοικέω",2730,"no","wakaao, oka, akakaa, kuka, mkaa"
1,"κατοίκησις",2731,"no","maka, viot, maskani, kika"
2,"κατοικητήριον",2732,"no","maka, viot, maskani, kika"
1,"κατοικία",2733,"no","maka, viot, maskani, kika"
1,"κατοικίζω",2730,"yes","wakaao, oka, akakaa, kuka, mkaa"
1,"κατοπτρίζω",2734,"no","badilishw, tufanane"
11,"κάτω",2736,"no","chini, badala, pake, kwa, pa"
1,"κατώτερος",2737,"no","chini, shush, ingi, mnyenyekevu, duni"
1,"Καῦδα",2802,"no","kauda"
2,"καῦμα",2738,"no","joto, jua, kali, siag, poondole"
4,"καυματίζω",2739,"no","tekete, joto, kaush, pozu, ruhusiw"
1,"καῦσις",2740,"no","tekete, ngu, king"
2,"καυσόω",2741,"no","wak, tekete, chom, ondo, teketez"
1,"καυστηριάζω",2743,"no","chom"
3,"καύσων",2742,"no","joto, jua, kali, siag, poondole"
36,"καυχάομαι",2744,"no","sif, fun, haleluya, jisif, sifi"
11,"καύχημα",2745,"no","kiburi, fahari, sif, enzi, utukufu"
11,"καύχησις",2746,"no","kiburi, fahari, sif, enzi, utukufu"
16,"Καφαρναούμ",2584,"no","kapernaumu"
2,"Κεγχρεαί",2747,"no","kenkrea"
1,"Κεδρών",2748,"no","mierezi, mwerezi, yaivunja"
24,"κεῖμαι",2749,"no","wekw, lal, tiri, polaz, zoweke"
1,"κειρία",2750,"no","mwach"
4,"κείρω",2751,"no","manyoya, nywele, nyo, kilianguka, akatwe"
1,"κέλευσμα",2752,"no","amur, agiz, amri, agiza, amriw"
25,"κελεύω",2753,"no","amur, agiz, amri, agiza, amriw"
1,"κενοδοξία",2754,"no","vun, chokoza, jiepushe, mazungumzo, mung"
1,"κενόδοξος",2755,"no","vun, chokoza, jiepushe, mazungumzo, mung"
18,"κενός",2756,"no","bure, mitupu, fut, adhabu, sina"
2,"κενοφωνία",2757,"no","vun, chokoza, jiepushe, mazungumzo, mung"
5,"κενόω",2758,"no","bure, mitupu, fut, adhabu, sina"
4,"κέντρον",2759,"no","uchungu, mateke, miib"
3,"κεντυρίων",2760,"no","ofis, afis, jemadar, kamand"
1,"κενῶς",2761,"no","bure, mitupu, fut, adhabu, sina"
2,"κεραία",2762,"no","nukt"
3,"κεραμεύς",2763,"no","mfinyanzi, vyozio"
1,"κεραμικός",2764,"no","udongo, tope, top, kifinyan, tofal"
2,"κεράμιον",2765,"no","udongo, tope, top, kifinyan, tofal"
1,"κέραμος",2766,"no","udongo, tope, top, kifinyan, tofal"
3,"κεράννυμι",2767,"no","anga, changany, lain, nyik, mzit"
11,"κέρας",2768,"no","pemb, ngom, imarish, zangu, nimwimbie"
1,"κεράτιον",2769,"no","yokul"
17,"κερδαίνω",2770,"no","faid, faidi, pat, yafa, vitu"
3,"κέρδος",2771,"no","faid, faidi, pat, yafa, vitu"
1,"κέρμα",2772,"no","fung, mane, darkoni, fedha, mene"
1,"κερματιστής",2773,"no","fedha, mfuk, wabadili, kotekote, liuz"
2,"κεφάλαιον",2774,"no","mrumi"
75,"κεφαλή",2776,"no","kichwa, vichwa, chwan, wakuu, mkuu"
1,"κεφαλιόω",2775,"no","pig, pigw, shindw, piga, jikwa"
1,"κεφαλίς",2777,"no","tab, gomb, alitoa, uonacho"
1,"κημόω",5392,"yes","fumba, apurapo, mzib, fumb, nitajitia"
4,"κῆνσος",2778,"no","hur, watoza, kodi, mtoz, forodhani"
5,"κῆπος",2779,"no","bustani, bustanini, matuta, shamb"
1,"κηπουρός",2780,"no","mtunza"
9,"κήρυγμα",2782,"no","hubir, hubiri, biri, ushujaa, ujasiri"
3,"κῆρυξ",2783,"no","hubir, hubiri, biri, ushujaa, ujasiri"
61,"κηρύσσω",2784,"no","hubir, hubiri, biri, ushujaa, ujasiri"
1,"κῆτος",2785,"no","na"
9,"Κηφᾶς",2786,"no","kefa"
6,"κιβωτός",2787,"no","sanduku, safina, kash, liinueni"
4,"κιθάρα",2788,"no","nub, nand, ustadi, futie"
2,"κιθαρίζω",2789,"no","nub, nand, ustadi, futie"
2,"κιθαρῳδός",2790,"no","nub, nand, ustadi, futie"
8,"Κιλικία",2791,"no","kilikia"
4,"κινδυνεύω",2793,"no","hatari, rin"
9,"κίνδυνος",2794,"no","hatari, rin"
8,"κινέω",2795,"no","yachemke, tuhami, ng'ole, hami, karib"
1,"κίνησις",2796,"no","yachemke, tuhami, ng'ole, hami, karib"
1,"κιννάμωμον",2792,"no","mdalasini"
1,"Κίς",2797,"no","kishi"
1,"κίχρημι",5531,"no","kopesh, kopesha, kop, la, mda"
11,"κλάδος",2798,"no","taw, mwanzi, tawi, chipukiz, mianzi"
40,"κλαίω",2799,"no","akalia, kulia, lili, ili, wakalia"
2,"κλάσις",2800,"no","uharibifu, anga, jerah, vunjik, vunj"
9,"κλάσμα",2801,"no","mabaki, vimejaa, viwili, sanye, atoa"
1,"Κλαυδία",2803,"no","klaudia"
3,"Κλαύδιος",2804,"no","klaudio"
9,"κλαυθμός",2805,"no","akalia, kulia, lili, ili, wakalia"
14,"κλάω",2806,"no","vunj, vunjik, pasu, vunja, meg"
6,"κλείς",2807,"no","ufunguo, funguo, fungu"
16,"κλείω",2808,"no","fungw, fung, fungi, vya, muda"
1,"κλέμμα",2809,"no","wizi, ibw"
1,"Κλεοπᾶς",2810,"no","kleopa"
1,"κλέος",2811,"no","kof"
16,"κλέπτης",2812,"no","mwiz, wezi, mshiriki, waonavyo, iwapate"
13,"κλέπτω",2813,"no","usiibe, kuib, wib, ibiw, iib"
4,"κλῆμα",2814,"no","taw, mwanzi, tawi, chipukiz, mianzi"
1,"Κλήμης",2815,"no","klementi, uwasaidie"
18,"κληρονομέω",2816,"no","urithi, rith, urith, gawany, fung"
14,"κληρονομία",2817,"no","urithi, rith, urith, gawany, fung"
15,"κληρονόμος",2818,"no","mrithi, warithi, tuutwae"
11,"κλῆρος",2819,"no","kura, sehemu, eneo, wewe"
1,"κληρόω",2820,"no","pat, chaguli, waid, waupate, safirish"
11,"κλῆσις",2821,"no","wit, itw, wait, itwa, mwit"
10,"κλητός",2822,"no","wit, itw, wait, itwa, mwit"
2,"κλίβανος",2823,"no","tanuri, waokaji, tokos, mwokaji, kos"
3,"κλίμα",2824,"no","mipaka, eneo, pande, wasa"
1,"κλινάριον",2826,"yes","tand, tandan, godor, lal, malazi"
8,"κλίνη",2825,"no","tand, tandan, godor, lal, malazi"
2,"κλινίδιον",2826,"no","tand, tandan, godor, lal, malazi"
7,"κλίνω",2827,"no","inam, abud, sujudi, sujud, inami"
1,"κλισία",2828,"no","safu"
2,"κλοπή",2829,"no","wizi, ibw"
2,"κλύδων",2830,"no","wimb, msukosuko, yaumkayo, maporomoko, chapigia"
1,"κλυδωνίζομαι",2831,"no","huku, tup, wimb, mbazu, peperush"
1,"Κλωπᾶς",2832,"no","klopa"
1,"κνήθω",2833,"no","bawasiri"
1,"Κνίδος",2834,"no","nido"
2,"κοδράντης",2835,"no","pesa, sent"
23,"κοιλία",2836,"no","tumb, tumbon, mimb, ndani, yenito"
18,"κοιμάομαι",2837,"no","ngiz, lal, sinzi, ngizi, nzia"
1,"κοίμησις",2838,"no","ngiz, lal, sinzi, ngizi, nzia"
